VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;-0.5;-0.476250542;566;30;0.628888889;0.087308728;1
SAR1;-0.5;-0.527817219;201;30;0.223333333;0.644928709;1
SAR1;-0.5;-0.501806507;374;30;0.415555556;0.314117737;1
SAR1;-0.5;-0.546755741;385;30;0.427777778;0.296727677;1
SAR1;-0.5;-0.506711241;573;30;0.636666667;0.083231166;1
SAR1;-0.5;-0.525859564;200;30;0.222222222;0.64669917;1
SAR1;-0.5;-0.520780313;255;30;0.283333333;0.542027535;1
SAR1;-0.5;-0.453435427;439;30;0.487777778;0.212216479;1
SAR1;-0.5;-0.566967618;44;30;0.048888889;0.863118147;1
SAR1;-0.5;-0.50324431;597;30;0.663333333;0.069137176;1
SAR1;-0.5;-0.472420812;229;30;0.254444444;0.591278075;1
SAR1;-0.5;-0.522641645;562;30;0.624444444;0.090708475;1
SAR1;-0.5;-0.496194208;234;30;0.26;0.582323334;1
SAR1;-0.5;-0.480370855;515;30;0.572222222;0.127252171;1
SAR1;-0.5;-0.523119853;208;30;0.231111111;0.632042698;1
SAR1;-0.5;-0.488550412;547;30;0.607777778;0.100899968;1
SAR1;-0.5;-0.537573406;49;30;0.054444444;0.858291943;1
SAR1;-0.5;-0.512794797;505;30;0.561111111;0.137313551;1
SAR1;-0.5;-0.451488786;545;30;0.605555556;0.101743541;1
SAR1;-0.5;-0.501200608;80;30;0.088888889;0.825457879;1
SAR1;-0.5;-0.448001787;231;30;0.256666667;0.586698889;1
SAR1;-0.5;-0.462329661;341;30;0.378888889;0.372177834;1
SAR1;-0.5;-0.515378759;29;30;0.032222222;0.876467608;1
SAR1;-0.5;-0.569833373;437;30;0.485555556;0.217999744;1
SAR1;-0.5;-0.521378593;382;30;0.424444444;0.30105894;1
SAR1;-0.5;-0.478649544;167;30;0.185555556;0.702991069;1
SAR1;-0.5;-0.428328422;516;30;0.573333333;0.125221141;1
SAR1;-0.5;-0.47139186;633;30;0.703333333;0.05170824;1
