VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.3;0.268605962;419;30;0.465555556;0.184943471;1
SAR1;0.3;0.325838561;239;30;0.265555556;0.447019293;1
SAR1;0.3;0.262634803;478;30;0.531111111;0.126593096;1
SAR1;0.3;0.3116822;445;30;0.494444444;0.151905851;1
SAR1;0.3;0.316159515;205;30;0.227777778;0.514043394;1
SAR1;0.3;0.304225597;146;30;0.162222222;0.632119173;1
SAR1;0.3;0.34857527;57;30;0.063333333;0.792302916;1
SAR1;0.3;0.231672692;380;30;0.422222222;0.240293833;1
SAR1;0.3;0.26123064;20;30;0.022222222;0.872831677;1
SAR1;0.3;0.325160819;374;30;0.415555556;0.231194705;1
SAR1;0.3;0.296232678;487;30;0.541111111;0.116451874;1
SAR1;0.3;0.266944289;395;30;0.438888889;0.214370908;1
SAR1;0.3;0.275861811;23;30;0.025555556;0.867225617;1
SAR1;0.3;0.298417506;88;30;0.097777778;0.746059649;1
SAR1;0.3;0.409137091;445;30;0.494444444;0.140021473;1
SAR1;0.3;0.308940539;250;30;0.277777778;0.433489168;1
SAR1;0.3;0.334077768;258;30;0.286666667;0.409815763;1
SAR1;0.3;0.231208146;353;30;0.392222222;0.280075881;1
SAR1;0.3;0.318391269;209;30;0.232222222;0.505577217;1
SAR1;0.3;0.366860034;349;30;0.387777778;0.255522996;1
SAR1;0.3;0.335579397;136;30;0.151111111;0.638164828;1
SAR1;0.3;0.301649052;218;30;0.242222222;0.495468354;1
SAR1;0.3;0.330176777;64;30;0.071111111;0.78325019;1
SAR1;0.3;0.193964788;216;30;0.24;0.536506656;1
SAR1;0.3;0.375555136;434;30;0.482222222;0.154536522;1
SAR1;0.3;0.346321363;321;30;0.356666667;0.301659641;1
SAR1;0.3;0.215131549;281;30;0.312222222;0.406501954;1
SAR1;0.3;0.278564201;328;30;0.364444444;0.308789545;1
SAR1;0.3;0.233724141;271;30;0.301111111;0.419730402;1
SAR1;0.3;0.284465061;385;30;0.427777778;0.224388639;1
SAR1;0.3;0.282995854;282;30;0.313333333;0.385014968;1
SAR1;0.3;0.339680191;107;30;0.118888889;0.693824392;1
SAR1;0.3;0.237842995;313;30;0.347777778;0.343701841;1
SAR1;0.3;0.264141049;288;30;0.32;0.380103896;1
SAR1;0.3;0.325665652;63;30;0.07;0.786469939;1
SAR1;0.3;0.313711413;277;30;0.307777778;0.383833857;1
SAR1;0.3;0.251191308;64;30;0.071111111;0.801956692;1
SAR1;0.3;0.28985725;248;30;0.275555556;0.444052373;1
SAR1;0.3;0.284807394;388;30;0.431111111;0.220413581;1
SAR1;0.3;0.317142441;32;30;0.035555556;0.847609127;1
SAR1;0.3;0.343403281;285;30;0.316666667;0.360142811;1
SAR1;0.3;0.350298122;165;30;0.183333333;0.574896725;1
SAR1;0.3;0.365758463;146;30;0.162222222;0.60434618;1
SAR1;0.3;0.256708257;153;30;0.17;0.636893214;1
SAR1;0.3;0.258258844;211;30;0.234444444;0.525109245;1
SAR1;0.3;0.330410065;377;30;0.418888889;0.226230322;1
SAR1;0.3;0.284653688;334;30;0.371111111;0.297822913;1
SAR1;0.3;0.348627208;141;30;0.156666667;0.6223959;1
SAR1;0.3;0.345830025;236;30;0.262222222;0.444347451;1
SAR1;0.3;0.305974756;262;30;0.291111111;0.412937144;1
SAR1;0.3;0.309311533;219;30;0.243333333;0.490542035;1
SAR1;0.3;0.336931533;436;30;0.484444444;0.157677091;1
SAR1;0.3;0.35333148;332;30;0.368888889;0.283219031;1
SAR1;0.3;0.339500698;30;30;0.033333333;0.848338687;1
SAR1;0.3;0.282915571;121;30;0.134444444;0.688393131;1
SAR1;0.3;0.316809205;79;30;0.087777778;0.757666166;1
SAR1;0.3;0.297621342;70;30;0.077777778;0.780467034;1
SAR1;0.3;0.293504144;247;30;0.274444444;0.444587239;1
SAR1;0.3;0.256438816;494;30;0.548888889;0.113989113;1
SAR1;0.3;0.3081222;86;30;0.095555556;0.746819414;1
SAR1;0.3;0.256034264;463;30;0.514444444;0.14057469;1
SAR1;0.3;0.31908888;433;30;0.481111111;0.163007497;1
SAR1;0.3;0.37857799;261;30;0.29;0.387295407;1
SAR1;0.3;0.314658828;494;30;0.548888889;0.109648823;1
SAR1;0.3;0.287428814;249;30;0.276666667;0.443072009;1
SAR1;0.3;0.241214748;304;30;0.337777778;0.358366136;1
SAR1;0.3;0.403907306;292;30;0.324444444;0.327575447;1
SAR1;0.3;0.339290265;200;30;0.222222222;0.513438289;1
SAR1;0.3;0.2396833;514;30;0.571111111;0.100237047;1
SAR1;0.3;0.3914123;236;30;0.262222222;0.424562237;1
SAR1;0.3;0.184543835;223;30;0.247777778;0.525671814;1
SAR1;0.3;0.292661648;472;30;0.524444444;0.129109496;1
SAR1;0.3;0.275661222;317;30;0.352222222;0.327366608;1
SAR1;0.3;0.329858906;196;30;0.217777778;0.525152168;1
SAR1;0.3;0.285862421;477;30;0.53;0.125460221;1
SAR1;0.3;0.338042724;34;30;0.037777778;0.840806452;1
SAR1;0.3;0.31844298;242;30;0.268888889;0.444447087;1
SAR1;0.3;0.340767904;368;30;0.408888889;0.235892068;1
SAR1;0.3;0.362195455;68;30;0.075555556;0.765232069;1
SAR1;0.3;0.348782944;22;30;0.024444444;0.862583005;1
SAR1;0.3;0.375703953;393;30;0.436666667;0.197917776;1
SAR1;0.3;0.354095209;459;30;0.51;0.134254454;1
SAR1;0.3;0.377182019;122;30;0.135555556;0.646585968;1
SAR1;0.3;0.309016844;118;30;0.131111111;0.684436333;1
SAR1;0.3;0.346076427;479;30;0.532222222;0.11851166;1
SAR1;0.3;0.323921334;387;30;0.43;0.214720756;1
SAR1;0.3;0.279067987;146;30;0.162222222;0.642045452;1
SAR1;0.3;0.285142126;25;30;0.027777778;0.863251665;1
SAR1;0.3;0.300289038;199;30;0.221111111;0.531966904;1
SAR1;0.3;0.281584101;78;30;0.086666667;0.769781826;1
SAR1;0.3;0.299021516;391;30;0.434444444;0.214113981;1
SAR1;0.3;0.340891433;141;30;0.156666667;0.625966055;1
SAR1;0.3;0.359993856;295;30;0.327777778;0.338164959;1
SAR1;0.3;0.320814513;164;30;0.182222222;0.590289904;1
SAR1;0.3;0.361185835;342;30;0.38;0.266718979;1
SAR1;0.3;0.337386531;371;30;0.412222222;0.232644748;1
SAR1;0.3;0.232143335;265;30;0.294444444;0.431327265;1
SAR1;0.3;0.291119806;298;30;0.331111111;0.354869669;1
SAR1;0.3;0.363287561;208;30;0.231111111;0.487624374;1
SAR1;0.3;0.3001382;207;30;0.23;0.516835223;1
SAR1;0.3;0.29197675;154;30;0.171111111;0.621655841;1
SAR1;0.3;0.27706157;372;30;0.413333333;0.243311009;1
SAR1;0.3;0.326152106;214;30;0.237777778;0.492954954;1
SAR1;0.3;0.293536742;321;30;0.356666667;0.316174337;1
SAR1;0.3;0.217255476;231;30;0.256666667;0.500406104;1
SAR1;0.3;0.291180398;158;30;0.175555556;0.614276903;1
SAR1;0.3;0.284324246;408;30;0.453333333;0.195591421;1
SAR1;0.3;0.197719094;547;30;0.607777778;0.081063068;1
SAR1;0.3;0.262053684;526;30;0.584444444;0.090897915;1
SAR1;0.3;0.306850653;168;30;0.186666667;0.588586184;1
SAR1;0.3;0.22043172;146;30;0.162222222;0.66221613;1
SAR1;0.3;0.300855127;361;30;0.401111111;0.253953719;1
SAR1;0.3;0.241392405;548;30;0.608888889;0.078625205;1
SAR1;0.3;0.289151229;36;30;0.04;0.844181486;1
SAR1;0.3;0.305434075;320;30;0.355555556;0.314599336;1
SAR1;0.3;0.308595859;393;30;0.436666667;0.20995487;1
SAR1;0.3;0.316933525;374;30;0.415555556;0.232837077;1
SAR1;0.3;0.395815557;11;30;0.012222222;0.88034629;1
SAR1;0.3;0.304642733;379;30;0.421111111;0.228600205;1
SAR1;0.3;0.28379287;279;30;0.31;0.390062958;1
SAR1;0.3;0.334562717;64;30;0.071111111;0.782013018;1
SAR1;0.3;0.365398445;48;30;0.053333333;0.806678015;1
SAR1;0.3;0.268724123;445;30;0.494444444;0.156791719;1
SAR1;0.3;0.285545626;316;30;0.351111111;0.326401407;1
SAR1;0.3;0.366925809;105;30;0.116666667;0.686158315;1
SAR1;0.3;0.375945362;237;30;0.263333333;0.429708091;1
SAR1;0.3;0.296789678;205;30;0.227777778;0.521970222;1
SAR1;0.3;0.243213155;318;30;0.353333333;0.333898615;1
SAR1;0.3;0.286603757;361;30;0.401111111;0.256934826;1
SAR1;0.3;0.293985527;400;30;0.444444444;0.203755929;1
SAR1;0.3;0.34530744;232;30;0.257777778;0.451784359;1
SAR1;0.3;0.321312802;334;30;0.371111111;0.288687357;1
SAR1;0.3;0.286439816;59;30;0.065555556;0.803549826;1
SAR1;0.3;0.364339513;401;30;0.445555556;0.190804314;1
SAR1;0.3;0.305633029;12;30;0.013333333;0.88288143;1
SAR1;0.3;0.278268763;68;30;0.075555556;0.788990512;1
SAR1;0.3;0.359883414;253;30;0.281111111;0.408515256;1
SAR1;0.3;0.325642403;356;30;0.395555556;0.255580185;1
SAR1;0.3;0.297565419;357;30;0.396666667;0.260357857;1
SAR1;0.3;0.369583806;236;30;0.262222222;0.434248326;1
SAR1;0.3;0.3284887;552;30;0.613333333;0.072647583;1
SAR1;0.3;0.229632311;356;30;0.395555556;0.275788052;1
SAR1;0.3;0.344526582;132;30;0.146666667;0.642014118;1
SAR1;0.3;0.296229793;433;30;0.481111111;0.165924376;1
SAR1;0.3;0.368282757;394;30;0.437777778;0.198129789;1
SAR1;0.3;0.328747209;300;30;0.333333333;0.340148899;1
SAR1;0.3;0.342183038;19;30;0.021111111;0.868810518;1
SAR1;0.3;0.25956259;282;30;0.313333333;0.39211949;1
SAR1;0.3;0.249709583;67;30;0.074444444;0.797057506;1
SAR1;0.3;0.333598531;86;30;0.095555556;0.738212879;1
SAR1;0.3;0.308893279;266;30;0.295555556;0.404791386;1
SAR1;0.3;0.345177254;421;30;0.467777778;0.17193936;1
SAR1;0.3;0.357771208;200;30;0.222222222;0.505000299;1
SAR1;0.3;0.281637765;349;30;0.387777778;0.275573731;1
SAR1;0.3;0.343875617;424;30;0.471111111;0.168971691;1
SAR1;0.3;0.280438844;207;30;0.23;0.524550238;1
SAR1;0.3;0.335878051;266;30;0.295555556;0.39515367;1
SAR1;0.3;0.322255104;381;30;0.423333333;0.222652226;1
SAR1;0.3;0.351997316;378;30;0.42;0.220637069;1
SAR1;0.3;0.225510587;163;30;0.181111111;0.628518988;1
SAR1;0.3;0.294189892;116;30;0.128888889;0.693877787;1
SAR1;0.3;0.351211232;383;30;0.425555556;0.214547808;1
SAR1;0.3;0.287299342;337;30;0.374444444;0.292526073;1
SAR1;0.3;0.282414141;410;30;0.455555556;0.193498686;1
SAR1;0.3;0.339655216;23;30;0.025555556;0.861627157;1
SAR1;0.3;0.354665943;281;30;0.312222222;0.36287334;1
SAR1;0.3;0.3131032;460;30;0.511111111;0.137691072;1
SAR1;0.3;0.24156434;146;30;0.162222222;0.655404701;1
SAR1;0.3;0.205159341;187;30;0.207777778;0.589144717;1
SAR1;0.3;0.179231366;243;30;0.27;0.488348782;1
SAR1;0.3;0.332427015;174;30;0.193333333;0.565885125;1
SAR1;0.3;0.286828817;164;30;0.182222222;0.604471481;1
SAR1;0.3;0.306574528;319;30;0.354444444;0.315884573;1
SAR1;0.3;0.328679412;213;30;0.236666667;0.493749297;1
SAR1;0.3;0.328376559;414;30;0.46;0.182033019;1
SAR1;0.3;0.32613326;290;30;0.322222222;0.357543821;1
SAR1;0.3;0.240466734;444;30;0.493333333;0.160918262;1
SAR1;0.3;0.255743234;464;30;0.515555556;0.139671841;1
SAR1;0.3;0.334344075;208;30;0.231111111;0.500642222;1
SAR1;0.3;0.26546122;58;30;0.064444444;0.809609597;1
SAR1;0.3;0.292105478;38;30;0.042222222;0.840274677;1
SAR1;0.3;0.270325234;97;30;0.107777778;0.737762487;1
SAR1;0.3;0.286550428;390;30;0.433333333;0.217532053;1
SAR1;0.3;0.36931216;202;30;0.224444444;0.495850819;1
SAR1;0.3;0.352319255;362;30;0.402222222;0.241346259;1
SAR1;0.3;0.272985763;67;30;0.074444444;0.792025708;1
SAR1;0.3;0.266179435;321;30;0.356666667;0.323216133;1
SAR1;0.3;0.189381551;62;30;0.068888889;0.81578217;1
SAR1;0.3;0.263876665;255;30;0.283333333;0.440009061;1
SAR1;0.3;0.300221587;49;30;0.054444444;0.819072873;1
SAR1;0.3;0.309346816;182;30;0.202222222;0.560655811;1
SAR1;0.3;0.35739454;117;30;0.13;0.666059361;1
SAR1;0.3;0.308970064;93;30;0.103333333;0.732985382;1
SAR1;0.3;0.319675932;250;30;0.277777778;0.429491647;1
SAR1;0.3;0.280689384;32;30;0.035555556;0.852051791;1
SAR1;0.3;0.261188276;267;30;0.296666667;0.418775836;1
SAR1;0.3;0.275515881;101;30;0.112222222;0.728703719;1
SAR1;0.3;0.273083745;300;30;0.333333333;0.356647641;1
SAR1;0.3;0.228187817;428;30;0.475555556;0.179794529;1
SAR1;0.3;0.306958226;422;30;0.468888889;0.176305786;1
SAR1;0.3;0.288314065;129;30;0.143333333;0.671123541;1
SAR1;0.3;0.301246416;219;30;0.243333333;0.493747604;1
SAR1;0.3;0.275402042;227;30;0.252222222;0.48845574;1
SAR1;0.3;0.336270869;270;30;0.3;0.388088488;1
SAR1;0.3;0.392059076;58;30;0.064444444;0.7769853;1
SAR1;0.3;0.312709623;325;30;0.361111111;0.304760567;1
SAR1;0.3;0.341732788;305;30;0.338888889;0.328032922;1
SAR1;0.3;0.332719882;187;30;0.207777778;0.540937034;1
SAR1;0.3;0.311054569;65;30;0.072222222;0.786462204;1
SAR1;0.3;0.341084194;169;30;0.187777778;0.571521788;1
SAR1;0.3;0.368075781;235;30;0.261111111;0.436674189;1
SAR1;0.3;0.30695845;333;30;0.37;0.293860254;1
SAR1;0.3;0.314486338;104;30;0.115555556;0.709614754;1
SAR1;0.3;0.281088178;374;30;0.415555556;0.239784411;1
SAR1;0.3;0.309578691;499;30;0.554444444;0.106354375;1
SAR1;0.3;0.280272752;370;30;0.411111111;0.245478581;1
SAR1;0.3;0.255586767;285;30;0.316666667;0.387920436;1
SAR1;0.3;0.278893725;339;30;0.376666667;0.291418023;1
SAR1;0.3;0.292665887;476;30;0.528888889;0.125707419;1
SAR1;0.3;0.295332522;357;30;0.396666667;0.260838644;1
SAR1;0.3;0.390839243;215;30;0.238888889;0.461857819;1
SAR1;0.3;0.263712422;82;30;0.091111111;0.767160878;1
SAR1;0.3;0.314389416;329;30;0.365555556;0.298109701;1
SAR1;0.3;0.237965681;106;30;0.117777778;0.73067028;1
SAR1;0.3;0.281750103;284;30;0.315555556;0.381880818;1
SAR1;0.3;0.271774207;191;30;0.212222222;0.558470829;1
SAR1;0.3;0.319765262;192;30;0.213333333;0.537126318;1
SAR1;0.3;0.285940678;252;30;0.28;0.438078084;1
SAR1;0.3;0.335913669;362;30;0.402222222;0.244998164;1
SAR1;0.3;0.246162058;468;30;0.52;0.136864516;1
SAR1;0.3;0.320875226;125;30;0.138888889;0.666039451;1
SAR1;0.3;0.351316531;181;30;0.201111111;0.543787372;1
SAR1;0.3;0.31848335;155;30;0.172222222;0.608691662;1
SAR1;0.3;0.314257839;47;30;0.052222222;0.820085907;1
SAR1;0.3;0.227739162;443;30;0.492222222;0.16334148;1
SAR1;0.3;0.302133936;139;30;0.154444444;0.646495723;1
SAR1;0.3;0.210441318;309;30;0.343333333;0.357299471;1
SAR1;0.3;0.280381168;186;30;0.206666667;0.564754933;1
SAR1;0.3;0.326548354;124;30;0.137777778;0.665634868;1
SAR1;0.3;0.213505092;270;30;0.3;0.427352915;1
SAR1;0.3;0.262000791;304;30;0.337777778;0.3528504;1
SAR1;0.3;0.317805285;296;30;0.328888889;0.350161109;1
SAR1;0.3;0.209639487;136;30;0.151111111;0.684032541;1
SAR1;0.3;0.323707154;405;30;0.45;0.193001898;1
SAR1;0.3;0.300324373;449;30;0.498888889;0.149318586;1
SAR1;0.3;0.326831264;279;30;0.31;0.375941477;1
SAR1;0.3;0.316346137;448;30;0.497777778;0.148473083;1
SAR1;0.3;0.257228794;321;30;0.356666667;0.325447089;1
SAR1;0.3;0.346504213;350;30;0.388888889;0.259124136;1
SAR1;0.3;0.360331807;219;30;0.243333333;0.46884511;1
SAR1;0.3;0.34542189;94;30;0.104444444;0.71767516;1
SAR1;0.3;0.335303553;422;30;0.468888889;0.172305651;1
SAR1;0.3;0.20144246;66;30;0.073333333;0.807584567;1
SAR1;0.3;0.199036828;183;30;0.203333333;0.598713772;1
SAR1;0.3;0.298932665;189;30;0.21;0.551597647;1
SAR1;0.3;0.318176567;337;30;0.374444444;0.284964415;1
SAR1;0.3;0.248624308;59;30;0.065555556;0.811029843;1
SAR1;0.3;0.336481456;61;30;0.067777778;0.787496252;1
SAR1;0.3;0.302293753;503;30;0.558888889;0.103995152;1
SAR1;0.3;0.30056407;225;30;0.25;0.482764828;1
SAR1;0.3;0.334576285;138;30;0.153333333;0.63469097;1
SAR1;0.3;0.312304057;62;30;0.068888889;0.791904335;1
SAR1;0.3;0.335060874;133;30;0.147777778;0.644284315;1
SAR1;0.3;0.325809425;212;30;0.235555556;0.49683328;1
SAR1;0.3;0.2340237;405;30;0.45;0.206655972;1
SAR1;0.3;0.28557202;333;30;0.37;0.299163506;1
SAR1;0.3;0.369174741;228;30;0.253333333;0.448650433;1
SAR1;0.3;0.288127566;229;30;0.254444444;0.480003174;1
SAR1;0.3;0.27865555;372;30;0.413333333;0.243007243;1
SAR1;0.3;0.32500842;463;30;0.514444444;0.133810104;1
SAR1;0.3;0.281506542;51;30;0.056666667;0.818954669;1
SAR1;0.3;0.279281948;148;30;0.164444444;0.638132314;1
SAR1;0.3;0.315488192;74;30;0.082222222;0.767818266;1
SAR1;0.3;0.360858288;124;30;0.137777778;0.650388116;1
SAR1;0.3;0.301706762;69;30;0.076666667;0.781282431;1
SAR1;0.3;0.305142653;106;30;0.117777778;0.709154438;1
SAR1;0.3;0.218083541;172;30;0.191111111;0.613785783;1
SAR1;0.3;0.360825563;175;30;0.194444444;0.550655475;1
SAR1;0.3;0.338416564;242;30;0.268888889;0.436589012;1
