VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.7;0.634109086;23;10;0.23;0.333240265;0
SAR1;0.7;0.550599237;33;10;0.33;0.264115048;0
SAR1;0.7;0.459064037;7;10;0.07;0.738450625;1
SAR1;0.7;0.643986629;8;10;0.08;0.59074261;1
SAR1;0.7;0.455825907;4;10;0.04;0.810779912;1
SAR1;0.7;0.748900366;5;10;0.05;0.604892847;1
SAR1;0.7;0.640130548;3;10;0.03;0.773629533;1
SAR1;0.7;0.670556388;12;10;0.12;0.469608832;1
SAR1;0.7;0.628190642;17;10;0.17;0.417831041;1
SAR1;0.7;0.539314722;12;10;0.12;0.577730891;1
SAR1;0.7;0.663828151;25;10;0.25;0.292573099;0
SAR1;0.7;0.666350134;17;10;0.17;0.38757795;1
SAR1;0.7;0.594745195;11;10;0.11;0.556299268;1
SAR1;0.7;0.765696546;8;10;0.08;0.476773228;1
SAR1;0.7;0.507787321;8;10;0.08;0.689097418;1
SAR1;0.7;0.403933778;29;10;0.29;0.376876741;0
SAR1;0.7;0.477376076;18;10;0.18;0.509907791;1
SAR1;0.7;0.446988783;12;10;0.12;0.638577001;1
SAR1;0.7;0.730736578;17;10;0.17;0.336037017;0
SAR1;0.7;0.481998094;9;10;0.09;0.680927203;1
SAR1;0.7;0.472858968;8;10;0.08;0.708651994;1
SAR1;0.7;0.640130548;3;10;0.03;0.773629533;1
SAR1;0.7;0.670556388;12;10;0.12;0.469608832;1
SAR1;0.7;0.628190642;17;10;0.17;0.417831041;1
SAR1;0.7;0.539314722;12;10;0.12;0.577730891;1
SAR1;0.7;0.598567783;14;10;0.14;0.49226664;1
SAR1;0.7;0.614738876;3;10;0.03;0.78518038;1
SAR1;0.7;0.643424109;8;10;0.08;0.59121961;1
SAR1;0.7;0.74325916;12;10;0.12;0.403026402;1
SAR1;0.7;0.671594578;18;10;0.18;0.369405281;0
SAR1;0.7;0.681353979;13;10;0.13;0.440414328;1
SAR1;0.7;0.713271276;7;10;0.07;0.559981148;1
SAR1;0.7;0.607808359;13;10;0.13;0.503754453;1
SAR1;0.7;0.458504449;19;10;0.19;0.504852769;1
SAR1;0.7;0.713271276;7;10;0.07;0.559981148;1
SAR1;0.7;0.573340261;21;10;0.21;0.399481629;1
SAR1;0.7;0.513101177;5;10;0.05;0.764100318;1
