VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;-0.7;-0.66849823;5;10;0.05;0.862368057;1
SAR1;-0.7;-0.715744885;29;10;0.29;0.53390678;1
SAR1;-0.7;-0.728681636;27;10;0.27;0.569143687;1
SAR1;-0.7;-0.673929895;9;10;0.09;0.825159101;1
SAR1;-0.7;-0.777818051;48;10;0.48;0.228696798;1
SAR1;-0.7;-0.540561336;54;10;0.54;0.157327365;1
SAR1;-0.7;-0.6536132;28;10;0.28;0.550638931;1
SAR1;-0.7;-0.709868927;20;10;0.2;0.684295494;1
SAR1;-0.7;-0.63966979;35;10;0.35;0.42652776;1
SAR1;-0.7;-0.644880632;13;10;0.13;0.780272028;1
SAR1;-0.7;-0.562950926;4;10;0.04;0.870419313;1
SAR1;-0.7;-0.747082107;5;10;0.05;0.862459629;1
SAR1;-0.7;-0.8248991;3;10;0.03;0.878415084;1
SAR1;-0.7;-0.665170485;3;10;0.03;0.878337599;1
SAR1;-0.7;-0.739827671;13;10;0.13;0.780740312;1
SAR1;-0.7;-0.69602022;36;10;0.36;0.410205153;1
SAR1;-0.7;-0.760451454;37;10;0.37;0.394060985;1
SAR1;-0.7;-0.673147054;9;10;0.09;0.825156634;1
SAR1;-0.7;-0.601091539;51;10;0.51;0.189897309;1
SAR1;-0.7;-0.720419405;34;10;0.34;0.445431131;1
SAR1;-0.7;-0.801854324;42;10;0.42;0.313403875;1
SAR1;-0.7;-0.775728361;47;10;0.47;0.241589971;1
SAR1;-0.7;-0.661396416;17;10;0.17;0.727945588;1
SAR1;-0.7;-0.684168785;12;10;0.12;0.792387402;1
SAR1;-0.7;-0.790805136;13;10;0.13;0.780918926;1
SAR1;-0.7;-0.634654422;22;10;0.22;0.6520809;1
SAR1;-0.7;-0.58781282;22;10;0.22;0.651412085;1
SAR1;-0.7;-0.648648446;24;10;0.24;0.619406363;1
SAR1;-0.7;-0.79063256;33;10;0.33;0.463962605;1
SAR1;-0.7;-0.558246135;29;10;0.29;0.531129767;1
SAR1;-0.7;-0.682541241;7;10;0.07;0.844694476;1
SAR1;-0.7;-0.752563721;22;10;0.22;0.653293902;1
SAR1;-0.7;-0.690665932;9;10;0.09;0.825209659;1
SAR1;-0.7;-0.608348333;54;10;0.54;0.158651116;1
SAR1;-0.7;-0.710045189;20;10;0.2;0.68429697;1
SAR1;-0.7;-0.696409192;26;10;0.26;0.586060266;1
SAR1;-0.7;-0.718257764;22;10;0.22;0.652998977;1
SAR1;-0.7;-0.659302133;38;10;0.38;0.375524115;1
SAR1;-0.7;-0.787600743;29;10;0.29;0.534729867;1
SAR1;-0.7;-0.739785632;15;10;0.15;0.75556083;1
SAR1;-0.7;-0.731257723;23;10;0.23;0.636900779;1
SAR1;-0.7;-0.59934747;48;10;0.48;0.225599259;1
SAR1;-0.7;-0.733346316;7;10;0.07;0.844789218;1
SAR1;-0.7;-0.779928398;40;10;0.4;0.344597389;1
SAR1;-0.7;-0.633151923;35;10;0.35;0.426397438;1
SAR1;-0.7;-0.708023102;41;10;0.41;0.327575367;1
SAR1;-0.7;-0.669775465;19;10;0.19;0.699052151;1
SAR1;-0.7;-0.73346441;42;10;0.42;0.312428268;1
SAR1;-0.7;-0.768351037;16;10;0.16;0.742402254;1
SAR1;-0.7;-0.748809427;5;10;0.05;0.86246126;1
SAR1;-0.7;-0.71503425;8;10;0.08;0.835248322;1
SAR1;-0.7;-0.723413201;11;10;0.11;0.803944299;1
SAR1;-0.7;-0.521815277;23;10;0.23;0.633853775;1
SAR1;-0.7;-0.693828017;8;10;0.08;0.835199728;1
SAR1;-0.7;-0.782110061;6;10;0.06;0.853895948;1
SAR1;-0.7;-0.686503919;25;10;0.25;0.603036057;1
SAR1;-0.7;-0.687968235;17;10;0.17;0.728152159;1
SAR1;-0.7;-0.8106316;13;10;0.13;0.780977816;1
SAR1;-0.7;-0.627273485;37;10;0.37;0.391772732;1
SAR1;-0.7;-0.608155878;38;10;0.38;0.374458705;1
SAR1;-0.7;-0.777859895;4;10;0.04;0.870651576;1
SAR1;-0.7;-0.706231291;20;10;0.2;0.684264787;1
SAR1;-0.7;-0.718964959;11;10;0.11;0.803929384;1
SAR1;-0.7;-0.722186156;16;10;0.16;0.742160966;1
SAR1;-0.7;-0.72821283;20;10;0.2;0.68444339;1
SAR1;-0.7;-0.753140187;22;10;0.22;0.653298513;1
SAR1;-0.7;-0.838969766;3;10;0.03;0.878419315;1
SAR1;-0.7;-0.80357653;25;10;0.25;0.604192478;1
SAR1;-0.7;-0.777280633;25;10;0.25;0.603976812;1
SAR1;-0.7;-0.680253837;23;10;0.23;0.636375616;1
SAR1;-0.7;-0.558097273;6;10;0.06;0.853469761;1
SAR1;-0.7;-0.694005484;37;10;0.37;0.393040175;1
SAR1;-0.7;-0.760958975;12;10;0.12;0.792679602;1
SAR1;-0.7;-0.766742034;22;10;0.22;0.653404213;1
SAR1;-0.7;-0.833138233;6;10;0.06;0.85394236;1
SAR1;-0.7;-0.674811707;5;10;0.05;0.862376834;1
SAR1;-0.7;-0.752713698;58;10;0.58;0.125300042;1
SAR1;-0.7;-0.654803131;26;10;0.26;0.585500357;1
SAR1;-0.7;-0.701968934;15;10;0.15;0.755360477;1
SAR1;-0.7;-0.644354657;46;10;0.46;0.252788672;1
SAR1;-0.7;-0.713281066;56;10;0.56;0.141690645;1
SAR1;-0.7;-0.725213164;36;10;0.36;0.410670318;1
SAR1;-0.7;-0.595465495;14;10;0.14;0.767494395;1
SAR1;-0.7;-0.733750027;25;10;0.25;0.603567165;1
SAR1;-0.7;-0.709978391;19;10;0.19;0.699394011;1
SAR1;-0.7;-0.642018256;29;10;0.29;0.532803321;1
SAR1;-0.7;-0.853940009;36;10;0.36;0.412266844;1
SAR1;-0.7;-0.740139757;37;10;0.37;0.393771603;1
SAR1;-0.7;-0.673458462;31;10;0.31;0.497820842;1
SAR1;-0.7;-0.73740268;41;10;0.41;0.328050405;1
SAR1;-0.7;-0.67312719;27;10;0.27;0.568434649;1
SAR1;-0.7;-0.701742679;24;10;0.24;0.620058054;1
SAR1;-0.7;-0.699442973;51;10;0.51;0.191664036;1
SAR1;-0.7;-0.737879168;35;10;0.35;0.42818696;1
SAR1;-0.7;-0.616478366;44;10;0.44;0.280346723;1
SAR1;-0.7;-0.590627197;16;10;0.16;0.741128682;1
SAR1;-0.7;-0.724523887;5;10;0.05;0.862436957;1
SAR1;-0.7;-0.651720166;31;10;0.31;0.497454978;1
SAR1;-0.7;-0.664851196;11;10;0.11;0.803720465;1
SAR1;-0.7;-0.73515183;49;10;0.49;0.215639133;1
SAR1;-0.7;-0.633413524;6;10;0.06;0.853668343;1
SAR1;-0.7;-0.732631282;45;10;0.45;0.268200547;1
SAR1;-0.7;-0.646335613;42;10;0.42;0.310870754;1
SAR1;-0.7;-0.755697917;3;10;0.03;0.878389134;1
SAR1;-0.7;-0.744426747;6;10;0.06;0.853853198;1
SAR1;-0.7;-0.618377234;10;10;0.1;0.814465126;1
SAR1;-0.7;-0.713367878;7;10;0.07;0.844754777;1
SAR1;-0.7;-0.771541956;13;10;0.13;0.780856314;1
SAR1;-0.7;-0.645664487;24;10;0.24;0.61936551;1
SAR1;-0.7;-0.745021;8;10;0.08;0.835308972;1
SAR1;-0.7;-0.468691631;4;10;0.04;0.870203367;1
SAR1;-0.7;-0.647002398;36;10;0.36;0.409317805;1
SAR1;-0.7;-0.72106186;54;10;0.54;0.16047566;1
SAR1;-0.7;-0.717437391;20;10;0.2;0.684357899;1
SAR1;-0.7;-0.505781862;8;10;0.08;0.83445554;1
SAR1;-0.7;-0.7399519;11;10;0.11;0.803997085;1
SAR1;-0.7;-0.725848925;57;10;0.57;0.133196754;1
SAR1;-0.7;-0.694275992;10;10;0.1;0.814768625;1
SAR1;-0.7;-0.652401321;40;10;0.4;0.34249497;1
SAR1;-0.7;-0.741748219;13;10;0.13;0.780747829;1
SAR1;-0.7;-0.67265788;18;10;0.18;0.713777193;1
SAR1;-0.7;-0.651808726;43;10;0.43;0.295818254;1
SAR1;-0.7;-0.743986886;49;10;0.49;0.215771551;1
SAR1;-0.7;-0.63545012;12;10;0.12;0.79213977;1
SAR1;-0.7;-0.699057852;3;10;0.03;0.878359763;1
SAR1;-0.7;-0.649002472;32;10;0.32;0.479625534;1
SAR1;-0.7;-0.638053464;18;10;0.18;0.713460481;1
SAR1;-0.7;-0.6000892;27;10;0.27;0.567244238;1
SAR1;-0.7;-0.769979381;8;10;0.08;0.835353087;1
SAR1;-0.7;-0.485915909;50;10;0.5;0.19861092;1
SAR1;-0.7;-0.744181972;31;10;0.31;0.498833496;1
SAR1;-0.7;-0.609981979;6;10;0.06;0.853614376;1
SAR1;-0.7;-0.498282727;20;10;0.2;0.681442245;1
SAR1;-0.7;-0.70279795;14;10;0.14;0.768212964;1
SAR1;-0.7;-0.584379555;53;10;0.53;0.168176242;1
SAR1;-0.7;-0.666684643;35;10;0.35;0.427039046;1
SAR1;-0.7;-0.717093304;7;10;0.07;0.84476146;1
SAR1;-0.7;-0.756949984;19;10;0.19;0.699725882;1
SAR1;-0.7;-0.645463763;13;10;0.13;0.780275574;1
SAR1;-0.7;-0.657242765;25;10;0.25;0.602654448;1
SAR1;-0.7;-0.681993179;3;10;0.03;0.878349088;1
SAR1;-0.7;-0.65379625;16;10;0.16;0.741699183;1
SAR1;-0.7;-0.838358819;36;10;0.36;0.412107413;1
SAR1;-0.7;-0.61923415;18;10;0.18;0.71326734;1
SAR1;-0.7;-0.672730534;27;10;0.27;0.568429031;1
SAR1;-0.7;-0.541740958;6;10;0.06;0.853415818;1
SAR1;-0.7;-0.709969571;64;10;0.64;0.083825935;0
SAR1;-0.7;-0.768260359;45;10;0.45;0.268735278;1
SAR1;-0.7;-0.707016078;8;10;0.08;0.835230539;1
SAR1;-0.7;-0.765527548;19;10;0.19;0.699779631;1
SAR1;-0.7;-0.696874713;10;10;0.1;0.814777193;1
SAR1;-0.7;-0.551635385;55;10;0.55;0.148074615;1
SAR1;-0.7;-0.767736462;39;10;0.39;0.36070374;1
SAR1;-0.7;-0.719065837;36;10;0.36;0.410576002;1
SAR1;-0.7;-0.733593703;27;10;0.27;0.569199488;1
SAR1;-0.7;-0.755776088;12;10;0.12;0.792663003;1
SAR1;-0.7;-0.793419159;6;10;0.06;0.853907281;1
SAR1;-0.7;-0.725985916;37;10;0.37;0.393558547;1
SAR1;-0.7;-0.556262162;14;10;0.14;0.767131402;1
SAR1;-0.7;-0.773509134;18;10;0.18;0.714471031;1
SAR1;-0.7;-0.764563317;6;10;0.06;0.853877043;1
SAR1;-0.7;-0.790955675;33;10;0.33;0.46396628;1
SAR1;-0.7;-0.775565796;18;10;0.18;0.714482271;1
SAR1;-0.7;-0.541896094;23;10;0.23;0.634268527;1
SAR1;-0.7;-0.789949367;22;10;0.22;0.653571517;1
SAR1;-0.7;-0.558972523;6;10;0.06;0.853472525;1
SAR1;-0.7;-0.784059561;13;10;0.13;0.78089763;1
SAR1;-0.7;-0.733107002;20;10;0.2;0.684480959;1
SAR1;-0.7;-0.588636656;9;10;0.09;0.824827105;1
SAR1;-0.7;-0.549405167;22;10;0.22;0.650760224;1
SAR1;-0.7;-0.645635853;24;10;0.24;0.619365116;1
SAR1;-0.7;-0.667696112;23;10;0.23;0.636228917;1
SAR1;-0.7;-0.779601997;32;10;0.32;0.481524411;1
SAR1;-0.7;-0.823383144;30;10;0.3;0.517408963;1
SAR1;-0.7;-0.80556828;40;10;0.4;0.344930929;1
SAR1;-0.7;-0.788716669;26;10;0.26;0.587024251;1
SAR1;-0.7;-0.67555978;22;10;0.22;0.652569182;1
SAR1;-0.7;-0.774283675;46;10;0.46;0.254963747;1
SAR1;-0.7;-0.689854972;36;10;0.36;0.410101143;1
SAR1;-0.7;-0.663147596;5;10;0.05;0.862360396;1
SAR1;-0.7;-0.648526118;34;10;0.34;0.444224302;1
SAR1;-0.7;-0.668584322;33;10;0.33;0.462236802;1
SAR1;-0.7;-0.645154332;20;10;0.2;0.683672546;1
SAR1;-0.7;-0.794701664;41;10;0.41;0.328866186;1
SAR1;-0.7;-0.777574853;42;10;0.42;0.313079456;1
SAR1;-0.7;-0.695129702;26;10;0.26;0.586044349;1
SAR1;-0.7;-0.773727702;23;10;0.23;0.637262829;1
SAR1;-0.7;-0.697140788;13;10;0.13;0.780554837;1
SAR1;-0.7;-0.726360025;19;10;0.19;0.699517369;1
SAR1;-0.7;-0.671015763;6;10;0.06;0.853742742;1
SAR1;-0.7;-0.724622368;44;10;0.44;0.282379749;1
SAR1;-0.7;-0.769762221;28;10;0.28;0.552130148;1
SAR1;-0.7;-0.52393824;19;10;0.19;0.6971832;1
SAR1;-0.7;-0.63019545;13;10;0.13;0.780179522;1
SAR1;-0.7;-0.752614206;18;10;0.18;0.714350992;1
SAR1;-0.7;-0.79984536;39;10;0.39;0.361127852;1
SAR1;-0.7;-0.816710781;20;10;0.2;0.685016471;1
SAR1;-0.7;-0.70266551;32;10;0.32;0.480511557;1
SAR1;-0.7;-0.777935177;18;10;0.18;0.714495097;1
SAR1;-0.7;-0.701899403;59;10;0.59;0.11685691;0
SAR1;-0.7;-0.683500046;12;10;0.12;0.79238437;1
SAR1;-0.7;-0.646400617;37;10;0.37;0.392163854;1
SAR1;-0.7;-0.731470675;15;10;0.15;0.75551965;1
SAR1;-0.7;-0.71264514;10;10;0.1;0.814826963;1
SAR1;-0.7;-0.671054493;23;10;0.23;0.636268878;1
SAR1;-0.7;-0.772892965;22;10;0.22;0.653450114;1
SAR1;-0.7;-0.601989448;22;10;0.22;0.651628118;1
SAR1;-0.7;-0.719365054;18;10;0.18;0.714136159;1
SAR1;-0.7;-0.731936402;14;10;0.14;0.768354689;1
SAR1;-0.7;-0.708384194;24;10;0.24;0.620130339;1
SAR1;-0.7;-0.637663061;6;10;0.06;0.85367747;1
SAR1;-0.7;-0.630540223;5;10;0.05;0.862308939;1
SAR1;-0.7;-0.714910292;32;10;0.32;0.480691531;1
SAR1;-0.7;-0.64073175;8;10;0.08;0.835053453;1
SAR1;-0.7;-0.763827163;17;10;0.17;0.728625382;1
SAR1;-0.7;-0.72472268;12;10;0.12;0.792554684;1
SAR1;-0.7;-0.682283489;35;10;0.35;0.427314173;1
SAR1;-0.7;-0.787771893;13;10;0.13;0.780909432;1
SAR1;-0.7;-0.547118596;23;10;0.23;0.634371052;1
SAR1;-0.7;-0.657685472;24;10;0.24;0.619527184;1
SAR1;-0.7;-0.797121626;3;10;0.03;0.878405769;1
SAR1;-0.7;-0.724043192;18;10;0.18;0.714168283;1
SAR1;-0.7;-0.822920053;44;10;0.44;0.283768278;1
SAR1;-0.7;-0.716391574;13;10;0.13;0.780643009;1
SAR1;-0.7;-0.822448942;11;10;0.11;0.804206731;1
SAR1;-0.7;-0.682212644;15;10;0.15;0.755241462;1
SAR1;-0.7;-0.482640107;6;10;0.06;0.853179616;1
SAR1;-0.7;-0.669305366;14;10;0.14;0.768025072;1
SAR1;-0.7;-0.757104255;15;10;0.15;0.755641817;1
SAR1;-0.7;-0.705302803;42;10;0.42;0.311966902;1
SAR1;-0.7;-0.445167821;15;10;0.15;0.752582062;1
SAR1;-0.7;-0.726242197;34;10;0.34;0.445516674;1
SAR1;-0.7;-0.638756852;12;10;0.12;0.792158414;1
SAR1;-0.7;-0.68927307;10;10;0.1;0.814751829;1
SAR1;-0.7;-0.677538981;48;10;0.48;0.227127393;1
SAR1;-0.7;-0.769901733;31;10;0.31;0.499143029;1
SAR1;-0.7;-0.744616604;18;10;0.18;0.7143021;1
SAR1;-0.7;-0.674311653;30;10;0.3;0.515602484;1
SAR1;-0.7;-0.709996556;32;10;0.32;0.480620232;1
SAR1;-0.7;-0.68107287;26;10;0.26;0.585864222;1
SAR1;-0.7;-0.715533678;14;10;0.14;0.768277226;1
SAR1;-0.7;-0.696209292;34;10;0.34;0.445056884;1
SAR1;-0.7;-0.646135419;38;10;0.38;0.375265811;1
SAR1;-0.7;-0.677724641;28;10;0.28;0.551003712;1
SAR1;-0.7;-0.732429447;42;10;0.42;0.312411968;1
SAR1;-0.7;-0.737537601;6;10;0.06;0.853844472;1
SAR1;-0.7;-0.473971222;11;10;0.11;0.802365942;1
SAR1;-0.7;-0.435800119;23;10;0.23;0.631649009;1
SAR1;-0.7;-0.767603068;35;10;0.35;0.428591632;1
SAR1;-0.7;-0.589505079;32;10;0.32;0.478429229;1
SAR1;-0.7;-0.797257894;25;10;0.25;0.604142666;1
SAR1;-0.7;-0.655021584;45;10;0.45;0.266841323;1
SAR1;-0.7;-0.730449689;13;10;0.13;0.780702633;1
SAR1;-0.7;-0.809419779;41;10;0.41;0.329054301;1
SAR1;-0.7;-0.723784193;31;10;0.31;0.498567051;1
SAR1;-0.7;-0.701953322;24;10;0.24;0.620060376;1
SAR1;-0.7;-0.732391162;17;10;0.17;0.728448124;1
SAR1;-0.7;-0.646026334;4;10;0.04;0.870539925;1
SAR1;-0.7;-0.731992364;6;10;0.06;0.853837226;1
SAR1;-0.7;-0.752885811;14;10;0.14;0.768445575;1
SAR1;-0.7;-0.812560179;36;10;0.36;0.411824862;1
SAR1;-0.7;-0.607874757;17;10;0.17;0.727449056;1
SAR1;-0.7;-0.699759791;24;10;0.24;0.6200361;1
SAR1;-0.7;-0.720565901;11;10;0.11;0.803934788;1
SAR1;-0.7;-0.767088608;21;10;0.21;0.669252852;1
SAR1;-0.7;-0.723022798;37;10;0.37;0.39351271;1
SAR1;-0.7;-0.759237539;14;10;0.14;0.768471462;1
SAR1;-0.7;-0.839097664;21;10;0.21;0.66969258;1
SAR1;-0.7;-0.782672392;59;10;0.59;0.117824844;0
SAR1;-0.7;-0.591689599;15;10;0.15;0.754538422;1
SAR1;-0.7;-0.64476478;17;10;0.17;0.727803534;1
SAR1;-0.7;-0.668055071;38;10;0.38;0.375690063;1
SAR1;-0.7;-0.673890764;24;10;0.24;0.619733303;1
SAR1;-0.7;-0.539559861;4;10;0.04;0.870375019;1
SAR1;-0.7;-0.770161936;55;10;0.55;0.151560822;1
SAR1;-0.7;-0.751388228;22;10;0.22;0.653284466;1
SAR1;-0.7;-0.690461341;39;10;0.39;0.359493469;1
SAR1;-0.7;-0.658751648;11;10;0.11;0.803693392;1
SAR1;-0.7;-0.519129796;18;10;0.18;0.711930364;1
SAR1;-0.7;-0.71874024;24;10;0.24;0.62023932;1
SAR1;-0.7;-0.69722528;17;10;0.17;0.728218666;1
SAR1;-0.7;-0.609685086;17;10;0.17;0.727467816;1
SAR1;-0.7;-0.685970827;21;10;0.21;0.668571617;1
SAR1;-0.7;-0.708065734;11;10;0.11;0.803891486;1
SAR1;-0.7;-0.788867149;19;10;0.19;0.699916307;1
SAR1;-0.7;-0.698293694;25;10;0.25;0.603177909;1
SAR1;-0.7;-0.616605982;42;10;0.42;0.310243781;1
SAR1;-0.7;-0.690079714;45;10;0.45;0.267490572;1
SAR1;-0.7;-0.703521785;29;10;0.29;0.533743831;1
SAR1;-0.7;-0.7648249;23;10;0.23;0.637191982;1
SAR1;-0.7;-0.668184244;20;10;0.2;0.683913856;1
SAR1;-0.7;-0.839341743;11;10;0.11;0.804240469;1
SAR1;-0.7;-0.682765754;4;10;0.04;0.870578934;1
SAR1;-0.7;-0.806001537;4;10;0.04;0.870667114;1
SAR1;-0.7;-0.683857256;13;10;0.13;0.780489272;1
SAR1;-0.7;-0.702850819;61;10;0.61;0.102490163;0
SAR1;-0.7;-0.684257829;18;10;0.18;0.713873209;1
SAR1;-0.7;-0.665606517;7;10;0.07;0.844657217;1
SAR1;-0.7;-0.672912108;36;10;0.36;0.409804362;1
SAR1;-0.7;-0.558316773;32;10;0.32;0.477696457;1
SAR1;-0.7;-0.753209453;33;10;0.33;0.463508089;1
SAR1;-0.7;-0.76127072;7;10;0.07;0.84483199;1
SAR1;-0.7;-0.724977127;26;10;0.26;0.586395988;1
SAR1;-0.7;-0.775508808;27;10;0.27;0.569635608;1
SAR1;-0.7;-0.751968126;27;10;0.27;0.569399239;1
SAR1;-0.7;-0.756264371;5;10;0.05;0.86246814;1
SAR1;-0.7;-0.762954557;42;10;0.42;0.312872776;1
SAR1;-0.7;-0.598825355;4;10;0.04;0.870477729;1
SAR1;-0.7;-0.832830811;47;10;0.47;0.242328409;1
SAR1;-0.7;-0.786815512;13;10;0.13;0.780906411;1
SAR1;-0.7;-0.727590387;31;10;0.31;0.498618247;1
SAR1;-0.7;-0.673213851;49;10;0.49;0.214625724;1
SAR1;-0.7;-0.804867902;14;10;0.14;0.768636966;1
SAR1;-0.7;-0.687187628;50;10;0.5;0.202923991;1
SAR1;-0.7;-0.679159039;35;10;0.35;0.427260194;1
SAR1;-0.7;-0.572356896;27;10;0.27;0.566699129;1
SAR1;-0.7;-0.708184204;37;10;0.37;0.393276535;1
SAR1;-0.7;-0.683488865;3;10;0.03;0.878350061;1
SAR1;-0.7;-0.757415581;16;10;0.16;0.742349483;1
SAR1;-0.7;-0.76599617;9;10;0.09;0.825392754;1
SAR1;-0.7;-0.699197702;32;10;0.32;0.480459174;1
SAR1;-0.7;-0.608102515;16;10;0.16;0.741302778;1
SAR1;-0.7;-0.736338497;3;10;0.03;0.878380048;1
SAR1;-0.7;-0.701659489;16;10;0.16;0.742036751;1
SAR1;-0.7;-0.767178913;50;10;0.5;0.204144906;1
SAR1;-0.7;-0.699914749;13;10;0.13;0.78056803;1
SAR1;-0.7;-0.756234394;22;10;0.22;0.653323077;1
SAR1;-0.7;-0.689747642;44;10;0.44;0.28178888;1
SAR1;-0.7;-0.684256959;7;10;0.07;0.84469808;1
SAR1;-0.7;-0.74876793;58;10;0.58;0.125252096;1
SAR1;-0.7;-0.789247481;17;10;0.17;0.728751901;1
SAR1;-0.7;-0.852236588;32;10;0.32;0.482259915;1
SAR1;-0.7;-0.772001084;44;10;0.44;0.283096378;1
SAR1;-0.7;-0.735946991;23;10;0.23;0.636943865;1
SAR1;-0.7;-0.719419098;41;10;0.41;0.32776453;1
SAR1;-0.7;-0.687628969;25;10;0.25;0.603049877;1
SAR1;-0.7;-0.787397083;26;10;0.26;0.587012748;1
SAR1;-0.7;-0.610872236;8;10;0.08;0.834952878;1
SAR1;-0.7;-0.803472989;39;10;0.39;0.361173176;1
SAR1;-0.7;-0.836349126;30;10;0.3;0.517524718;1
SAR1;-0.7;-0.661035312;10;10;0.1;0.814649113;1
SAR1;-0.7;-0.677952764;3;10;0.03;0.878346419;1
SAR1;-0.7;-0.685389445;37;10;0.37;0.392891241;1
SAR1;-0.7;-0.595272635;13;10;0.13;0.779932711;1
SAR1;-0.7;-0.700275682;59;10;0.59;0.116835949;0
SAR1;-0.7;-0.824176829;3;10;0.03;0.878414859;1
SAR1;-0.7;-0.672249363;31;10;0.31;0.497801224;1
SAR1;-0.7;-0.603656591;30;10;0.3;0.514341498;1
SAR1;-0.7;-0.325250885;15;10;0.15;0.749699271;1
SAR1;-0.7;-0.742245557;13;10;0.13;0.780749765;1
SAR1;-0.7;-0.73534628;33;10;0.33;0.463269604;1
SAR1;-0.7;-0.653977953;33;10;0.33;0.461977582;1
SAR1;-0.7;-0.759896197;20;10;0.2;0.684673447;1
SAR1;-0.7;-0.811632711;11;10;0.11;0.804183671;1
SAR1;-0.7;-0.763056768;40;10;0.4;0.344363363;1
SAR1;-0.7;-0.613069472;12;10;0.12;0.792005733;1
SAR1;-0.7;-0.651484948;12;10;0.12;0.792227558;1
SAR1;-0.7;-0.684475996;44;10;0.44;0.281694518;1
SAR1;-0.7;-0.714340372;64;10;0.64;0.083871477;0
SAR1;-0.7;-0.664496424;9;10;0.09;0.825128747;1
SAR1;-0.7;-0.60689545;16;10;0.16;0.741291181;1
SAR1;-0.7;-0.641686292;20;10;0.2;0.683634145;1
SAR1;-0.7;-0.698584636;27;10;0.27;0.568778123;1
SAR1;-0.7;-0.663865915;33;10;0.33;0.462154476;1
SAR1;-0.7;-0.640108485;5;10;0.05;0.862324929;1
SAR1;-0.7;-0.735223365;16;10;0.16;0.742234186;1
SAR1;-0.7;-0.69977294;31;10;0.31;0.498227617;1
SAR1;-0.7;-0.708576004;19;10;0.19;0.699383045;1
SAR1;-0.7;-0.542097698;4;10;0.04;0.870380086;1
SAR1;-0.7;-0.751658249;5;10;0.05;0.86246392;1
SAR1;-0.7;-0.509657565;5;10;0.05;0.862023489;1
SAR1;-0.7;-0.75242639;8;10;0.08;0.835322628;1
SAR1;-0.7;-0.815924595;44;10;0.44;0.283681524;1
SAR1;-0.7;-0.738860134;3;10;0.03;0.878381283;1
SAR1;-0.7;-0.70078233;49;10;0.49;0.215095799;1
