VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;-0.3;-0.385820201;22;10;0.22;0.646510317;1
SAR1;-0.3;-0.358387177;8;10;0.08;0.833149687;1
SAR1;-0.3;-0.115358852;32;10;0.32;0.452425942;1
SAR1;-0.3;-0.341814971;15;10;0.15;0.750194381;1
SAR1;-0.3;-0.419048348;21;10;0.21;0.663759871;1
SAR1;-0.3;-0.319731499;48;10;0.48;0.217023837;1
SAR1;-0.3;-0.491583566;46;10;0.46;0.249086449;1
SAR1;-0.3;-0.416460799;26;10;0.26;0.579838439;1
SAR1;-0.3;-0.306661443;6;10;0.06;0.851877558;1
SAR1;-0.3;-0.336552204;11;10;0.11;0.800288668;1
SAR1;-0.3;-0.453127898;31;10;0.31;0.492429731;1
SAR1;-0.3;-0.416871637;13;10;0.13;0.777818874;1
SAR1;-0.3;-0.344027503;9;10;0.09;0.822606959;1
SAR1;-0.3;-0.123202514;28;10;0.28;0.525021552;1
SAR1;-0.3;-0.418595606;16;10;0.16;0.738462307;1
SAR1;-0.3;-0.401429782;18;10;0.18;0.709414982;1
SAR1;-0.3;-0.3827217;27;10;0.27;0.56098602;1
SAR1;-0.3;-0.417653834;9;10;0.09;0.823564835;1
SAR1;-0.3;-0.21617146;35;10;0.35;0.408648973;1
SAR1;-0.3;-0.139132071;21;10;0.21;0.648377036;1
SAR1;-0.3;-0.329755184;6;10;0.06;0.852120096;1
SAR1;-0.3;-0.15785254;17;10;0.17;0.713000854;1
