VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;30;0.3;0.303197316;780;0.866666667;30;0.013299157;0
SAR;30;0.3;0.275896133;754;0.837777778;30;0.016298792;0
SAR;30;0.3;0.284358991;641;0.712222222;30;0.038182179;0
SAR;30;0.3;0.333354519;687;0.763333333;30;0.026549252;0
SAR;30;0.3;0.291849245;847;0.941111111;30;0.007995256;0
SAR;30;0.3;0.32636504;623;0.692222222;30;0.042744003;0
SAR;30;0.3;0.299439762;709;0.787777778;30;0.022783837;0
SAR;30;0.3;0.313007755;629;0.698888889;30;0.041174054;0
SAR;30;0.3;0.348342535;623;0.692222222;30;0.042261783;0
SAR;30;0.3;0.266677541;651;0.723333333;30;0.035705927;0
SAR;30;0.3;0.338799312;761;0.845555556;30;0.015242022;0
SAR;30;0.3;0.267000153;668;0.742222222;30;0.031410986;0
SAR;30;0.3;0.282365501;577;0.641111111;30;0.061270495;0
SAR;30;0.3;0.268706131;597;0.663333333;30;0.053326386;0
SAR;30;0.3;0.34549369;806;0.895555556;30;0.010859324;0
SAR;30;0.3;0.316506911;696;0.773333333;30;0.024977478;0
SAR;30;0.3;0.289154701;741;0.823333333;30;0.017936612;0
SAR;30;0.3;0.279918656;593;0.658888889;30;0.054588241;0
SAR;30;0.3;0.287200132;566;0.628888889;30;0.066166146;1
SAR;30;0.3;0.306236599;754;0.837777778;30;0.016185834;0
SAR;30;0.3;0.263885238;626;0.695555556;30;0.043111882;0
SAR;30;0.3;0.274044245;736;0.817777778;30;0.018705248;0
SAR;30;0.3;0.274050517;613;0.681111111;30;0.047250991;0
SAR;30;0.3;0.262232417;535;0.594444444;30;0.08391227;1
SAR;30;0.3;0.289294204;747;0.83;30;0.017136915;0
SAR;30;0.3;0.284900972;844;0.937777778;30;0.008182953;0
SAR;30;0.3;0.346435981;739;0.821111111;30;0.017938038;0
SAR;30;0.3;0.284621515;881;0.978888889;30;0.006166096;0
SAR;30;0.3;0.331501996;687;0.763333333;30;0.026567823;0
SAR;30;0.3;0.260173993;626;0.695555556;30;0.04318771;0
SAR;30;0.3;0.294664387;562;0.624444444;30;0.067794612;1
SAR;30;0.3;0.302206002;570;0.633333333;30;0.063709247;0
SAR;30;0.3;0.262065129;560;0.622222222;30;0.070135704;1
