VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;30;-0.9;-0.910464505;846;0.94;30;0.00843613;0
SAR;30;-0.9;-0.882882907;763;0.847777778;30;0.018377512;0
SAR;30;-0.9;-0.886779178;818;0.908888889;30;0.0110483;0
SAR;30;-0.9;-0.907331559;882;0.98;30;0.005876513;0
SAR;30;-0.9;-0.885117285;770;0.855555556;30;0.01725562;0
SAR;30;-0.9;-0.880015603;822;0.913333333;30;0.010629351;0
SAR;30;-0.9;-0.903513415;852;0.946666667;30;0.00794911;0
SAR;30;-0.9;-0.925315132;870;0.966666667;30;0.006638527;0
SAR;30;-0.9;-0.889172347;865;0.961111111;30;0.006982494;0
SAR;30;-0.9;-0.913015316;605;0.672222222;30;0.069146654;1
SAR;30;-0.9;-0.876918283;763;0.847777778;30;0.01836417;0
SAR;30;-0.9;-0.879165944;879;0.976666667;30;0.006064388;0
SAR;30;-0.9;-0.904958078;780;0.866666667;30;0.015787299;0
SAR;30;-0.9;-0.896084984;774;0.86;30;0.016660737;0
SAR;30;-0.9;-0.922785037;779;0.865555556;30;0.015964248;0
SAR;30;-0.9;-0.896120204;869;0.965555556;30;0.006707449;0
SAR;30;-0.9;-0.89985562;885;0.983333333;30;0.005700226;0
SAR;30;-0.9;-0.86861432;800;0.888888889;30;0.013070688;0
SAR;30;-0.9;-0.863393071;783;0.87;30;0.015288329;0
SAR;30;-0.9;-0.879423822;848;0.942222222;30;0.008262932;0
SAR;30;-0.9;-0.89450145;735;0.816666667;30;0.023603515;0
SAR;30;-0.9;-0.88940736;736;0.817777778;30;0.023381871;0
SAR;30;-0.9;-0.917485487;754;0.837777778;30;0.020007742;0
SAR;30;-0.9;-0.895812159;743;0.825555556;30;0.022002436;0
SAR;30;-0.9;-0.892390984;853;0.947777778;30;0.007868619;0
SAR;30;-0.9;-0.899515454;849;0.943333333;30;0.008187334;0
SAR;30;-0.9;-0.86867737;849;0.943333333;30;0.008179408;0
SAR;30;-0.9;-0.894423172;709;0.787777778;30;0.029563196;1
