VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;30;0.7;0.717434136;432;0.48;30;0.100663272;0
SAR;30;0.7;0.695916959;398;0.442222222;30;0.12379216;0
SAR;30;0.7;0.702171557;836;0.928888889;30;0.008476413;0
SAR;30;0.7;0.708245727;630;0.7;30;0.03240324;0
SAR;30;0.7;0.732631338;334;0.371111111;30;0.156027361;1
SAR;30;0.7;0.725325822;396;0.44;30;0.119026114;0
SAR;30;0.7;0.713362815;498;0.553333333;30;0.070857812;0
SAR;30;0.7;0.704150067;616;0.684444444;30;0.035457755;0
SAR;30;0.7;0.707195658;476;0.528888889;30;0.080734694;0
SAR;30;0.7;0.711597969;498;0.553333333;30;0.071011916;0
SAR;30;0.7;0.733048171;648;0.72;30;0.028497808;0
SAR;30;0.7;0.682764215;556;0.617777778;30;0.052183434;0
SAR;30;0.7;0.676525395;444;0.493333333;30;0.100308726;0
SAR;30;0.7;0.740591203;632;0.702222222;30;0.031295338;0
SAR;30;0.7;0.675951073;584;0.648888889;30;0.044223192;0
SAR;30;0.7;0.735569977;684;0.76;30;0.022716998;0
SAR;30;0.7;0.696348553;772;0.857777778;30;0.013022229;0
SAR;30;0.7;0.720468026;472;0.524444444;30;0.081070472;0
SAR;30;0.7;0.693906569;500;0.555555556;30;0.071734594;0
SAR;30;0.7;0.74085625;622;0.691111111;30;0.033259702;0
SAR;30;0.7;0.677209804;600;0.666666667;30;0.039987824;0
SAR;30;0.7;0.73603272;472;0.524444444;30;0.079363583;0
SAR;30;0.7;0.709939116;786;0.873333333;30;0.011833816;0
SAR;30;0.7;0.656382813;672;0.746666667;30;0.025552733;0
SAR;30;0.7;0.669631178;544;0.604444444;30;0.056839987;0
SAR;30;0.7;0.708251223;434;0.482222222;30;0.10102036;0
SAR;30;0.7;0.682898359;730;0.811111111;30;0.01725933;0
SAR;30;0.7;0.7047616;458;0.508888889;30;0.089372704;0
SAR;30;0.7;0.71389614;640;0.711111111;30;0.030325659;0
SAR;30;0.7;0.742084844;444;0.493333333;30;0.091139879;0
SAR;30;0.7;0.732649987;686;0.762222222;30;0.022464663;0
SAR;30;0.7;0.672108051;456;0.506666667;30;0.094498218;0
SAR;30;0.7;0.716840267;522;0.58;30;0.06156048;0
