VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;30;-0.3;-0.33399165;722;0.802222222;30;0.024122973;0
SAR;30;-0.3;-0.294108223;876;0.973333333;30;0.006329864;0
SAR;30;-0.3;-0.330977356;733;0.814444444;30;0.021968863;0
SAR;30;-0.3;-0.331191981;840;0.933333333;30;0.008704946;0
SAR;30;-0.3;-0.319683799;736;0.817777778;30;0.021372111;0
SAR;30;-0.3;-0.308399772;720;0.8;30;0.024407016;0
SAR;30;-0.3;-0.308544769;689;0.765555556;30;0.031612428;1
SAR;30;-0.3;-0.280891923;795;0.883333333;30;0.012828632;0
SAR;30;-0.3;-0.335117517;826;0.917777778;30;0.009849026;0
SAR;30;-0.3;-0.278671622;862;0.957777778;30;0.007161658;0
SAR;30;-0.3;-0.281691279;733;0.814444444;30;0.021761913;0
SAR;30;-0.3;-0.315585834;769;0.854444444;30;0.016119375;0
SAR;30;-0.3;-0.292011703;813;0.903333333;30;0.010993076;0
SAR;30;-0.3;-0.311069447;811;0.901111111;30;0.011206284;0
SAR;30;-0.3;-0.271639569;678;0.753333333;30;0.034320217;1
SAR;30;-0.3;-0.312746097;779;0.865555556;30;0.014785758;0
SAR;30;-0.3;-0.318719597;786;0.873333333;30;0.013931106;0
SAR;30;-0.3;-0.328679296;708;0.786666667;30;0.027104612;0
SAR;30;-0.3;-0.287183806;776;0.862222222;30;0.015115719;0
SAR;30;-0.3;-0.277065151;758;0.842222222;30;0.017597086;0
SAR;30;-0.3;-0.30443391;746;0.828888889;30;0.019579259;0
SAR;30;-0.3;-0.252119462;852;0.946666667;30;0.007812266;0
SAR;30;-0.3;-0.273928262;743;0.825555556;30;0.019971462;0
SAR;30;-0.3;-0.338675047;733;0.814444444;30;0.022000786;0
SAR;30;-0.3;-0.256507206;874;0.971111111;30;0.006446874;0
SAR;30;-0.3;-0.261829123;792;0.88;30;0.013132565;0
SAR;30;-0.3;-0.311570156;841;0.934444444;30;0.008620483;0
SAR;30;-0.3;-0.304705391;811;0.901111111;30;0.011199346;0
SAR;30;-0.3;-0.304528879;833;0.925555556;30;0.009243536;0
SAR;30;-0.3;-0.329338884;698;0.775555556;30;0.029469726;0
SAR;30;-0.3;-0.269386474;686;0.762222222;30;0.032116084;1
SAR;30;-0.3;-0.256929425;820;0.911111111;30;0.010314098;0
SAR;30;-0.3;-0.260014889;792;0.88;30;0.013129543;0
SAR;30;-0.3;-0.29863383;884;0.982222222;30;0.005895997;0
SAR;30;-0.3;-0.29075615;851;0.945555556;30;0.007889405;0
SAR;30;-0.3;-0.250201417;752;0.835555556;30;0.018428813;0
SAR;30;-0.3;-0.256884292;878;0.975555556;30;0.006224704;0
SAR;30;-0.3;-0.347515781;888;0.986666667;30;0.005677173;0
SAR;30;-0.3;-0.344598547;710;0.788888889;30;0.026742016;0
SAR;30;-0.3;-0.309530055;866;0.962222222;30;0.00691432;0
SAR;30;-0.3;-0.302004221;875;0.972222222;30;0.006385133;0
SAR;30;-0.3;-0.335675434;745;0.827777778;30;0.019857041;0
SAR;30;-0.3;-0.288021962;752;0.835555556;30;0.018552472;0
SAR;30;-0.3;-0.305041234;794;0.882222222;30;0.012977983;0
SAR;30;-0.3;-0.257250202;666;0.74;30;0.037730306;1
SAR;30;-0.3;-0.335714074;814;0.904444444;30;0.010942234;0
SAR;30;-0.3;-0.326417931;790;0.877777778;30;0.013470823;0
SAR;30;-0.3;-0.289067331;794;0.882222222;30;0.0129526;0
SAR;30;-0.3;-0.295309328;770;0.855555556;30;0.015932061;0
SAR;30;-0.3;-0.274617391;811;0.901111111;30;0.011166462;0
SAR;30;-0.3;-0.349527857;673;0.747777778;30;0.036412289;1
SAR;30;-0.3;-0.267605563;673;0.747777778;30;0.035722579;1
SAR;30;-0.3;-0.298264387;869;0.965555556;30;0.006733551;0
SAR;30;-0.3;-0.266845736;744;0.826666667;30;0.019777407;0
SAR;30;-0.3;-0.276406688;706;0.784444444;30;0.027254639;0
SAR;30;-0.3;-0.296741243;799;0.887777778;30;0.012416693;0
SAR;30;-0.3;-0.322107146;805;0.894444444;30;0.011820177;0
SAR;30;-0.3;-0.299983996;807;0.896666667;30;0.011589674;0
SAR;30;-0.3;-0.323811184;839;0.932222222;30;0.008778758;0
SAR;30;-0.3;-0.315491449;837;0.93;30;0.008930612;0
SAR;30;-0.3;-0.284855834;867;0.963333333;30;0.006853786;0
SAR;30;-0.3;-0.34445027;704;0.782222222;30;0.028119872;0
SAR;30;-0.3;-0.304640915;841;0.934444444;30;0.008617653;0
SAR;30;-0.3;-0.291150779;671;0.745555556;30;0.036519071;1
SAR;30;-0.3;-0.31890928;838;0.931111111;30;0.008854091;0
SAR;30;-0.3;-0.330984663;844;0.937777778;30;0.00840291;0
SAR;30;-0.3;-0.291434998;725;0.805555556;30;0.023322513;0
SAR;30;-0.3;-0.311850915;714;0.793333333;30;0.025685745;0
SAR;30;-0.3;-0.299185781;779;0.865555556;30;0.014757285;0
SAR;30;-0.3;-0.329294022;815;0.905555556;30;0.01084059;0
SAR;30;-0.3;-0.318512326;733;0.814444444;30;0.021916939;0
SAR;30;-0.3;-0.285272482;630;0.7;30;0.050834807;1
SAR;30;-0.3;-0.343175278;872;0.968888889;30;0.006553603;0
SAR;30;-0.3;-0.287613793;756;0.84;30;0.017931043;0
SAR;30;-0.3;-0.29919604;724;0.804444444;30;0.02355615;0
SAR;30;-0.3;-0.271681104;697;0.774444444;30;0.029339704;0
SAR;30;-0.3;-0.331554993;634;0.704444444;30;0.049799739;1
SAR;30;-0.3;-0.257400288;678;0.753333333;30;0.034202948;1
SAR;30;-0.3;-0.314295349;803;0.892222222;30;0.012017366;0
SAR;30;-0.3;-0.28751655;765;0.85;30;0.016607238;0
SAR;30;-0.3;-0.327964041;817;0.907777778;30;0.010651385;0
SAR;30;-0.3;-0.257101576;851;0.945555556;30;0.0078817;0
SAR;30;-0.3;-0.319959523;768;0.853333333;30;0.016269247;0
SAR;30;-0.3;-0.325657463;778;0.864444444;30;0.014941053;0
SAR;30;-0.3;-0.303967121;821;0.912222222;30;0.010264859;0
SAR;30;-0.3;-0.299240068;870;0.966666667;30;0.006674253;0
SAR;30;-0.3;-0.321277971;732;0.813333333;30;0.022114776;0
SAR;30;-0.3;-0.32063412;707;0.785555556;30;0.027286234;0
SAR;30;-0.3;-0.342569712;767;0.852222222;30;0.016467036;0
SAR;30;-0.3;-0.310657272;749;0.832222222;30;0.019107491;0
SAR;30;-0.3;-0.319744803;840;0.933333333;30;0.008700056;0
SAR;30;-0.3;-0.3288488;749;0.832222222;30;0.019168504;0
SAR;30;-0.3;-0.279426399;763;0.847777778;30;0.016870735;0
SAR;30;-0.3;-0.297916069;788;0.875555556;30;0.013655356;0
SAR;30;-0.3;-0.261649014;739;0.821111111;30;0.020609184;0
SAR;30;-0.3;-0.287606427;880;0.977777778;30;0.006110902;0
SAR;30;-0.3;-0.324890842;827;0.918888889;30;0.009755738;0
SAR;30;-0.3;-0.311219401;844;0.937777778;30;0.008395953;0
SAR;30;-0.3;-0.307287061;799;0.887777778;30;0.012431799;0
SAR;30;-0.3;-0.262375633;688;0.764444444;30;0.031538821;1
SAR;30;-0.3;-0.316380478;807;0.896666667;30;0.011609333;0
SAR;30;-0.3;-0.27062027;724;0.804444444;30;0.023420028;0
SAR;30;-0.3;-0.264085311;671;0.745555556;30;0.036281219;1
SAR;30;-0.3;-0.314702807;656;0.728888889;30;0.041512739;1
SAR;30;-0.3;-0.326674085;716;0.795555556;30;0.02533519;0
SAR;30;-0.3;-0.302300604;883;0.981111111;30;0.005947754;0
SAR;30;-0.3;-0.28397543;884;0.982222222;30;0.005899304;0
SAR;30;-0.3;-0.289075167;840;0.933333333;30;0.008686939;0
SAR;30;-0.3;-0.291708603;831;0.923333333;30;0.009398906;0
SAR;30;-0.3;-0.267674348;667;0.741111111;30;0.037520227;1
SAR;30;-0.3;-0.309021049;845;0.938888889;30;0.008321684;0
SAR;30;-0.3;-0.332892963;831;0.923333333;30;0.009424048;0
SAR;30;-0.3;-0.274724324;789;0.876666667;30;0.013497451;0
SAR;30;-0.3;-0.296992589;879;0.976666667;30;0.006163568;0
SAR;30;-0.3;-0.313936111;681;0.756666667;30;0.033815073;1
SAR;30;-0.3;-0.319284557;683;0.758888889;30;0.033301634;1
SAR;30;-0.3;-0.299177239;862;0.957777778;30;0.007162784;0
SAR;30;-0.3;-0.308510846;774;0.86;30;0.015425738;0
SAR;30;-0.3;-0.295372046;698;0.775555556;30;0.029251946;0
SAR;30;-0.3;-0.324600439;827;0.918888889;30;0.009755536;0
SAR;30;-0.3;-0.292635976;728;0.808888889;30;0.022746744;0
SAR;30;-0.3;-0.324777537;889;0.987777778;30;0.005632677;0
SAR;30;-0.3;-0.288406569;723;0.803333333;30;0.023703207;0
SAR;30;-0.3;-0.296074211;788;0.875555556;30;0.013652066;0
SAR;30;-0.3;-0.303551268;794;0.882222222;30;0.012975619;0
SAR;30;-0.3;-0.310217888;771;0.856666667;30;0.015832156;0
SAR;30;-0.3;-0.287241502;809;0.898888889;30;0.011375675;0
SAR;30;-0.3;-0.254021282;678;0.753333333;30;0.034174954;1
SAR;30;-0.3;-0.339760528;739;0.821111111;30;0.020912559;0
SAR;30;-0.3;-0.294378229;804;0.893333333;30;0.011887862;0
SAR;30;-0.3;-0.283340178;807;0.896666667;30;0.011569668;0
SAR;30;-0.3;-0.329262853;887;0.985555556;30;0.005733156;0
SAR;30;-0.3;-0.274491098;803;0.892222222;30;0.011965003;0
SAR;30;-0.3;-0.278203266;850;0.944444444;30;0.00795585;0
SAR;30;-0.3;-0.300680832;872;0.968888889;30;0.006557133;0
SAR;30;-0.3;-0.29138484;666;0.74;30;0.03804695;1
SAR;30;-0.3;-0.344219157;683;0.758888889;30;0.033487692;1
SAR;30;-0.3;-0.310199818;837;0.93;30;0.008928039;0
SAR;30;-0.3;-0.308746892;763;0.847777778;30;0.016951205;0
SAR;30;-0.3;-0.33497261;759;0.843333333;30;0.017616522;0
SAR;30;-0.3;-0.282308021;871;0.967777778;30;0.006616689;0
SAR;30;-0.3;-0.297830688;719;0.798888889;30;0.024559781;0
SAR;30;-0.3;-0.282249775;708;0.786666667;30;0.026838335;0
SAR;30;-0.3;-0.336842931;881;0.978888889;30;0.006047646;0
SAR;30;-0.3;-0.319486255;757;0.841111111;30;0.017874759;0
SAR;30;-0.3;-0.327995309;797;0.885555556;30;0.012679797;0
SAR;30;-0.3;-0.274348383;825;0.916666667;30;0.009890715;0
SAR;30;-0.3;-0.28022953;822;0.913333333;30;0.010156383;0
SAR;30;-0.3;-0.313001007;685;0.761111111;30;0.032709158;1
SAR;30;-0.3;-0.339632845;844;0.937777778;30;0.008405952;0
SAR;30;-0.3;-0.333989213;770;0.855555556;30;0.016026405;0
SAR;30;-0.3;-0.324837183;835;0.927777778;30;0.00909376;0
SAR;30;-0.3;-0.260072739;774;0.86;30;0.015314272;0
SAR;30;-0.3;-0.250387837;631;0.701111111;30;0.049972194;1
SAR;30;-0.3;-0.311939785;739;0.821111111;30;0.020805608;0
SAR;30;-0.3;-0.287461704;871;0.967777778;30;0.006616328;0
SAR;30;-0.3;-0.297480015;794;0.882222222;30;0.012965978;0
SAR;30;-0.3;-0.288643303;838;0.931111111;30;0.008839964;0
SAR;30;-0.3;-0.315371598;885;0.983333333;30;0.005839945;0
SAR;30;-0.3;-0.32862323;888;0.986666667;30;0.005682244;0
SAR;30;-0.3;-0.257595575;788;0.875555556;30;0.01358304;0
SAR;30;-0.3;-0.31987398;797;0.885555556;30;0.012667718;0
SAR;30;-0.3;-0.321530339;856;0.951111111;30;0.007554983;0
SAR;30;-0.3;-0.287850862;769;0.854444444;30;0.016050361;0
SAR;30;-0.3;-0.269721726;767;0.852222222;30;0.016280058;0
SAR;30;-0.3;-0.322922986;767;0.852222222;30;0.016417003;0
SAR;30;-0.3;-0.329961946;833;0.925555556;30;0.009257981;0
SAR;30;-0.3;-0.301366751;866;0.962222222;30;0.006914341;0
SAR;30;-0.3;-0.302651304;765;0.85;30;0.016647475;0
SAR;30;-0.3;-0.348532357;775;0.861111111;30;0.015383316;0
SAR;30;-0.3;-0.308677391;740;0.822222222;30;0.020617554;0
SAR;30;-0.3;-0.348827405;770;0.855555556;30;0.016062322;0
SAR;30;-0.3;-0.319545884;791;0.878888889;30;0.013343117;0
SAR;30;-0.3;-0.333460826;823;0.914444444;30;0.010110612;0
SAR;30;-0.3;-0.32690548;847;0.941111111;30;0.008181879;0
SAR;30;-0.3;-0.308112141;889;0.987777778;30;0.005637317;0
SAR;30;-0.3;-0.294743086;764;0.848888889;30;0.016769082;0
SAR;30;-0.3;-0.273893398;786;0.873333333;30;0.013847965;0
SAR;30;-0.3;-0.34224139;841;0.934444444;30;0.008632996;0
SAR;30;-0.3;-0.265087836;873;0.97;30;0.006502773;0
SAR;30;-0.3;-0.274766145;811;0.901111111;30;0.011166625;0
SAR;30;-0.3;-0.260215723;686;0.762222222;30;0.032046865;1
SAR;30;-0.3;-0.284317977;699;0.776666667;30;0.028938817;0
SAR;30;-0.3;-0.308358356;809;0.898888889;30;0.011399868;0
SAR;30;-0.3;-0.269592698;755;0.838888889;30;0.018028009;0
SAR;30;-0.3;-0.279180941;666;0.74;30;0.037934659;1
SAR;30;-0.3;-0.28536476;735;0.816666667;30;0.021413317;0
SAR;30;-0.3;-0.323517504;848;0.942222222;30;0.008108968;0
SAR;30;-0.3;-0.294052168;854;0.948888889;30;0.007684907;0
