"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_-0.7";25;-0.7;-0.732002518975;511;0.8176;30;0.0229135026507721
"2";"SAR1_-0.7";25;-0.7;-0.734173758558;550;0.88;30;0.0138809023280521
"3";"SAR0_-0.7";25;-0.7;-0.71457851407;568;0.9088;30;0.010909377140062
"4";"SAR1_-0.7";25;-0.7;-0.721821908687;437;0.6992;30;0.0557457719182308
"5";"SAR0_-0.7";25;-0.7;-0.665734999726;505;0.808;30;0.0244555754644832
"6";"SAR1_-0.7";25;-0.7;-0.709579890351;505;0.808;30;0.024619402060455
"7";"SAR0_-0.7";25;-0.7;-0.711632969985;493;0.7888;30;0.0285735408905951
"8";"SAR1_-0.7";25;-0.7;-0.749143225811;490;0.784;30;0.0298158904143824
"9";"SAR0_-0.7";25;-0.7;-0.707499294861;485;0.776;30;0.0314941486150181
"10";"SAR1_-0.7";25;-0.7;-0.709474909081;611;0.9776;30;0.00604367548624539
"11";"SAR0_-0.7";25;-0.7;-0.734493143199;614;0.9824;30;0.00578779080983376
"12";"SAR1_-0.7";25;-0.7;-0.655990525333;601;0.9616;30;0.0069505358354546
"13";"SAR0_-0.7";25;-0.7;-0.710155092203;527;0.8432;30;0.0186495220575641
"14";"SAR1_-0.7";25;-0.7;-0.69236134513;595;0.952;30;0.00755120048302611
"15";"SAR0_-0.7";25;-0.7;-0.699291583547;541;0.8656;30;0.0155504608093
"16";"SAR1_-0.7";25;-0.7;-0.742576655422;546;0.8736;30;0.0146430507747674
"17";"SAR0_-0.7";25;-0.7;-0.737301322974;452;0.7232;30;0.0469433654775944
"18";"SAR1_-0.7";25;-0.7;-0.658456137819;542;0.8672;30;0.0152741477889908
"19";"SAR0_-0.7";25;-0.7;-0.692188493706;540;0.864;30;0.0157397218715184
"20";"SAR1_-0.7";25;-0.7;-0.69951156992;523;0.8368;30;0.0195967839274813
"21";"SAR0_-0.7";25;-0.7;-0.685908611517;453;0.7248;30;0.0460291867415638
"22";"SAR1_-0.7";25;-0.7;-0.72361925813;584;0.9344;30;0.00879004298752507
"23";"SAR0_-0.7";25;-0.7;-0.732923950067;575;0.92;30;0.00994062664178646
"24";"SAR1_-0.7";25;-0.7;-0.726408605373;564;0.9024;30;0.0115205426389006
"25";"SAR0_-0.7";25;-0.7;-0.687463079282;497;0.7952;30;0.027097211613106
"26";"SAR1_-0.7";25;-0.7;-0.687961429071;510;0.816;30;0.0230530041048115
"27";"SAR0_-0.7";25;-0.7;-0.671896512729;586;0.9376;30;0.00853467116675385
"28";"SAR1_-0.7";25;-0.7;-0.723033194537;487;0.7792;30;0.0308088812641183
"29";"SAR0_-0.7";25;-0.7;-0.732486965277;602;0.9632;30;0.00685444533689498
"30";"SAR1_-0.7";25;-0.7;-0.712674509322;509;0.8144;30;0.0234295338427765
"31";"SAR0_-0.7";25;-0.7;-0.687215781534;606;0.9696;30;0.00648472924781265
"32";"SAR1_-0.7";25;-0.7;-0.680900440646;506;0.8096;30;0.024209073517147
"33";"SAR0_-0.7";25;-0.7;-0.681154848686;516;0.8256;30;0.0213570078930507
"34";"SAR1_-0.7";25;-0.7;-0.706114383871;474;0.7584;30;0.0359746749178523
"35";"SAR0_-0.7";25;-0.7;-0.70198650806;427;0.6832;30;0.0623147148721301
"36";"SAR1_-0.7";25;-0.7;-0.654427780608;572;0.9152;30;0.010293998883823
"37";"SAR0_-0.7";25;-0.7;-0.718614091901;612;0.9792;30;0.00595741468451398
"38";"SAR1_-0.7";25;-0.7;-0.704451852762;524;0.8384;30;0.0193622149083787
"39";"SAR0_-0.7";25;-0.7;-0.705231208667;454;0.7264;30;0.0456302183553563
"40";"SAR1_-0.7";25;-0.7;-0.702586047357;589;0.9424;30;0.00820185157517928
"41";"SAR0_-0.7";25;-0.7;-0.709847170861;535;0.856;30;0.0168278776129022
"42";"SAR1_-0.7";25;-0.7;-0.728296984204;498;0.7968;30;0.0269321686541368
"43";"SAR0_-0.7";25;-0.7;-0.671093495412;564;0.9024;30;0.0114652205739882
"44";"SAR1_-0.7";25;-0.7;-0.712669899374;593;0.9488;30;0.00776534700527998
"45";"SAR0_-0.7";25;-0.7;-0.713456846629;532;0.8512;30;0.0174990237932971
"46";"SAR1_-0.7";25;-0.7;-0.657463661234;491;0.7856;30;0.0290347781067653
"47";"SAR0_-0.7";25;-0.7;-0.719042461315;579;0.9264;30;0.00940761976661771
"48";"SAR1_-0.7";25;-0.7;-0.729133596691;555;0.888;30;0.0129880706255304
"49";"SAR0_-0.7";25;-0.7;-0.69407189448;507;0.8112;30;0.0239565762819875
"50";"SAR1_-0.7";25;-0.7;-0.713198328403;608;0.9728;30;0.00630320303616543
"51";"SAR0_-0.7";25;-0.7;-0.708721190834;530;0.848;30;0.0179431814544833
"52";"SAR1_-0.7";25;-0.7;-0.692838017709;594;0.9504;30;0.0076558719850687
"53";"SAR0_-0.7";25;-0.7;-0.682112648446;534;0.8544;30;0.0169851784550472
"54";"SAR1_-0.7";25;-0.7;-0.698290595213;581;0.9296;30;0.00914526274963288
"55";"SAR0_-0.7";25;-0.7;-0.692625270319;569;0.9104;30;0.0107457312606947
"56";"SAR1_-0.7";25;-0.7;-0.708545301528;561;0.8976;30;0.0119712264875062
"57";"SAR0_-0.7";25;-0.7;-0.71275410028;527;0.8432;30;0.0186560748910823
"58";"SAR1_-0.7";25;-0.7;-0.703314723073;585;0.936;30;0.0086630333759259
"59";"SAR0_-0.7";25;-0.7;-0.7294668991;536;0.8576;30;0.0166531456736527
"60";"SAR1_-0.7";25;-0.7;-0.662825034102;497;0.7952;30;0.0269924417674
"61";"SAR0_-0.7";25;-0.7;-0.729363179634;594;0.9504;30;0.00766154924614946
"62";"SAR1_-0.7";25;-0.7;-0.740746588981;576;0.9216;30;0.00981162155104663
"63";"SAR0_-0.7";25;-0.7;-0.700958068785;602;0.9632;30;0.00685490934362368
"64";"SAR1_-0.7";25;-0.7;-0.659441779743;512;0.8192;30;0.0223861306151649
"65";"SAR0_-0.7";25;-0.7;-0.696758401841;604;0.9664;30;0.00666703661113902
"66";"SAR1_-0.7";25;-0.7;-0.698808648615;462;0.7392;30;0.041474358888308
"67";"SAR0_-0.7";25;-0.7;-0.688361814867;464;0.7424;30;0.0404331204236832
"68";"SAR1_-0.7";25;-0.7;-0.655987394861;617;0.9872;30;0.00556782672921967
"69";"SAR0_-0.7";25;-0.7;-0.685080302228;517;0.8272;30;0.0211013423689032
"70";"SAR1_-0.7";25;-0.7;-0.745684932052;536;0.8576;30;0.0166869131009576
"71";"SAR0_-0.7";25;-0.7;-0.708426247038;617;0.9872;30;0.00555328962002905
"72";"SAR1_-0.7";25;-0.7;-0.736569472639;593;0.9488;30;0.00776960537660515
"73";"SAR0_-0.7";25;-0.7;-0.675827303397;503;0.8048;30;0.0251106940703081
"74";"SAR1_-0.7";25;-0.7;-0.680649920893;562;0.8992;30;0.011783323130025
"75";"SAR0_-0.7";25;-0.7;-0.742263857119;540;0.864;30;0.015835859427697
"76";"SAR1_-0.7";25;-0.7;-0.706104267138;573;0.9168;30;0.0101943151330906
"77";"SAR0_-0.7";25;-0.7;-0.675150208868;553;0.8848;30;0.0132604253934491
"78";"SAR1_-0.7";25;-0.7;-0.749857702013;589;0.9424;30;0.00821474782165303
