"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_0.7";25;0.7;0.718440132017;294;0.4704;30;0.105061502558321
"2";"SAR1_0.7";25;0.7;0.701250203468;346;0.5536;30;0.0718185413438549
"3";"SAR0_0.7";25;0.7;0.678998069975;570;0.912;30;0.00941173465878332
"4";"SAR1_0.7";25;0.7;0.694069675973;185;0.296;30;0.223893671779971
"5";"SAR0_0.7";25;0.7;0.685131572848;295;0.472;30;0.109755125590107
"6";"SAR1_0.7";25;0.7;0.715182423741;267;0.4272;30;0.128043091675388
"7";"SAR0_0.7";25;0.7;0.702805714333;550;0.88;30;0.0113855164768945
"8";"SAR1_0.7";25;0.7;0.702033121025;320;0.512;30;0.0883592183788959
"9";"SAR0_0.7";25;0.7;0.677944063567;502;0.8032;30;0.0181203566943995
"10";"SAR1_0.7";25;0.7;0.661493929054;396;0.6336;30;0.0487669951785435
"11";"SAR0_0.7";25;0.7;0.731141102155;273;0.4368;30;0.119493197220253
"12";"SAR1_0.7";25;0.7;0.654059087217;394;0.6304;30;0.0499750294864497
"13";"SAR0_0.7";25;0.7;0.677547986721;437;0.6992;30;0.0332390089229835
"14";"SAR1_0.7";25;0.7;0.678363651644;577;0.9232;30;0.00878999502718337
"15";"SAR0_0.7";25;0.7;0.717130894003;340;0.544;30;0.0739173049634046
"16";"SAR1_0.7";25;0.7;0.720608664705;517;0.8272;30;0.0155069674962496
"17";"SAR0_0.7";25;0.7;0.686836918088;544;0.8704;30;0.0120965027725449
"18";"SAR1_0.7";25;0.7;0.699129327156;461;0.7376;30;0.026321633727032
"19";"SAR0_0.7";25;0.7;0.697433523539;288;0.4608;30;0.113480312179254
"20";"SAR1_0.7";25;0.7;0.684296770521;445;0.712;30;0.0307551189537258
"21";"SAR0_0.7";25;0.7;0.694510513323;291;0.4656;30;0.111492959715535
"22";"SAR1_0.7";25;0.7;0.671682955673;481;0.7696;30;0.0221585339744839
"23";"SAR0_0.7";25;0.7;0.736841699024;591;0.9456;30;0.00764835416324378
"24";"SAR1_0.7";25;0.7;0.74183305657;388;0.6208;30;0.0484630526040069
"25";"SAR0_0.7";25;0.7;0.7480005948;281;0.4496;30;0.109824809330758
"26";"SAR1_0.7";25;0.7;0.655134122824;448;0.7168;30;0.0304618816547211
"27";"SAR0_0.7";25;0.7;0.712434214564;557;0.8912;30;0.0106299585025446
"28";"SAR1_0.7";25;0.7;0.734681243963;404;0.6464;30;0.042598645869742
"29";"SAR0_0.7";25;0.7;0.713319339067;442;0.7072;30;0.0310118216874656
"30";"SAR1_0.7";25;0.7;0.667521171641;615;0.984;30;0.00604299899089927
"31";"SAR0_0.7";25;0.7;0.714767684214;435;0.696;30;0.0329870616654578
"32";"SAR1_0.7";25;0.7;0.650104640714;323;0.5168;30;0.0924242796058199
"33";"SAR0_0.7";25;0.7;0.721842598435;279;0.4464;30;0.116409054348956
"34";"SAR1_0.7";25;0.7;0.715156908149;350;0.56;30;0.0683496455169005
"35";"SAR0_0.7";25;0.7;0.722281517512;536;0.8576;30;0.0129603691975351
"36";"SAR1_0.7";25;0.7;0.671144392831;524;0.8384;30;0.0147166857928121
"37";"SAR0_0.7";25;0.7;0.704284408041;539;0.8624;30;0.0126458736041438
"38";"SAR1_0.7";25;0.7;0.72556679123;499;0.7984;30;0.0183084167109033
