"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_-0.3";25;-0.3;-0.335898704476;562;0.8992;30;0.0114033851005215
"2";"SAR1_-0.3";25;-0.3;-0.339243035005;548;0.8768;30;0.0135961149969059
"3";"SAR0_-0.3";25;-0.3;-0.254583157063;531;0.8496;30;0.0165696412585414
"4";"SAR1_-0.3";25;-0.3;-0.294544990222;523;0.8368;30;0.018397603729182
"5";"SAR0_-0.3";25;-0.3;-0.254357698558;505;0.808;30;0.0227245093816044
"6";"SAR1_-0.3";25;-0.3;-0.289890734034;572;0.9152;30;0.0100167516395861
"7";"SAR0_-0.3";25;-0.3;-0.270712308659;522;0.8352;30;0.0185463011546598
"8";"SAR1_-0.3";25;-0.3;-0.312744419767;514;0.8224;30;0.0206051008875605
"9";"SAR0_-0.3";25;-0.3;-0.318671190056;452;0.7232;30;0.0433180255762684
"10";"SAR1_-0.3";25;-0.3;-0.338662001923;610;0.976;30;0.00618965345481418
"11";"SAR0_-0.3";25;-0.3;-0.319573521873;556;0.8896;30;0.0122733639406512
"12";"SAR1_-0.3";25;-0.3;-0.314077226937;589;0.9424;30;0.00809490121299324
"13";"SAR0_-0.3";25;-0.3;-0.338480161387;585;0.936;30;0.00852531808549294
"14";"SAR1_-0.3";25;-0.3;-0.333250941544;542;0.8672;30;0.0146403058762475
"15";"SAR0_-0.3";25;-0.3;-0.290498621688;490;0.784;30;0.0274296959101109
"16";"SAR1_-0.3";25;-0.3;-0.273261067128;489;0.7824;30;0.0276560321987944
"17";"SAR0_-0.3";25;-0.3;-0.268375585889;464;0.7424;30;0.0371727121955647
"18";"SAR1_-0.3";25;-0.3;-0.275922413491;607;0.9712;30;0.00644023229488855
"19";"SAR0_-0.3";25;-0.3;-0.286132439622;495;0.792;30;0.0258055957166716
"20";"SAR1_-0.3";25;-0.3;-0.313874657403;554;0.8864;30;0.0125756821990274
"21";"SAR0_-0.3";25;-0.3;-0.265242079811;446;0.7136;30;0.0458392499178624
"22";"SAR1_-0.3";25;-0.3;-0.268255181509;459;0.7344;30;0.0394202269428213
