VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.3;0.255309566;53;20;0.1325;0.701063071;1
SAR1;0.3;0.317584432;4;20;0.01;0.887113998;1
SAR1;0.3;0.217630779;61;20;0.1525;0.679365931;1
SAR1;0.3;0.328122578;49;20;0.1225;0.692067923;1
SAR1;0.3;0.282994289;28;20;0.07;0.797013439;1
SAR1;0.3;0.315474078;179;20;0.4475;0.196972858;1
SAR1;0.3;0.234003472;46;20;0.115;0.736282029;1
SAR1;0.3;0.348705493;66;20;0.165;0.607667495;1
SAR1;0.3;0.256060193;86;20;0.215;0.559495136;1
SAR1;0.3;0.286257728;50;20;0.125;0.703402428;1
SAR1;0.3;0.245081441;136;20;0.34;0.353894965;1
SAR1;0.3;0.31389781;68;20;0.17;0.614532795;1
SAR1;0.3;0.243728896;116;20;0.29;0.43527663;1
SAR1;0.3;0.30159989;65;20;0.1625;0.632710087;1
SAR1;0.3;0.326304987;30;20;0.075;0.777409159;1
SAR1;0.3;0.346086759;64;20;0.16;0.617694863;1
SAR1;0.3;0.298005531;61;20;0.1525;0.651522045;1
SAR1;0.3;0.310168473;14;20;0.035;0.849421512;1
SAR1;0.3;0.270045398;46;20;0.115;0.725748066;1
SAR1;0.3;0.2236653;179;20;0.4475;0.211004269;1
SAR1;0.3;0.292970621;92;20;0.23;0.519687261;1
SAR1;0.3;0.084210794;42;20;0.105;0.780748502;1
SAR1;0.3;0.342022207;109;20;0.2725;0.429328865;1
SAR1;0.3;0.417659709;16;20;0.04;0.820825193;1
SAR1;0.3;0.279562955;56;20;0.14;0.680072032;1
SAR1;0.3;0.180116346;140;20;0.35;0.353668735;1
SAR1;0.3;0.319555917;116;20;0.29;0.409875538;1
SAR1;0.3;0.318784449;68;20;0.17;0.612432533;1
SAR1;0.3;0.231989516;40;20;0.1;0.760850407;1
SAR1;0.3;0.308592811;19;20;0.0475;0.829090447;1
SAR1;0.3;0.195530489;126;20;0.315;0.407033699;1
SAR1;0.3;0.32898347;33;20;0.0825;0.763215473;1
SAR1;0.3;0.306682015;145;20;0.3625;0.304396882;1
SAR1;0.3;0.310270963;24;20;0.06;0.807656284;1
SAR1;0.3;0.291984757;127;20;0.3175;0.375659475;1
SAR1;0.3;0.402193588;18;20;0.045;0.814008951;1
SAR1;0.3;0.221815144;24;20;0.06;0.823697525;1
SAR1;0.3;0.324628481;62;20;0.155;0.636128158;1
SAR1;0.3;0.256204663;48;20;0.12;0.721670051;1
