VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.5;0.55971597;132;20;0.33;0.260447098;1
SAR1;0.5;0.504058921;135;20;0.3375;0.273764012;1
SAR1;0.5;0.49278451;97;20;0.2425;0.402917203;1
SAR1;0.5;0.464950973;58;20;0.145;0.579788061;1
SAR1;0.5;0.421295282;110;20;0.275;0.391512385;1
SAR1;0.5;0.502084224;120;20;0.3;0.320190319;1
SAR1;0.5;0.553284965;39;20;0.0975;0.617005875;1
SAR1;0.5;0.425453312;152;20;0.38;0.249473318;1
SAR1;0.5;0.505872114;41;20;0.1025;0.638426249;1
SAR1;0.5;0.438873934;35;20;0.0875;0.709508055;1
SAR1;0.5;0.469277475;4;20;0.01;0.880319674;1
SAR1;0.5;0.41240498;46;20;0.115;0.667367256;1
SAR1;0.5;0.507405246;76;20;0.19;0.47393301;1
SAR1;0.5;0.537437522;55;20;0.1375;0.544322314;1
SAR1;0.5;0.40849965;182;20;0.455;0.174018894;1
SAR1;0.5;0.3880118;71;20;0.1775;0.566182988;1
SAR1;0.5;0.43135895;64;20;0.16;0.572952198;1
SAR1;0.5;0.432601703;70;20;0.175;0.545819223;1
SAR1;0.5;0.550286945;40;20;0.1;0.613369951;1
SAR1;0.5;0.402989813;173;20;0.4325;0.196996408;1
SAR1;0.5;0.47876929;105;20;0.2625;0.381817718;1
SAR1;0.5;0.391986784;39;20;0.0975;0.711250118;1
SAR1;0.5;0.549578495;57;20;0.1425;0.525855786;1
SAR1;0.5;0.417833077;14;20;0.035;0.831619674;1
SAR1;0.5;0.434675371;14;20;0.035;0.827925227;1
SAR1;0.5;0.508187551;68;20;0.17;0.506593704;1
SAR1;0.5;0.3611554;74;20;0.185;0.566774632;1
SAR1;0.5;0.563021228;35;20;0.0875;0.634204656;1
SAR1;0.5;0.456885142;4;20;0.01;0.881095841;1
SAR1;0.5;0.502509607;13;20;0.0325;0.816779015;1
SAR1;0.5;0.475260235;100;20;0.25;0.401620652;1
SAR1;0.5;0.419608297;42;20;0.105;0.683282851;1
SAR1;0.5;0.494897176;52;20;0.13;0.588823915;1
SAR1;0.5;0.504705722;39;20;0.0975;0.650260836;1
SAR1;0.5;0.44898924;176;20;0.44;0.180675432;1
SAR1;0.5;0.580561294;132;20;0.33;0.252012735;1
SAR1;0.5;0.521401925;139;20;0.3475;0.256058988;1
SAR1;0.5;0.437573898;52;20;0.13;0.624665806;1
SAR1;0.5;0.584154262;24;20;0.06;0.69612477;1
SAR1;0.5;0.492803337;80;20;0.2;0.467327694;1
SAR1;0.5;0.484313671;109;20;0.2725;0.365035562;1
SAR1;0.5;0.580202658;48;20;0.12;0.546442729;1
SAR1;0.5;0.447184078;81;20;0.2025;0.490920715;1
SAR1;0.5;0.523115808;114;20;0.285;0.329302623;1
SAR1;0.5;0.560258777;9;20;0.0225;0.83156919;1
SAR1;0.5;0.409836338;75;20;0.1875;0.537197114;1
SAR1;0.5;0.389008122;14;20;0.035;0.837307916;1
SAR1;0.5;0.521129426;10;20;0.025;0.833400378;1
SAR1;0.5;0.530478894;41;20;0.1025;0.62179881;1
SAR1;0.5;0.439283776;5;20;0.0125;0.877012976;1
SAR1;0.5;0.583144797;74;20;0.185;0.429094308;1
SAR1;0.5;0.393350288;38;20;0.095;0.715527283;1
SAR1;0.5;0.43620721;201;20;0.5025;0.130517849;1
SAR1;0.5;0.436278315;128;20;0.32;0.321546519;1
SAR1;0.5;0.497794565;87;20;0.2175;0.437035969;1
SAR1;0.5;0.467200493;81;20;0.2025;0.479089946;1
SAR1;0.5;0.481988091;87;20;0.2175;0.44654312;1
SAR1;0.5;0.480725314;66;20;0.165;0.533554407;1
SAR1;0.5;0.487492209;41;20;0.1025;0.650142858;1
SAR1;0.5;0.49002637;112;20;0.28;0.352002297;1
SAR1;0.5;0.476753124;71;20;0.1775;0.514539842;1
SAR1;0.5;0.417565906;131;20;0.3275;0.318440987;1
SAR1;0.5;0.441125687;12;20;0.03;0.837970981;1
SAR1;0.5;0.438510043;123;20;0.3075;0.337615173;1
SAR1;0.5;0.525418385;112;20;0.28;0.334508105;1
SAR1;0.5;0.461568407;109;20;0.2725;0.376216721;1
SAR1;0.5;0.434901;54;20;0.135;0.616730236;1
SAR1;0.5;0.408716429;76;20;0.19;0.533543962;1
SAR1;0.5;0.496010714;43;20;0.1075;0.634027077;1
SAR1;0.5;0.381463467;44;20;0.11;0.692031604;1
SAR1;0.5;0.499756988;30;20;0.075;0.705871771;1
SAR1;0.5;0.489970403;31;20;0.0775;0.705266205;1
SAR1;0.5;0.5484244;100;20;0.25;0.360863485;1
SAR1;0.5;0.406199894;110;20;0.275;0.398300025;1
SAR1;0.5;0.451928902;43;20;0.1075;0.660811624;1
SAR1;0.5;0.442759984;145;20;0.3625;0.265187023;1
SAR1;0.5;0.430450499;134;20;0.335;0.303832238;1
SAR1;0.5;0.491384763;32;20;0.08;0.698560925;1
SAR1;0.5;0.407834298;36;20;0.09;0.718996384;1
SAR1;0.5;0.573662266;108;20;0.27;0.321709284;1
SAR1;0.5;0.433077686;116;20;0.29;0.364405234;1
SAR1;0.5;0.467808934;190;20;0.475;0.147217499;1
SAR1;0.5;0.428646573;88;20;0.22;0.472923185;1
SAR1;0.5;0.584076795;27;20;0.0675;0.673568606;1
SAR1;0.5;0.503544208;104;20;0.26;0.372333534;1
SAR1;0.5;0.363113884;203;20;0.5075;0.135224135;1
SAR1;0.5;0.509318129;42;20;0.105;0.630689467;1
SAR1;0.5;0.473385137;103;20;0.2575;0.391743319;1
SAR1;0.5;0.531152399;41;20;0.1025;0.621328615;1
SAR1;0.5;0.545901828;80;20;0.2;0.432601404;1
SAR1;0.5;0.497076185;126;20;0.315;0.303559591;1
SAR1;0.5;0.483917237;33;20;0.0825;0.696903022;1
SAR1;0.5;0.529632506;79;20;0.1975;0.447346548;1
SAR1;0.5;0.47660135;76;20;0.19;0.493711142;1
SAR1;0.5;0.459265352;35;20;0.0875;0.699066192;1
SAR1;0.5;0.416992939;161;20;0.4025;0.225943898;1
SAR1;0.5;0.587255702;77;20;0.1925;0.414925281;1
SAR1;0.5;0.475379071;138;20;0.345;0.275361348;1
SAR1;0.5;0.40614931;30;20;0.075;0.750271369;1
SAR1;0.5;0.560022311;87;20;0.2175;0.397768064;1
SAR1;0.5;0.473940793;44;20;0.11;0.642657759;1
SAR1;0.5;0.505997551;133;20;0.3325;0.278866572;1
SAR1;0.5;0.399224151;157;20;0.3925;0.241734016;1
SAR1;0.5;0.384444438;69;20;0.1725;0.576776726;1
SAR1;0.5;0.468988048;87;20;0.2175;0.454199807;1
SAR1;0.5;0.455154547;78;20;0.195;0.498566633;1
SAR1;0.5;0.497459195;83;20;0.2075;0.452611267;1
SAR1;0.5;0.358524122;125;20;0.3125;0.361085675;1
SAR1;0.5;0.550327229;109;20;0.2725;0.331119214;1
SAR1;0.5;0.510300604;16;20;0.04;0.793184187;1
SAR1;0.5;0.414342455;27;20;0.0675;0.762731227;1
SAR1;0.5;0.451113562;145;20;0.3625;0.262571353;1
SAR1;0.5;0.472063915;92;20;0.23;0.43315762;1
SAR1;0.5;0.458850379;148;20;0.37;0.251406489;1
SAR1;0.5;0.502627328;113;20;0.2825;0.342542421;1
SAR1;0.5;0.526981608;101;20;0.2525;0.369730642;1
SAR1;0.5;0.418811956;131;20;0.3275;0.317988154;1
SAR1;0.5;0.445852081;8;20;0.02;0.860040274;1
SAR1;0.5;0.470150966;87;20;0.2175;0.453521047;1
SAR1;0.5;0.376294882;15;20;0.0375;0.834760595;1
SAR1;0.5;0.407273261;34;20;0.085;0.729358701;1
SAR1;0.5;0.501157757;151;20;0.3775;0.230360859;1
SAR1;0.5;0.409639872;131;20;0.3275;0.321305074;1
SAR1;0.5;0.519553211;130;20;0.325;0.282277481;1
SAR1;0.5;0.391593786;25;20;0.0625;0.78107608;1
SAR1;0.5;0.392767309;70;20;0.175;0.568029385;1
SAR1;0.5;0.438253772;86;20;0.215;0.475699722;1
SAR1;0.5;0.406159291;186;20;0.465;0.16525488;1
SAR1;0.5;0.44502541;86;20;0.215;0.471905072;1
SAR1;0.5;0.521840407;66;20;0.165;0.505741153;1
SAR1;0.5;0.386617753;62;20;0.155;0.606627707;1
SAR1;0.5;0.385023551;191;20;0.4775;0.157334721;1
SAR1;0.5;0.500562623;103;20;0.2575;0.377383026;1
SAR1;0.5;0.442875382;174;20;0.435;0.186614071;1
SAR1;0.5;0.456108013;195;20;0.4875;0.139183033;1
SAR1;0.5;0.421475024;84;20;0.21;0.493087421;1
SAR1;0.5;0.60059529;136;20;0.34;0.234164531;1
SAR1;0.5;0.515918316;121;20;0.3025;0.310825764;1
SAR1;0.5;0.472303768;48;20;0.12;0.623297539;1
SAR1;0.5;0.393806779;48;20;0.12;0.667235042;1
SAR1;0.5;0.399266116;89;20;0.2225;0.484297485;1
SAR1;0.5;0.431951548;12;20;0.03;0.839768196;1
SAR1;0.5;0.567733606;125;20;0.3125;0.276000889;1
SAR1;0.5;0.432978553;54;20;0.135;0.617842006;1
SAR1;0.5;0.446294198;51;20;0.1275;0.624363121;1
SAR1;0.5;0.533870894;213;20;0.5325;0.100325046;0
SAR1;0.5;0.480626883;59;20;0.1475;0.565078768;1
SAR1;0.5;0.556391755;36;20;0.09;0.632764934;1
SAR1;0.5;0.541050966;31;20;0.0775;0.674753645;1
SAR1;0.5;0.474180728;53;20;0.1325;0.597544113;1
SAR1;0.5;0.461700173;121;20;0.3025;0.334694924;1
SAR1;0.5;0.459061868;10;20;0.025;0.846327144;1
SAR1;0.5;0.280441105;82;20;0.205;0.567609645;1
SAR1;0.5;0.514941397;44;20;0.11;0.616102808;1
SAR1;0.5;0.463646879;17;20;0.0425;0.802336684;1
SAR1;0.5;0.555863403;79;20;0.1975;0.429569613;1
SAR1;0.5;0.487497697;32;20;0.08;0.700730295;1
SAR1;0.5;0.478459329;69;20;0.1725;0.521996085;1
SAR1;0.5;0.457470951;139;20;0.3475;0.278569153;1
SAR1;0.5;0.554683269;31;20;0.0775;0.665763752;1
SAR1;0.5;0.485104389;59;20;0.1475;0.562131955;1
SAR1;0.5;0.526462355;131;20;0.3275;0.276602307;1
SAR1;0.5;0.440763053;167;20;0.4175;0.204414225;1
SAR1;0.5;0.57400617;100;20;0.25;0.34599132;1
SAR1;0.5;0.418177152;156;20;0.39;0.239792459;1
SAR1;0.5;0.512486469;28;20;0.07;0.711238138;1
SAR1;0.5;0.497589929;171;20;0.4275;0.182190451;1
SAR1;0.5;0.511647009;107;20;0.2675;0.357883541;1
SAR1;0.5;0.44463499;151;20;0.3775;0.246964178;1
SAR1;0.5;0.482273772;73;20;0.1825;0.502580329;1
SAR1;0.5;0.41026143;50;20;0.125;0.649333363;1
SAR1;0.5;0.570973667;25;20;0.0625;0.696987695;1
SAR1;0.5;0.507721018;4;20;0.01;0.877571883;1
SAR1;0.5;0.505496929;63;20;0.1575;0.530239667;1
SAR1;0.5;0.582065444;201;20;0.5025;0.11207021;0
SAR1;0.5;0.58246915;80;20;0.2;0.407429491;1
SAR1;0.5;0.527007029;15;20;0.0375;0.794345269;1
SAR1;0.5;0.452486322;98;20;0.245;0.421134483;1
SAR1;0.5;0.459551797;31;20;0.0775;0.721134569;1
SAR1;0.5;0.469024729;5;20;0.0125;0.874676985;1
SAR1;0.5;0.578232217;39;20;0.0975;0.59829066;1
SAR1;0.5;0.462076089;148;20;0.37;0.250426285;1
SAR1;0.5;0.549808758;21;20;0.0525;0.739130172;1
SAR1;0.5;0.456258904;116;20;0.29;0.354132626;1
SAR1;0.5;0.443086654;26;20;0.065;0.756822175;1
SAR1;0.5;0.584386442;38;20;0.095;0.599567006;1
SAR1;0.5;0.597123391;43;20;0.1075;0.559978501;1
SAR1;0.5;0.558869925;35;20;0.0875;0.637185907;1
SAR1;0.5;0.518255236;21;20;0.0525;0.754830517;1
SAR1;0.5;0.510687367;11;20;0.0275;0.82869635;1
SAR1;0.5;0.443935045;27;20;0.0675;0.750843401;1
SAR1;0.5;0.4593893;17;20;0.0425;0.803659504;1
SAR1;0.5;0.458799991;55;20;0.1375;0.597681671;1
SAR1;0.5;0.431347458;64;20;0.16;0.572958919;1
SAR1;0.5;0.410609952;184;20;0.46;0.16906122;1
SAR1;0.5;0.540032114;63;20;0.1575;0.505785659;1
SAR1;0.5;0.490575147;123;20;0.3075;0.315737022;1
SAR1;0.5;0.448910527;198;20;0.495;0.134477787;1
SAR1;0.5;0.493753954;67;20;0.1675;0.520618032;1
SAR1;0.5;0.461774972;17;20;0.0425;0.80292129;1
SAR1;0.5;0.455092226;50;20;0.125;0.623968779;1
SAR1;0.5;0.637945064;49;20;0.1225;0.493230981;1
SAR1;0.5;0.490386881;94;20;0.235;0.415230834;1
SAR1;0.5;0.433746086;73;20;0.1825;0.532231047;1
SAR1;0.5;0.48597808;52;20;0.13;0.594744715;1
SAR1;0.5;0.510664902;44;20;0.11;0.619008298;1
SAR1;0.5;0.45445379;4;20;0.01;0.881242393;1
SAR1;0.5;0.648110404;39;20;0.0975;0.540402168;1
SAR1;0.5;0.507715412;44;20;0.11;0.620993864;1
SAR1;0.5;0.484003696;77;20;0.1925;0.48495962;1
SAR1;0.5;0.504013774;129;20;0.3225;0.29153938;1
SAR1;0.5;0.446554183;82;20;0.205;0.487200245;1
SAR1;0.5;0.512860091;96;20;0.24;0.395067234;1
SAR1;0.5;0.506510054;28;20;0.07;0.714541847;1
SAR1;0.5;0.447199931;169;20;0.4225;0.197941686;1
SAR1;0.5;0.406085278;137;20;0.3425;0.302332739;1
SAR1;0.5;0.497975581;124;20;0.31;0.309401168;1
SAR1;0.5;0.436626619;30;20;0.075;0.73744642;1
SAR1;0.5;0.559495685;24;20;0.06;0.71142343;1
SAR1;0.5;0.46481191;130;20;0.325;0.303988892;1
SAR1;0.5;0.579790151;8;20;0.02;0.835359741;1
SAR1;0.5;0.51235242;104;20;0.26;0.367616211;1
SAR1;0.5;0.448765718;104;20;0.26;0.400638721;1
SAR1;0.5;0.447207865;54;20;0.135;0.609475363;1
SAR1;0.5;0.356197119;144;20;0.36;0.29429746;1
SAR1;0.5;0.570442747;74;20;0.185;0.438305077;1
SAR1;0.5;0.420489003;71;20;0.1775;0.548454558;1
SAR1;0.5;0.453974667;21;20;0.0525;0.781461935;1
SAR1;0.5;0.447627417;21;20;0.0525;0.783736056;1
SAR1;0.5;0.513474572;55;20;0.1375;0.561551329;1
SAR1;0.5;0.540260037;116;20;0.29;0.31473756;1
SAR1;0.5;0.521672317;61;20;0.1525;0.527905095;1
SAR1;0.5;0.46503646;121;20;0.3025;0.333262158;1
SAR1;0.5;0.479629842;93;20;0.2325;0.425086494;1
SAR1;0.5;0.476420055;48;20;0.12;0.620712023;1
SAR1;0.5;0.501460632;4;20;0.01;0.878057064;1
SAR1;0.5;0.464846929;62;20;0.155;0.561552951;1
SAR1;0.5;0.462109333;23;20;0.0575;0.766445959;1
SAR1;0.5;0.530714092;17;20;0.0425;0.778013011;1
SAR1;0.5;0.525706566;116;20;0.29;0.32176677;1
SAR1;0.5;0.471652205;116;20;0.29;0.347151774;1
SAR1;0.5;0.329440224;18;20;0.045;0.829651781;1
SAR1;0.5;0.54170873;7;20;0.0175;0.851887175;1
SAR1;0.5;0.524615096;96;20;0.24;0.388228677;1
SAR1;0.5;0.446817189;65;20;0.1625;0.55929097;1
SAR1;0.5;0.566374593;61;20;0.1525;0.494952623;1
SAR1;0.5;0.495187071;14;20;0.035;0.812046557;1
SAR1;0.5;0.434206988;122;20;0.305;0.342823781;1
SAR1;0.5;0.477387901;104;20;0.26;0.386083552;1
SAR1;0.5;0.495791964;44;20;0.11;0.628867481;1
SAR1;0.5;0.415654278;116;20;0.29;0.37192307;1
SAR1;0.5;0.362459845;96;20;0.24;0.473348778;1
SAR1;0.5;0.503083025;37;20;0.0925;0.662585746;1
SAR1;0.5;0.544499161;20;20;0.05;0.749334047;1
SAR1;0.5;0.488179744;65;20;0.1625;0.533057353;1
SAR1;0.5;0.447251908;36;20;0.09;0.699949797;1
SAR1;0.5;0.534056047;12;20;0.03;0.814740349;1
SAR1;0.5;0.409901173;80;20;0.2;0.515988824;1
SAR1;0.5;0.433996864;24;20;0.06;0.771604703;1
SAR1;0.5;0.438078755;108;20;0.27;0.391103863;1
SAR1;0.5;0.41699995;60;20;0.15;0.599216667;1
SAR1;0.5;0.424826902;161;20;0.4025;0.224049077;1
SAR1;0.5;0.438631359;49;20;0.1225;0.638509602;1
SAR1;0.5;0.513922508;86;20;0.215;0.430864744;1
SAR1;0.5;0.343694118;36;20;0.09;0.744720638;1
SAR1;0.5;0.496601303;75;20;0.1875;0.48506109;1
SAR1;0.5;0.507663912;58;20;0.145;0.551476659;1
SAR1;0.5;0.456446987;43;20;0.1075;0.658221688;1
SAR1;0.5;0.447701275;38;20;0.095;0.689106801;1
SAR1;0.5;0.36516114;109;20;0.2725;0.419864687;1
SAR1;0.5;0.461436093;99;20;0.2475;0.412659868;1
SAR1;0.5;0.492659242;52;20;0.13;0.590321315;1
SAR1;0.5;0.372542479;89;20;0.2225;0.497535882;1
SAR1;0.5;0.473114507;61;20;0.1525;0.560805836;1
SAR1;0.5;0.443159732;27;20;0.0675;0.751172613;1
SAR1;0.5;0.429224551;180;20;0.45;0.175057199;1
SAR1;0.5;0.569682064;60;20;0.15;0.496866946;1
SAR1;0.5;0.534519986;49;20;0.1225;0.576095279;1
SAR1;0.5;0.462350649;74;20;0.185;0.510878227;1
SAR1;0.5;0.361813304;59;20;0.1475;0.632459364;1
SAR1;0.5;0.546411087;70;20;0.175;0.471486888;1
SAR1;0.5;0.486064082;6;20;0.015;0.866976645;1
SAR1;0.5;0.48094047;107;20;0.2675;0.37367231;1
SAR1;0.5;0.509350202;127;20;0.3175;0.295371861;1
SAR1;0.5;0.567859155;108;20;0.27;0.324837708;1
SAR1;0.5;0.400954678;88;20;0.22;0.487531106;1
SAR1;0.5;0.486747208;9;20;0.0225;0.847594964;1
SAR1;0.5;0.497640813;49;20;0.1225;0.601875982;1
SAR1;0.5;0.435960632;155;20;0.3875;0.237948065;1
SAR1;0.5;0.530921767;56;20;0.14;0.544334526;1
SAR1;0.5;0.486044442;52;20;0.13;0.594701126;1
SAR1;0.5;0.566846617;39;20;0.0975;0.606967051;1
SAR1;0.5;0.499142551;161;20;0.4025;0.205452021;1
SAR1;0.5;0.551313754;5;20;0.0125;0.866039807;1
SAR1;0.5;0.450296312;42;20;0.105;0.666862978;1
SAR1;0.5;0.579284129;114;20;0.285;0.301260841;1
SAR1;0.5;0.422480889;37;20;0.0925;0.707088103;1
SAR1;0.5;0.457101085;106;20;0.265;0.389175562;1
SAR1;0.5;0.405765757;5;20;0.0125;0.879253081;1
SAR1;0.5;0.40037965;67;20;0.1675;0.577098261;1
SAR1;0.5;0.460693313;58;20;0.145;0.582463437;1
SAR1;0.5;0.530935894;81;20;0.2025;0.438812501;1
SAR1;0.5;0.377411048;172;20;0.43;0.204606315;1
SAR1;0.5;0.538192075;140;20;0.35;0.24732257;1
SAR1;0.5;0.48783775;90;20;0.225;0.431631132;1
SAR1;0.5;0.431490583;131;20;0.3275;0.313341756;1
SAR1;0.5;0.450071729;47;20;0.1175;0.641723607;1
SAR1;0.5;0.437884643;63;20;0.1575;0.573582822;1
SAR1;0.5;0.415607177;52;20;0.13;0.637007267;1
SAR1;0.5;0.474326534;129;20;0.3225;0.303436372;1
SAR1;0.5;0.585615847;54;20;0.135;0.51211074;1
SAR1;0.5;0.426208586;33;20;0.0825;0.726098071;1
SAR1;0.5;0.412587334;58;20;0.145;0.6107987;1
SAR1;0.5;0.404571291;24;20;0.06;0.781961866;1
SAR1;0.5;0.47865715;84;20;0.21;0.460230178;1
SAR1;0.5;0.444733567;67;20;0.1675;0.551718002;1
SAR1;0.5;0.427937352;21;20;0.0525;0.790419628;1
SAR1;0.5;0.475222351;7;20;0.0175;0.862094987;1
SAR1;0.5;0.512876959;94;20;0.235;0.402181403;1
SAR1;0.5;0.528788956;32;20;0.08;0.676239699;1
SAR1;0.5;0.529843486;11;20;0.0275;0.823640989;1
SAR1;0.5;0.482351343;92;20;0.23;0.427285807;1
SAR1;0.5;0.534478026;89;20;0.2225;0.406988997;1
SAR1;0.5;0.455791964;104;20;0.26;0.397116456;1
SAR1;0.5;0.41461621;131;20;0.3275;0.319510181;1
SAR1;0.5;0.481528663;53;20;0.1325;0.592799875;1
SAR1;0.5;0.469405586;34;20;0.085;0.699176727;1
SAR1;0.5;0.522939232;91;20;0.2275;0.406928962;1
SAR1;0.5;0.527436653;194;20;0.485;0.130845659;1
SAR1;0.5;0.451102425;80;20;0.2;0.492730881;1
SAR1;0.5;0.493597435;64;20;0.16;0.533868739;1
SAR1;0.5;0.524627388;35;20;0.0875;0.660544383;1
SAR1;0.5;0.581566574;44;20;0.11;0.566876133;1
SAR1;0.5;0.484186073;58;20;0.145;0.567366663;1
SAR1;0.5;0.542106542;5;20;0.0125;0.867192815;1
SAR1;0.5;0.49790095;21;20;0.0525;0.764006523;1
SAR1;0.5;0.520560745;88;20;0.22;0.419300356;1
SAR1;0.5;0.49117259;85;20;0.2125;0.448735384;1
SAR1;0.5;0.531588901;88;20;0.22;0.412407027;1
SAR1;0.5;0.51206662;155;20;0.3875;0.21687573;1
SAR1;0.5;0.508749431;74;20;0.185;0.481157997;1
SAR1;0.5;0.466251566;82;20;0.205;0.475631317;1
SAR1;0.5;0.48716968;38;20;0.095;0.666728261;1
SAR1;0.5;0.389067681;161;20;0.4025;0.232580454;1
SAR1;0.5;0.550618629;142;20;0.355;0.237704887;1
SAR1;0.5;0.448259781;86;20;0.215;0.47007658;1
SAR1;0.5;0.505700972;19;20;0.0475;0.774132615;1
SAR1;0.5;0.396661144;14;20;0.035;0.835871773;1
SAR1;0.5;0.585812988;91;20;0.2275;0.367529442;1
SAR1;0.5;0.519405939;32;20;0.08;0.682087899;1
SAR1;0.5;0.349784489;68;20;0.17;0.598383825;1
SAR1;0.5;0.465011093;145;20;0.3625;0.258175424;1
SAR1;0.5;0.497239909;9;20;0.0225;0.845633615;1
SAR1;0.5;0.47073804;84;20;0.21;0.464974305;1
SAR1;0.5;0.53098248;131;20;0.3275;0.274784652;1
SAR1;0.5;0.474929665;22;20;0.055;0.767305613;1
SAR1;0.5;0.514166913;204;20;0.51;0.115940541;0
SAR1;0.5;0.552729264;30;20;0.075;0.673690349;1
SAR1;0.5;0.432543193;35;20;0.0875;0.712603803;1
SAR1;0.5;0.546293124;73;20;0.1825;0.459450276;1
SAR1;0.5;0.484418153;67;20;0.1675;0.526778669;1
SAR1;0.5;0.409678661;82;20;0.205;0.507746445;1
SAR1;0.5;0.512633347;69;20;0.1725;0.49930917;1
SAR1;0.5;0.401933609;153;20;0.3825;0.252910555;1
SAR1;0.5;0.400812688;77;20;0.1925;0.533561502;1
SAR1;0.5;0.477310688;72;20;0.18;0.509949391;1
SAR1;0.5;0.472636738;101;20;0.2525;0.399374396;1
SAR1;0.5;0.440589873;73;20;0.1825;0.528222139;1
SAR1;0.5;0.44091308;161;20;0.4025;0.220115617;1
SAR1;0.5;0.451244465;34;20;0.085;0.708684705;1
SAR1;0.5;0.40564791;31;20;0.0775;0.745339286;1
SAR1;0.5;0.478397776;189;20;0.4725;0.147554266;1
