VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.9;0.881824928;8;20;0.02;0.68477009;1
SAR1;0.9;0.867136152;53;20;0.1325;0.273116556;0
SAR1;0.9;0.887795496;28;20;0.07;0.382528033;1
SAR1;0.9;0.856196095;5;20;0.0125;0.77874099;1
SAR1;0.9;0.928188751;227;20;0.5675;0.052584858;0
SAR1;0.9;0.899520457;19;20;0.0475;0.463414692;1
SAR1;0.9;0.849376434;12;20;0.03;0.627174698;1
SAR1;0.9;0.874419267;8;20;0.02;0.690732755;1
SAR1;0.9;0.853814216;15;20;0.0375;0.570742163;1
SAR1;0.9;0.87965051;6;20;0.015;0.738354074;1
SAR1;0.9;0.924784139;11;20;0.0275;0.573294014;1
SAR1;0.9;0.850600532;16;20;0.04;0.558387221;1
SAR1;0.9;0.882443688;23;20;0.0575;0.434793492;1
SAR1;0.9;0.923734494;169;20;0.4225;0.091725884;0
SAR1;0.9;0.90474854;78;20;0.195;0.189975286;0
SAR1;0.9;0.931491561;165;20;0.4125;0.093228809;0
SAR1;0.9;0.880935323;5;20;0.0125;0.76528861;1
SAR1;0.9;0.913161906;114;20;0.285;0.14212752;0
SAR1;0.9;0.909143918;119;20;0.2975;0.138759841;0
SAR1;0.9;0.888637582;5;20;0.0125;0.760833725;1
SAR1;0.9;0.859100906;29;20;0.0725;0.404232751;1
SAR1;0.9;0.926362032;115;20;0.2875;0.136055758;0
SAR1;0.9;0.912125282;105;20;0.2625;0.151781354;0
SAR1;0.9;0.854409887;29;20;0.0725;0.40911155;1
SAR1;0.9;0.878244298;27;20;0.0675;0.400929181;1
SAR1;0.9;0.846987706;11;20;0.0275;0.648485098;1
SAR1;0.9;0.872389676;12;20;0.03;0.605251338;1
SAR1;0.9;0.923827947;129;20;0.3225;0.124386448;0
SAR1;0.9;0.849376434;12;20;0.03;0.627174698;1
SAR1;0.9;0.917372713;196;20;0.49;0.072960232;0
SAR1;0.9;0.914239893;10;20;0.025;0.606910357;1
SAR1;0.9;0.865956028;151;20;0.3775;0.120853367;0
SAR1;0.9;0.850848518;4;20;0.01;0.807127404;1
SAR1;0.9;0.935564833;75;20;0.1875;0.176741682;0
SAR1;0.9;0.850641531;27;20;0.0675;0.429970908;1
SAR1;0.9;0.895215468;14;20;0.035;0.54469586;1
SAR1;0.9;0.883834755;8;20;0.02;0.68312984;1
SAR1;0.9;0.922445174;147;20;0.3675;0.109529408;0
SAR1;0.9;0.881837687;11;20;0.0275;0.61627416;1
SAR1;0.9;0.853562181;17;20;0.0425;0.540487156;1
SAR1;0.9;0.861712046;34;20;0.085;0.365504631;1
SAR1;0.9;0.909661797;93;20;0.2325;0.166580394;0
SAR1;0.9;0.860259771;17;20;0.0425;0.533467891;1
SAR1;0.9;0.858173929;13;20;0.0325;0.600426967;1
SAR1;0.9;0.902102101;36;20;0.09;0.314223108;1
SAR1;0.9;0.912926385;9;20;0.0225;0.632463083;1
SAR1;0.9;0.910447783;8;20;0.02;0.66053071;1
SAR1;0.9;0.903474535;11;20;0.0275;0.595041928;1
SAR1;0.9;0.853429205;9;20;0.0225;0.684482782;1
SAR1;0.9;0.89723968;19;20;0.0475;0.465906621;1
SAR1;0.9;0.92737967;111;20;0.2775;0.139408605;0
SAR1;0.9;0.782958167;8;20;0.02;0.753912694;1
SAR1;0.9;0.914879291;201;20;0.5025;0.069829436;0
SAR1;0.9;0.916828754;52;20;0.13;0.236921955;0
SAR1;0.9;0.916122408;53;20;0.1325;0.234575761;0
SAR1;0.9;0.852281878;4;20;0.01;0.806538587;1
SAR1;0.9;0.855200256;5;20;0.0125;0.779255802;1
SAR1;0.9;0.908649875;40;20;0.1;0.287923818;0
SAR1;0.9;0.883493662;18;20;0.045;0.494397228;1
SAR1;0.9;0.895848662;40;20;0.1;0.299439937;0
SAR1;0.9;0.883503106;17;20;0.0425;0.508704388;1
SAR1;0.9;0.887467732;12;20;0.03;0.590334097;1
SAR1;0.9;0.882132217;34;20;0.085;0.345276762;1
SAR1;0.9;0.866931939;30;20;0.075;0.388296325;1
SAR1;0.9;0.878818397;143;20;0.3575;0.125280093;0
SAR1;0.9;0.842698941;27;20;0.0675;0.438328652;1
SAR1;0.9;0.916443219;89;20;0.2225;0.168112979;0
SAR1;0.9;0.869715919;12;20;0.03;0.607852024;1
SAR1;0.9;0.878094039;11;20;0.0275;0.619855026;1
SAR1;0.9;0.859866764;4;20;0.01;0.80336218;1
SAR1;0.9;0.854998894;14;20;0.035;0.586076905;1
SAR1;0.9;0.898211237;36;20;0.09;0.317900047;1
SAR1;0.9;0.867499283;13;20;0.0325;0.591233084;1
SAR1;0.9;0.882299902;53;20;0.1325;0.260866674;0
SAR1;0.9;0.835880851;23;20;0.0575;0.484564582;1
SAR1;0.9;0.903572608;35;20;0.0875;0.318492876;1
SAR1;0.9;0.862280942;7;20;0.0175;0.724321596;1
SAR1;0.9;0.857861436;8;20;0.02;0.703601036;1
SAR1;0.9;0.878350971;46;20;0.115;0.28887696;0
SAR1;0.9;0.84308669;17;20;0.0425;0.551347354;1
SAR1;0.9;0.897689043;24;20;0.06;0.408178115;1
SAR1;0.9;0.896687878;188;20;0.47;0.081664261;0
SAR1;0.9;0.886039477;138;20;0.345;0.128057718;0
SAR1;0.9;0.893254375;16;20;0.04;0.513391654;1
SAR1;0.9;0.89790216;15;20;0.0375;0.524587767;1
SAR1;0.9;0.844201237;22;20;0.055;0.48668762;1
SAR1;0.9;0.895784718;7;20;0.0175;0.699574939;1
SAR1;0.9;0.885426366;17;20;0.0425;0.506630386;1
SAR1;0.9;0.859140539;19;20;0.0475;0.507076834;1
SAR1;0.9;0.873769434;25;20;0.0625;0.42392025;1
SAR1;0.9;0.850666236;23;20;0.0575;0.468862454;1
SAR1;0.9;0.938995786;97;20;0.2425;0.148221615;0
SAR1;0.9;0.902808324;5;20;0.0125;0.752296459;1
SAR1;0.9;0.871631106;27;20;0.0675;0.407877893;1
SAR1;0.9;0.929901437;111;20;0.2775;0.138410337;0
SAR1;0.9;0.896009747;30;20;0.075;0.35857366;1
SAR1;0.9;0.898409887;194;20;0.485;0.076871717;0
SAR1;0.9;0.851004246;9;20;0.0225;0.686432489;1
SAR1;0.9;0.901372047;8;20;0.02;0.668420358;1
SAR1;0.9;0.901204668;29;20;0.0725;0.360803011;1
SAR1;0.9;0.866371692;18;20;0.045;0.5128063;1
SAR1;0.9;0.923166169;12;20;0.03;0.553455911;1
SAR1;0.9;0.905604844;28;20;0.07;0.364135406;1
SAR1;0.9;0.85141944;14;20;0.035;0.589632134;1
SAR1;0.9;0.929901437;111;20;0.2775;0.138410337;0
SAR1;0.9;0.876877388;23;20;0.0575;0.440779581;1
SAR1;0.9;0.898547495;47;20;0.1175;0.26788059;0
SAR1;0.9;0.865086278;21;20;0.0525;0.475860017;1
SAR1;0.9;0.863704194;37;20;0.0925;0.345319978;1
SAR1;0.9;0.872423155;9;20;0.0225;0.668742662;1
