VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;-0.9;-0.879336288;50;20;0.125;0.78711607;1
SAR1;-0.9;-0.925042905;188;20;0.47;0.243310872;1
SAR1;-0.9;-0.927214169;172;20;0.43;0.299611458;1
SAR1;-0.9;-0.886863964;34;20;0.085;0.830596973;1
SAR1;-0.9;-0.890965063;141;20;0.3525;0.425563098;1
SAR1;-0.9;-0.875125415;129;20;0.3225;0.478035519;1
SAR1;-0.9;-0.888456477;203;20;0.5075;0.196936241;1
SAR1;-0.9;-0.888915273;59;20;0.1475;0.759327361;1
SAR1;-0.9;-0.866129713;178;20;0.445;0.277060466;1
SAR1;-0.9;-0.89211203;282;20;0.705;0.054351056;1
SAR1;-0.9;-0.894717639;135;20;0.3375;0.451767822;1
SAR1;-0.9;-0.90023746;151;20;0.3775;0.382959518;1
SAR1;-0.9;-0.865107368;197;20;0.4925;0.214285376;1
SAR1;-0.9;-0.871117688;103;20;0.2575;0.591913777;1
SAR1;-0.9;-0.918831918;138;20;0.345;0.438834538;1
SAR1;-0.9;-0.901142438;87;20;0.2175;0.65816767;1
SAR1;-0.9;-0.917785843;185;20;0.4625;0.253244223;1
SAR1;-0.9;-0.909204094;67;20;0.1675;0.732659809;1
SAR1;-0.9;-0.880826474;21;20;0.0525;0.860448514;1
SAR1;-0.9;-0.920797216;116;20;0.29;0.535782887;1
SAR1;-0.9;-0.896928774;220;20;0.55;0.152964947;1
SAR1;-0.9;-0.883385302;257;20;0.6425;0.083983202;1
SAR1;-0.9;-0.879357416;95;20;0.2375;0.625609444;1
SAR1;-0.9;-0.909762167;252;20;0.63;0.091585159;1
SAR1;-0.9;-0.845770557;39;20;0.0975;0.817770362;1
SAR1;-0.9;-0.913487841;7;20;0.0175;0.887532283;1
SAR1;-0.9;-0.903470637;153;20;0.3825;0.374635482;1
SAR1;-0.9;-0.893599061;39;20;0.0975;0.817836456;1
SAR1;-0.9;-0.892127482;7;20;0.0175;0.887530165;1
SAR1;-0.9;-0.90013232;121;20;0.3025;0.513603875;1
SAR1;-0.9;-0.814255609;9;20;0.0225;0.883950899;1
SAR1;-0.9;-0.890726544;197;20;0.4925;0.214557556;1
SAR1;-0.9;-0.84799433;34;20;0.085;0.830552976;1
SAR1;-0.9;-0.899786156;31;20;0.0775;0.837921036;1
SAR1;-0.9;-0.889781571;244;20;0.61;0.104403832;1
SAR1;-0.9;-0.895632368;224;20;0.56;0.143799368;1
SAR1;-0.9;-0.913813266;223;20;0.5575;0.146216365;1
SAR1;-0.9;-0.910658123;176;20;0.44;0.284723628;1
SAR1;-0.9;-0.92056562;298;20;0.745;0.04074818;0
SAR1;-0.9;-0.914092493;197;20;0.4925;0.21479111;1
SAR1;-0.9;-0.895131501;169;20;0.4225;0.31063175;1
SAR1;-0.9;-0.94058621;10;20;0.025;0.882153151;1
SAR1;-0.9;-0.901087184;179;20;0.4475;0.273862129;1
SAR1;-0.9;-0.891625782;137;20;0.3425;0.442982896;1
SAR1;-0.9;-0.880736933;46;20;0.115;0.798701096;1
SAR1;-0.9;-0.869719916;116;20;0.29;0.535438853;1
SAR1;-0.9;-0.877666456;234;20;0.585;0.122667195;1
SAR1;-0.9;-0.88212343;122;20;0.305;0.509052667;1
SAR1;-0.9;-0.900838577;206;20;0.515;0.188666631;1
SAR1;-0.9;-0.897431132;120;20;0.3;0.51800233;1
SAR1;-0.9;-0.927669307;118;20;0.295;0.527022423;1
SAR1;-0.9;-0.913894306;174;20;0.435;0.292068518;1
SAR1;-0.9;-0.864932601;243;20;0.6075;0.105909341;1
SAR1;-0.9;-0.897026005;150;20;0.375;0.387132838;1
SAR1;-0.9;-0.929699831;165;20;0.4125;0.326398135;1
SAR1;-0.9;-0.928664599;258;20;0.645;0.082913057;1
SAR1;-0.9;-0.9189648;294;20;0.735;0.043857124;0
SAR1;-0.9;-0.932445164;138;20;0.345;0.438936924;1
SAR1;-0.9;-0.896138441;26;20;0.065;0.849534616;1
