"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR1_0";20;0;0.105442170833;379;0.9475;30;0.00768964628517553
"2";"SAR1_0";20;0;-0.0945353248268;327;0.8175;30;0.0204683573174489
"3";"SAR1_0";20;0;-0.045117790596;311;0.7775;30;0.0271264666129431
"4";"SAR1_0";20;0;0.115610039495;329;0.8225;30;0.0188257153696347
"5";"SAR1_0";20;0;-0.0118273253745;309;0.7725;30;0.0278731434367628
"6";"SAR1_0";20;0;-0.0788470837389;285;0.7125;30;0.0438015147266479
"7";"SAR1_0";20;0;0.00115802843073;346;0.865;30;0.014160164972929
"8";"SAR1_0";20;0;0.00868260758565;322;0.805;30;0.0219073575731236
"9";"SAR1_0";20;0;0.0762757285912;343;0.8575;30;0.0147659999255655
"10";"SAR1_0";20;0;0.0488021125932;385;0.9625;30;0.00690117443284239
"11";"SAR1_0";20;0;-0.0103746663825;300;0.75;30;0.0327662851608383
"12";"SAR1_0";20;0;-0.103373795868;282;0.705;30;0.0465716398053391
"13";"SAR1_0";20;0;-0.0480187755684;377;0.9425;30;0.00801469581636437
"14";"SAR1_0";20;0;-0.12248807062;375;0.9375;30;0.00834678206796649
"15";"SAR1_0";20;0;-0.104121717231;393;0.9825;30;0.00592718841188822
"16";"SAR1_0";20;0;-0.0463894694865;391;0.9775;30;0.00616716262600796
"17";"SAR1_0";20;0;-0.0580626241229;279;0.6975;30;0.0484090322397783
"18";"SAR1_0";20;0;-0.159930873109;276;0.69;30;0.0527405775566794
"19";"SAR1_0";20;0;-0.100703263517;367;0.9175;30;0.00969887870475299
"20";"SAR1_0";20;0;-0.0578439237972;332;0.83;30;0.018519237693539
"21";"SAR1_0";20;0;-0.0493424400312;305;0.7625;30;0.0302837523820269
"22";"SAR1_0";20;0;-0.0973255874064;280;0.7;30;0.0481703501247254
"23";"SAR1_0";20;0;-0.0706178789459;392;0.98;30;0.00604776816059671
"24";"SAR1_0";20;0;-0.0304074620355;303;0.7575;30;0.0312292354593689
"25";"SAR1_0";20;0;-0.0330133014835;357;0.8925;30;0.0116160856639149
"26";"SAR1_0";20;0;0.0108778124752;284;0.71;30;0.0432739799026548
"27";"SAR1_0";20;0;0.0507672337713;360;0.9;30;0.0108898874714968
"28";"SAR1_0";20;0;0.07971072954;315;0.7875;30;0.0243905685409762
"29";"SAR1_0";20;0;0.0231719506702;260;0.65;30;0.0654528367362143
"30";"SAR1_0";20;0;0.00863404064458;391;0.9775;30;0.00617687172013789
"31";"SAR1_0";20;0;-0.0123135585955;361;0.9025;30;0.0107629596976452
"32";"SAR1_0";20;0;-0.0690421368974;283;0.7075;30;0.0452508040240358
"33";"SAR1_0";20;0;-0.109842100715;364;0.91;30;0.0102714188751628
"34";"SAR1_0";20;0;-0.0180095653016;269;0.6725;30;0.0569094718468901
"35";"SAR1_0";20;0;-0.0128787507935;389;0.9725;30;0.00640677417000522
"36";"SAR1_0";20;0;0.0504707330293;300;0.75;30;0.0321490809516106
"37";"SAR1_0";20;0;0.0362408549613;360;0.9;30;0.0109069106189662
"38";"SAR1_0";20;0;0.0666600720477;394;0.985;30;0.00585810803233932
"39";"SAR1_0";20;0;-0.0436924622463;382;0.955;30;0.0072987965322597
"40";"SAR1_0";20;0;-0.0110634726109;317;0.7925;30;0.0241076244422355
"41";"SAR1_0";20;0;-0.139730550387;279;0.6975;30;0.0496892709595219
"42";"SAR1_0";20;0;-0.0217675431361;368;0.92;30;0.00946309241452909
"43";"SAR1_0";20;0;0.0566198620217;318;0.795;30;0.0232613234402568
"44";"SAR1_0";20;0;0.0463901649401;376;0.94;30;0.00813567050228423
"45";"SAR1_0";20;0;-0.121834868716;337;0.8425;30;0.0170873750051477
"46";"SAR1_0";20;0;0.042836954379;374;0.935;30;0.00843993834515809
"47";"SAR1_0";20;0;0.000299409856285;394;0.985;30;0.00584158606545329
"48";"SAR1_0";20;0;0.087552532216;326;0.815;30;0.019995323371458
"49";"SAR1_0";20;0;0.0250806783471;314;0.785;30;0.0252095863234947
"50";"SAR1_0";20;0;0.0820878106691;371;0.9275;30;0.0088943154425869
"51";"SAR1_0";20;0;0.0884747526584;349;0.8725;30;0.0132254143064025
"52";"SAR1_0";20;0;-0.00361065016951;373;0.9325;30;0.00861662447479226
"53";"SAR1_0";20;0;-0.0414899636134;353;0.8825;30;0.0125233829630938
"54";"SAR1_0";20;0;0.0473476192632;385;0.9625;30;0.00690116575764289
"55";"SAR1_0";20;0;-0.0757359109972;298;0.745;30;0.0346376503603231
"56";"SAR1_0";20;0;0.0548622077144;299;0.7475;30;0.0326794226917367
"57";"SAR1_0";20;0;0.0273979367751;335;0.8375;30;0.0172275748249152
"58";"SAR1_0";20;0;0.0730723137229;348;0.87;30;0.0134985367766895
"59";"SAR1_0";20;0;-0.00602394052469;288;0.72;30;0.0405463983608554
"60";"SAR1_0";20;0;-0.0130738058216;309;0.7725;30;0.027882863915712
"61";"SAR1_0";20;0;-0.190111284507;376;0.94;30;0.00821115469891406
"62";"SAR1_0";20;0;0.0316559479113;338;0.845;30;0.016299469422131
"63";"SAR1_0";20;0;-0.107526958027;353;0.8825;30;0.0126322189720611
"64";"SAR1_0";20;0;-0.0493642536636;307;0.7675;30;0.0292051017995099
"65";"SAR1_0";20;0;0.040098562703;326;0.815;30;0.020223461553212
"66";"SAR1_0";20;0;-0.0876184164185;308;0.77;30;0.0289777764097097
"67";"SAR1_0";20;0;-0.0975064084853;333;0.8325;30;0.0183247758207358
"68";"SAR1_0";20;0;0.0981776285075;329;0.8225;30;0.0189025797296381
"69";"SAR1_0";20;0;-0.0510259617979;297;0.7425;30;0.0350113415349368
"70";"SAR1_0";20;0;0.053860736328;335;0.8375;30;0.0171347649356202
"71";"SAR1_0";20;0;-0.044642593289;360;0.9;30;0.0110011131572336
"72";"SAR1_0";20;0;0.0484788505559;309;0.7725;30;0.0273958427207207
"73";"SAR1_0";20;0;0.0167954999423;345;0.8625;30;0.0143850782553724
"74";"SAR1_0";20;0;0.00136657888329;388;0.97;30;0.00652825164013814
"75";"SAR1_0";20;0;0.0354501831191;341;0.8525;30;0.0154232377009122
