"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR1_0";30;-0.5;-0.523487256351;723;0.803333333333;30;0.0247724703098052
"2";"SAR1_0";30;-0.5;-0.478070261592;812;0.902222222222;30;0.0112846263074138
"3";"SAR1_0";30;-0.5;-0.44620172581;733;0.814444444444;30;0.0224354124217359
"4";"SAR1_0";30;-0.5;-0.5478608237;873;0.97;30;0.0064756242348054
"5";"SAR1_0";30;-0.5;-0.483431141072;795;0.883333333333;30;0.0131388145654984
"6";"SAR1_0";30;-0.5;-0.504127343321;776;0.862222222222;30;0.0155841843601935
"7";"SAR1_0";30;-0.5;-0.463706632455;843;0.936666666667;30;0.00852640863869607
"8";"SAR1_0";30;-0.5;-0.492027896911;779;0.865555555556;30;0.0151530460070861
"9";"SAR1_0";30;-0.5;-0.503124042396;878;0.975555555556;30;0.00618589058493668
"10";"SAR1_0";30;-0.5;-0.371268091858;761;0.845555555556;30;0.0174179571809204
"11";"SAR1_0";30;-0.5;-0.527082685268;761;0.845555555556;30;0.0178372741086133
"12";"SAR1_0";30;-0.5;-0.485741281889;757;0.841111111111;30;0.0183569627976263
"13";"SAR1_0";30;-0.5;-0.573793153605;757;0.841111111111;30;0.0186009707979563
"14";"SAR1_0";30;-0.5;-0.48215565694;759;0.843333333333;30;0.018030186637076
"15";"SAR1_0";30;-0.5;-0.557954885039;795;0.883333333333;30;0.0132497647487603
"16";"SAR1_0";30;-0.5;-0.497546747061;831;0.923333333333;30;0.00952368632011729
"17";"SAR1_0";30;-0.5;-0.472842486643;872;0.968888888889;30;0.00654281899699845
"18";"SAR1_0";30;-0.5;-0.535894130666;784;0.871111111111;30;0.0145789103817348
"19";"SAR1_0";30;-0.5;-0.509180568674;805;0.894444444444;30;0.0120508671466004
"20";"SAR1_0";30;-0.5;-0.490431301247;713;0.792222222222;30;0.0268186766716784
"21";"SAR1_0";30;-0.5;-0.484947857488;860;0.955555555556;30;0.00730594166015889
"22";"SAR1_0";30;-0.5;-0.449713570997;849;0.943333333333;30;0.00807075237317482
"23";"SAR1_0";30;-0.5;-0.554196884069;771;0.856666666667;30;0.0163980737923371
"24";"SAR1_0";30;-0.5;-0.438509948318;745;0.827777777778;30;0.0202125057567799
"25";"SAR1_0";30;-0.5;-0.52759021812;856;0.951111111111;30;0.0075851341192858
"26";"SAR1_0";30;-0.5;-0.489188794341;769;0.854444444444;30;0.0165388081336668
"27";"SAR1_0";30;-0.5;-0.445004813659;757;0.841111111111;30;0.018241399021658
"28";"SAR1_0";30;-0.5;-0.403944117429;747;0.83;30;0.0197525927409116
"29";"SAR1_0";30;-0.5;-0.456495043712;889;0.987777777778;30;0.00559589254410311
"30";"SAR1_0";30;-0.5;-0.518001349757;782;0.868888888889;30;0.0148064686038499
"31";"SAR1_0";30;-0.5;-0.504572033617;853;0.947777777778;30;0.00779374369938691
"32";"SAR1_0";30;-0.5;-0.542447724439;762;0.846666666667;30;0.017721247634386
"33";"SAR1_0";30;-0.5;-0.558035479016;861;0.956666666667;30;0.0072442532267425
"34";"SAR1_0";30;-0.5;-0.478528229729;874;0.971111111111;30;0.00642275925876286
"35";"SAR1_0";30;-0.5;-0.521781809287;822;0.913333333333;30;0.0103508593166625
"36";"SAR1_0";30;-0.5;-0.490179161381;789;0.876666666667;30;0.0138680640213621
"37";"SAR1_0";30;-0.5;-0.555308641528;714;0.793333333333;30;0.0268993532245814
"38";"SAR1_0";30;-0.5;-0.480677820474;790;0.877777777778;30;0.0137300185464914
"39";"SAR1_0";30;-0.5;-0.488103586406;745;0.827777777778;30;0.0203787294294181
"40";"SAR1_0";30;-0.5;-0.493196354295;727;0.807777777778;30;0.0238131392834795
"41";"SAR1_0";30;-0.5;-0.520039936997;875;0.972222222222;30;0.00635870685974251
"42";"SAR1_0";30;-0.5;-0.51059571947;869;0.965555555556;30;0.00672429236501233
"43";"SAR1_0";30;-0.5;-0.455904875739;817;0.907777777778;30;0.0107697743204705
"44";"SAR1_0";30;-0.5;-0.478085989594;797;0.885555555556;30;0.0128996826004123
"45";"SAR1_0";30;-0.5;-0.544394972289;860;0.955555555556;30;0.00731096484460613
"46";"SAR1_0";30;-0.5;-0.534741587768;808;0.897777777778;30;0.0117599247387665
"47";"SAR1_0";30;-0.5;-0.468019598428;797;0.885555555556;30;0.0128851359544514
"48";"SAR1_0";30;-0.5;-0.515664591783;845;0.938888888889;30;0.00839034016734636
"49";"SAR1_0";30;-0.5;-0.491273795312;848;0.942222222222;30;0.0081558059572899
"50";"SAR1_0";30;-0.5;-0.410536553498;873;0.97;30;0.00648882230907485
"51";"SAR1_0";30;-0.5;-0.546601967507;727;0.807777777778;30;0.024031715098818
"52";"SAR1_0";30;-0.5;-0.492367046245;810;0.9;30;0.0115039174784335
"53";"SAR1_0";30;-0.5;-0.483100714;885;0.983333333333;30;0.00580014390605958
"54";"SAR1_0";30;-0.5;-0.491300200192;740;0.822222222222;30;0.0212891881222346
"55";"SAR1_0";30;-0.5;-0.477093461348;834;0.926666666667;30;0.00925684845706594
"56";"SAR1_0";30;-0.5;-0.47806405299;723;0.803333333333;30;0.0245756990267848
"57";"SAR1_0";30;-0.5;-0.562717612046;829;0.921111111111;30;0.00973965768180582
"58";"SAR1_0";30;-0.5;-0.557497652407;736;0.817777777778;30;0.0222781113044303
"59";"SAR1_0";30;-0.5;-0.569837297992;803;0.892222222222;30;0.0123451267096534
"60";"SAR1_0";30;-0.5;-0.488853919434;858;0.953333333333;30;0.00744168811441171
"61";"SAR1_0";30;-0.5;-0.484376321038;713;0.792222222222;30;0.0267890645775083
"62";"SAR1_0";30;-0.5;-0.48557876672;839;0.932222222222;30;0.00885062822350169
"63";"SAR1_0";30;-0.5;-0.441417120006;872;0.968888888889;30;0.0065454340886262
"64";"SAR1_0";30;-0.5;-0.46869278354;763;0.847777777778;30;0.0173772899450002
"65";"SAR1_0";30;-0.5;-0.48248384294;881;0.978888888889;30;0.00601956325997769
"66";"SAR1_0";30;-0.5;-0.500770658489;776;0.862222222222;30;0.0155771464463576
"67";"SAR1_0";30;-0.5;-0.461512107152;874;0.971111111111;30;0.00642461056275801
"68";"SAR1_0";30;-0.5;-0.471969276552;735;0.816666666667;30;0.0221528786252808
"69";"SAR1_0";30;-0.5;-0.478194656087;855;0.95;30;0.00764754525278308
"70";"SAR1_0";30;-0.5;-0.500777849177;710;0.788888888889;30;0.0275618519927028
"71";"SAR1_0";30;-0.5;-0.564088580839;889;0.987777777778;30;0.00556569200854311
"72";"SAR1_0";30;-0.5;-0.484093964777;818;0.908888888889;30;0.010699034108863
"73";"SAR1_0";30;-0.5;-0.497546472576;803;0.892222222222;30;0.0122539003073069
"74";"SAR1_0";30;-0.5;-0.500907152638;816;0.906666666667;30;0.0109087459284971
"75";"SAR1_0";30;-0.5;-0.52559836319;705;0.783333333333;30;0.0288838466291776
"76";"SAR1_0";30;-0.5;-0.49000319826;803;0.892222222222;30;0.0122443126173862
"77";"SAR1_0";30;-0.5;-0.554674380513;718;0.797777777778;30;0.0259937803073958
"78";"SAR1_0";30;-0.5;-0.483263963668;774;0.86;30;0.0158158530810968
"79";"SAR1_0";30;-0.5;-0.488622821518;863;0.958888888889;30;0.00710750217025917
"80";"SAR1_0";30;-0.5;-0.532700981195;882;0.98;30;0.00595373440667068
"81";"SAR1_0";30;-0.5;-0.487240600057;866;0.962222222222;30;0.00691387974584526
"82";"SAR1_0";30;-0.5;-0.493858521873;764;0.848888888889;30;0.0172905054327097
"83";"SAR1_0";30;-0.5;-0.432445454684;823;0.914444444444;30;0.0101881750307375
"84";"SAR1_0";30;-0.5;-0.469364388657;783;0.87;30;0.0145850270087381
"85";"SAR1_0";30;-0.5;-0.449456101717;743;0.825555555556;30;0.0206013329054893
"86";"SAR1_0";30;-0.5;-0.576639824259;799;0.887777777778;30;0.0128077330785279
"87";"SAR1_0";30;-0.5;-0.50651502937;771;0.856666666667;30;0.0162906831301957
"88";"SAR1_0";30;-0.5;-0.423100642624;875;0.972222222222;30;0.0063704691574362
"89";"SAR1_0";30;-0.5;-0.454417136846;707;0.785555555556;30;0.0280275748482737
"90";"SAR1_0";30;-0.5;-0.433382213017;735;0.816666666667;30;0.0220049323158004
"91";"SAR1_0";30;-0.5;-0.484770646438;832;0.924444444444;30;0.00943027466732984
"92";"SAR1_0";30;-0.5;-0.565258379298;723;0.803333333333;30;0.0249492742156107
"93";"SAR1_0";30;-0.5;-0.50570117504;764;0.848888888889;30;0.0173204725357715
"94";"SAR1_0";30;-0.5;-0.515340546143;889;0.987777777778;30;0.00557939197331947
"95";"SAR1_0";30;-0.5;-0.460122158142;762;0.846666666667;30;0.0175067780400481
"96";"SAR1_0";30;-0.5;-0.506925295318;793;0.881111111111;30;0.0134106880529453
"97";"SAR1_0";30;-0.5;-0.501629899619;820;0.911111111111;30;0.0105231227106843
"98";"SAR1_0";30;-0.5;-0.515398447371;791;0.878888888889;30;0.0136650266001125
"99";"SAR1_0";30;-0.5;-0.448865701279;869;0.965555555556;30;0.00672698533352667
"100";"SAR1_0";30;-0.5;-0.413702147514;729;0.81;30;0.0230803159218156
"101";"SAR1_0";30;-0.5;-0.477731120122;809;0.898888888889;30;0.0115911560578385
"102";"SAR1_0";30;-0.5;-0.488731884427;822;0.913333333333;30;0.010324563115379
"103";"SAR1_0";30;-0.5;-0.420090799689;765;0.85;30;0.0169534488157881
"104";"SAR1_0";30;-0.5;-0.50472935673;830;0.922222222222;30;0.00961488363419439
"105";"SAR1_0";30;-0.5;-0.451699968518;752;0.835555555556;30;0.0190688146957896
"106";"SAR1_0";30;-0.5;-0.485162276593;721;0.801111111111;30;0.0250302399270384
"107";"SAR1_0";30;-0.5;-0.445820456797;768;0.853333333333;30;0.0165800125855653
"108";"SAR1_0";30;-0.5;-0.464035849005;877;0.974444444444;30;0.00624937451522055
"109";"SAR1_0";30;-0.5;-0.502280354114;758;0.842222222222;30;0.0182436155725913
"110";"SAR1_0";30;-0.5;-0.556270666332;877;0.974444444444;30;0.00623590405872461
"111";"SAR1_0";30;-0.5;-0.544677717713;728;0.808888888889;30;0.0238183975113029
"112";"SAR1_0";30;-0.5;-0.517341715492;857;0.952222222222;30;0.00751399844615618
"113";"SAR1_0";30;-0.5;-0.496699608429;729;0.81;30;0.0234227983661128
"114";"SAR1_0";30;-0.5;-0.534929718034;732;0.813333333333;30;0.0229751796454719
"115";"SAR1_0";30;-0.5;-0.440430002242;857;0.952222222222;30;0.00750396360410935
"116";"SAR1_0";30;-0.5;-0.500621960802;707;0.785555555556;30;0.0282703923635446
"117";"SAR1_0";30;-0.5;-0.52063387176;845;0.938888888889;30;0.00839198269333662
"118";"SAR1_0";30;-0.5;-0.485835786624;799;0.887777777778;30;0.0126831458649818
