VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;10;0.9;0.890073255;77;0.77;30;0.110076552;0
SAR;10;0.9;0.879384924;28;0.28;30;0.043254878;0
SAR;10;0.9;0.90295013;11;0.11;30;0.046805271;1
SAR;10;0.9;0.905334564;8;0.08;30;0.05380408;1
SAR;10;0.9;0.901367605;73;0.73;30;0.100420878;0
SAR;10;0.9;0.904703827;16;0.16;30;0.040887931;0
SAR;10;0.9;0.867502069;10;0.1;30;0.054212143;1
SAR;10;0.9;0.907142549;25;0.25;30;0.039212281;0
SAR;10;0.9;0.917633572;36;0.36;30;0.043486991;0
SAR;10;0.9;0.912734401;20;0.2;30;0.038382536;0
SAR;10;0.9;0.916134202;6;0.06;30;0.060240273;1
SAR;10;0.9;0.903781504;19;0.19;30;0.0396779;0
SAR;10;0.9;0.940801441;64;0.64;30;0.078811987;0
SAR;10;0.9;0.850178077;50;0.5;30;0.064807893;0
SAR;10;0.9;0.862079891;96;0.96;30;0.157458649;0
SAR;10;0.9;0.926754582;79;0.79;30;0.113023111;0
SAR;10;0.9;0.853026271;84;0.84;30;0.127984;0
SAR;10;0.9;0.863593862;39;0.39;30;0.051741245;0
SAR;10;0.9;0.921077581;33;0.33;30;0.04107317;0
SAR;10;0.9;0.915938831;21;0.21;30;0.037893992;0
SAR;10;0.9;0.915744607;96;0.96;30;0.157557528;0
SAR;10;0.9;0.898112503;16;0.16;30;0.041744732;0
SAR;10;0.9;0.910041011;98;0.98;30;0.162898564;0
SAR;10;0.9;0.932973973;70;0.7;30;0.091774948;0
SAR;10;0.9;0.916185075;95;0.95;30;0.154871182;0
SAR;10;0.9;0.915251225;12;0.12;30;0.04344635;1
SAR;10;0.9;0.926925179;77;0.77;30;0.10816425;0
SAR;10;0.9;0.875820391;93;0.93;30;0.149769699;0
SAR;10;0.9;0.896311583;92;0.92;30;0.147027165;0
SAR;10;0.9;0.919181452;23;0.23;30;0.037547731;0
SAR;10;0.9;0.887151417;9;0.09;30;0.053665377;1
SAR;10;0.9;0.898967567;81;0.81;30;0.119120269;0
SAR;10;0.9;0.913065537;62;0.62;30;0.077333983;0
SAR;10;0.9;0.879098463;61;0.61;30;0.078474736;0
SAR;10;0.9;0.866084464;59;0.59;30;0.076277437;0
SAR;10;0.9;0.850310799;11;0.11;30;0.054739622;1
SAR;10;0.9;0.886667192;40;0.4;30;0.050083785;0
SAR;10;0.9;0.922799246;31;0.31;30;0.03974102;0
SAR;10;0.9;0.935088522;47;0.47;30;0.052482265;0
SAR;10;0.9;0.873729295;42;0.42;30;0.053350694;0
SAR;10;0.9;0.905059076;22;0.22;30;0.039137709;0
SAR;10;0.9;0.893430881;15;0.15;30;0.043105958;0
SAR;10;0.9;0.892445346;33;0.33;30;0.044177421;0
SAR;10;0.9;0.909599508;76;0.76;30;0.106728788;0
SAR;10;0.9;0.861623095;79;0.79;30;0.116044966;0
SAR;10;0.9;0.856031619;15;0.15;30;0.048291819;1
SAR;10;0.9;0.875290401;68;0.68;30;0.091746218;0
SAR;10;0.9;0.928950681;3;0.03;30;0.080964012;1
SAR;10;0.9;0.878408638;46;0.46;30;0.057065045;0
SAR;10;0.9;0.883136249;44;0.44;30;0.054374758;0
SAR;10;0.9;0.939569876;77;0.77;30;0.10750694;0
SAR;10;0.9;0.876063841;94;0.94;30;0.152332752;0
SAR;10;0.9;0.905518466;3;0.03;30;0.084610379;1
SAR;10;0.9;0.865112041;26;0.26;30;0.044379329;0
SAR;10;0.9;0.857872196;86;0.86;30;0.132619276;0
SAR;10;0.9;0.898886043;28;0.28;30;0.041013093;0
SAR;10;0.9;0.875845195;12;0.12;30;0.049097085;1
SAR;10;0.9;0.861504441;90;0.9;30;0.142349828;0
SAR;10;0.9;0.858847888;10;0.1;30;0.055567001;1
SAR;10;0.9;0.866922335;71;0.71;30;0.098383609;0
SAR;10;0.9;0.875275185;89;0.89;30;0.139627083;0
SAR;10;0.9;0.942768861;77;0.77;30;0.107340566;0
SAR;10;0.9;0.910455164;76;0.76;30;0.10668212;0
SAR;10;0.9;0.921489151;9;0.09;30;0.048391198;1
SAR;10;0.9;0.884672354;39;0.39;30;0.049422361;0
SAR;10;0.9;0.880205956;96;0.96;30;0.157492056;0
SAR;10;0.9;0.850986439;91;0.91;30;0.1449678;0
SAR;10;0.9;0.898366124;19;0.19;30;0.040347281;0
SAR;10;0.9;0.872821531;17;0.17;30;0.044483597;0
SAR;10;0.9;0.878642592;51;0.51;30;0.06321204;0
SAR;10;0.9;0.89860954;81;0.81;30;0.119134889;0
SAR;10;0.9;0.912597919;25;0.25;30;0.038593493;0
SAR;10;0.9;0.898790459;82;0.82;30;0.121566564;0
SAR;10;0.9;0.938089931;51;0.51;30;0.057383261;0
SAR;10;0.9;0.928646295;83;0.83;30;0.122977646;0
SAR;10;0.9;0.874362301;43;0.43;30;0.054274117;0
SAR;10;0.9;0.891092413;88;0.88;30;0.136796579;0
SAR;10;0.9;0.916289701;18;0.18;30;0.038456666;0
SAR;10;0.9;0.864989868;65;0.65;30;0.086805097;0
SAR;10;0.9;0.923580156;90;0.9;30;0.141427285;0
SAR;10;0.9;0.915210114;12;0.12;30;0.043452062;1
SAR;10;0.9;0.914876755;23;0.23;30;0.038038411;0
SAR;10;0.9;0.882392969;44;0.44;30;0.054453333;0
SAR;10;0.9;0.876760647;74;0.74;30;0.104108434;0
SAR;10;0.9;0.926054792;59;0.59;30;0.070904735;0
SAR;10;0.9;0.923270035;79;0.79;30;0.113185286;0
SAR;10;0.9;0.917866699;72;0.72;30;0.097168285;0
SAR;10;0.9;0.895486213;79;0.79;30;0.114476427;0
SAR;10;0.9;0.941420695;77;0.77;30;0.107410686;0
SAR;10;0.9;0.905128788;46;0.46;30;0.054302443;0
SAR;10;0.9;0.891147563;33;0.33;30;0.04432145;0
SAR;10;0.9;0.887987895;47;0.47;30;0.057228639;0
SAR;10;0.9;0.923588107;43;0.43;30;0.049129288;0
SAR;10;0.9;0.91163233;46;0.46;30;0.053640795;0
SAR;10;0.9;0.850059872;89;0.89;30;0.140073075;0
SAR;10;0.9;0.903115992;63;0.63;30;0.07999965;0
SAR;10;0.9;0.872563277;41;0.41;30;0.052526452;0
SAR;10;0.9;0.876059921;24;0.24;30;0.042718176;0
SAR;10;0.9;0.856659543;59;0.59;30;0.077132749;0
SAR;10;0.9;0.873991368;29;0.29;30;0.044260526;0
SAR;10;0.9;0.899426161;98;0.98;30;0.162823502;0
SAR;10;0.9;0.892006866;17;0.17;30;0.041950583;0
SAR;10;0.9;0.925752974;38;0.38;30;0.044221837;0
