VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;10;-0.9;-0.871326291;70;0.7;30;0.056553322;0
SAR;10;-0.9;-0.927761434;84;0.84;30;0.019677506;0
SAR;10;-0.9;-0.884705947;91;0.91;30;0.01094182;0
SAR;10;-0.9;-0.912592607;92;0.92;30;0.010056102;0
SAR;10;-0.9;-0.868247713;83;0.83;30;0.021162095;0
SAR;10;-0.9;-0.874676857;83;0.83;30;0.021179634;0
SAR;10;-0.9;-0.856743736;81;0.81;30;0.024750047;0
SAR;10;-0.9;-0.932450004;89;0.89;30;0.013027334;0
SAR;10;-0.9;-0.914575511;61;0.61;30;0.105417452;1
SAR;10;-0.9;-0.8759147;2;0.02;30;0.886864477;1
SAR;10;-0.9;-0.919690319;73;0.73;30;0.045778658;0
SAR;10;-0.9;-0.946043934;92;0.92;30;0.010077363;0
SAR;10;-0.9;-0.885740871;89;0.89;30;0.012970289;0
SAR;10;-0.9;-0.892448936;68;0.68;30;0.065334673;0
SAR;10;-0.9;-0.922143412;94;0.94;30;0.008439714;0
SAR;10;-0.9;-0.923777632;79;0.79;30;0.029173416;0
SAR;10;-0.9;-0.875569698;75;0.75;30;0.039263617;0
SAR;10;-0.9;-0.87032278;63;0.63;30;0.091923135;1
SAR;10;-0.9;-0.855638379;84;0.84;30;0.019502171;0
SAR;10;-0.9;-0.931392327;95;0.95;30;0.007720568;0
SAR;10;-0.9;-0.923207272;90;0.9;30;0.011956181;0
SAR;10;-0.9;-0.899830975;82;0.82;30;0.023005756;0
SAR;10;-0.9;-0.900478226;91;0.91;30;0.010954783;0
SAR;10;-0.9;-0.885879129;79;0.79;30;0.029028252;0
SAR;10;-0.9;-0.920000988;63;0.63;30;0.092359083;1
SAR;10;-0.9;-0.861671938;76;0.76;30;0.036361652;0
SAR;10;-0.9;-0.876344943;68;0.68;30;0.0652151;0
SAR;10;-0.9;-0.892634719;89;0.89;30;0.012978744;0
SAR;10;-0.9;-0.903944422;54;0.54;30;0.163909742;1
SAR;10;-0.9;-0.860591705;94;0.94;30;0.0084208;0
SAR;10;-0.9;-0.850301214;96;0.96;30;0.007051728;0
