VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;10;0.3;0.314917007;97;0.97;30;0.006558105;0
SAR;10;0.3;0.321887757;82;0.82;30;0.018191873;0
SAR;10;0.3;0.348634037;39;0.39;30;0.252429991;1
SAR;10;0.3;0.318305713;89;0.89;30;0.011315979;0
SAR;10;0.3;0.312272751;91;0.91;30;0.009880249;0
SAR;10;0.3;0.290129637;70;0.7;30;0.041327072;0
SAR;10;0.3;0.3385813;63;0.63;30;0.063649356;0
SAR;10;0.3;0.32042041;44;0.44;30;0.200656629;0
SAR;10;0.3;0.300425145;93;0.93;30;0.008624986;0
SAR;10;0.3;0.260163711;84;0.84;30;0.016108286;0
SAR;10;0.3;0.301937775;80;0.8;30;0.020952964;0
SAR;10;0.3;0.275056313;86;0.86;30;0.013992402;0
SAR;10;0.3;0.311514454;63;0.63;30;0.064732326;0
SAR;10;0.3;0.345756353;44;0.44;30;0.196057364;0
SAR;10;0.3;0.325461333;65;0.65;30;0.05638988;0
SAR;10;0.3;0.314143504;49;0.49;30;0.152806905;0
SAR;10;0.3;0.330739514;87;0.87;30;0.012938691;0
SAR;10;0.3;0.347482956;63;0.63;30;0.063289473;0
SAR;10;0.3;0.314879909;60;0.6;30;0.078278198;0
SAR;10;0.3;0.291690376;82;0.82;30;0.018337649;0
SAR;10;0.3;0.254478118;59;0.59;30;0.0867545;0
SAR;10;0.3;0.342441564;56;0.56;30;0.098510734;0
SAR;10;0.3;0.283142596;82;0.82;30;0.018378707;0
SAR;10;0.3;0.279215032;52;0.52;30;0.131685067;0
SAR;10;0.3;0.28513295;70;0.7;30;0.041425898;0
SAR;10;0.3;0.280275596;71;0.71;30;0.038828452;0
SAR;10;0.3;0.293190861;85;0.85;30;0.014932723;0
SAR;10;0.3;0.31494005;75;0.75;30;0.02924095;0
SAR;10;0.3;0.261930656;43;0.43;30;0.222379628;1
SAR;10;0.3;0.294355412;60;0.6;30;0.079341228;0
SAR;10;0.3;0.288263172;92;0.92;30;0.009245279;0
SAR;10;0.3;0.297645341;72;0.72;30;0.036024535;0
SAR;10;0.3;0.282550583;46;0.46;30;0.18580642;0
SAR;10;0.3;0.343262462;82;0.82;30;0.018088011;0
SAR;10;0.3;0.305716991;68;0.68;30;0.046834125;0
SAR;10;0.3;0.301290391;86;0.86;30;0.013923635;0
SAR;10;0.3;0.304050975;85;0.85;30;0.014899159;0
SAR;10;0.3;0.34750411;51;0.51;30;0.132338299;0
SAR;10;0.3;0.265488191;79;0.79;30;0.02268462;0
SAR;10;0.3;0.257903766;53;0.53;30;0.12590016;0
SAR;10;0.3;0.277685227;81;0.81;30;0.019709676;0
SAR;10;0.3;0.29619833;42;0.42;30;0.227798702;1
SAR;10;0.3;0.340279716;64;0.64;30;0.059624029;0
SAR;10;0.3;0.330486176;51;0.51;30;0.134232542;0
SAR;10;0.3;0.330214248;98;0.98;30;0.006128201;0
SAR;10;0.3;0.261929276;87;0.87;30;0.013090718;0
SAR;10;0.3;0.313709071;69;0.69;30;0.043656918;0
SAR;10;0.3;0.28755492;82;0.82;30;0.018357524;0
SAR;10;0.3;0.277453174;73;0.73;30;0.033976615;0
SAR;10;0.3;0.252837218;95;0.95;30;0.007528073;0
SAR;10;0.3;0.274734252;94;0.94;30;0.008062059;0
SAR;10;0.3;0.345853834;52;0.52;30;0.124969167;0
SAR;10;0.3;0.289865831;63;0.63;30;0.065585791;0
SAR;10;0.3;0.335725769;57;0.57;30;0.093098292;0
SAR;10;0.3;0.310523957;97;0.97;30;0.006557688;0
SAR;10;0.3;0.314151538;68;0.68;30;0.046627389;0
SAR;10;0.3;0.307824268;88;0.88;30;0.012132573;0
SAR;10;0.3;0.32144733;55;0.55;30;0.106400482;0
SAR;10;0.3;0.307666046;45;0.45;30;0.192242176;0
SAR;10;0.3;0.294868398;71;0.71;30;0.038568389;0
SAR;10;0.3;0.325530388;92;0.92;30;0.009218728;0
SAR;10;0.3;0.341691041;89;0.89;30;0.011280636;0
SAR;10;0.3;0.327066166;92;0.92;30;0.009217632;0
SAR;10;0.3;0.302007644;63;0.63;30;0.065108542;0
SAR;10;0.3;0.300654193;40;0.4;30;0.251306734;1
SAR;10;0.3;0.283803362;50;0.5;30;0.147731835;0
SAR;10;0.3;0.321635211;39;0.39;30;0.25908227;1
SAR;10;0.3;0.284264003;53;0.53;30;0.12353096;0
SAR;10;0.3;0.333759184;64;0.64;30;0.059863253;0
SAR;10;0.3;0.31428068;53;0.53;30;0.120762803;0
SAR;10;0.3;0.269662205;81;0.81;30;0.019753669;0
SAR;10;0.3;0.342337382;46;0.46;30;0.176508575;0
SAR;10;0.3;0.264947968;2;0.02;30;0.875783295;1
SAR;10;0.3;0.279920117;57;0.57;30;0.096846838;0
SAR;10;0.3;0.32531293;43;0.43;30;0.210665852;0
SAR;10;0.3;0.26812065;92;0.92;30;0.009259597;0
SAR;10;0.3;0.258243559;43;0.43;30;0.223032325;1
SAR;10;0.3;0.326626126;75;0.75;30;0.029104718;0
SAR;10;0.3;0.323121202;49;0.49;30;0.151668107;0
SAR;10;0.3;0.28253142;59;0.59;30;0.085211047;0
SAR;10;0.3;0.327241878;97;0.97;30;0.006559276;0
SAR;10;0.3;0.253181493;86;0.86;30;0.014049481;0
SAR;10;0.3;0.349308526;72;0.72;30;0.03518342;0
SAR;10;0.3;0.275848065;82;0.82;30;0.018413671;0
SAR;10;0.3;0.262895375;86;0.86;30;0.014024164;0
