VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;10;-0.7;-0.682861476;68;0.68;30;0.063563066;0
SAR;10;-0.7;-0.701030711;72;0.72;30;0.047790112;0
SAR;10;-0.7;-0.655672259;95;0.95;30;0.007676238;0
SAR;10;-0.7;-0.73889935;91;0.91;30;0.010820665;0
SAR;10;-0.7;-0.665879394;94;0.94;30;0.008360595;0
SAR;10;-0.7;-0.740901928;61;0.61;30;0.103594725;0
SAR;10;-0.7;-0.684126512;83;0.83;30;0.020637021;0
SAR;10;-0.7;-0.724124042;89;0.89;30;0.012768604;0
SAR;10;-0.7;-0.672191884;79;0.79;30;0.028136997;0
SAR;10;-0.7;-0.687869289;80;0.8;30;0.026111668;0
SAR;10;-0.7;-0.69571757;79;0.79;30;0.028241318;0
SAR;10;-0.7;-0.722498455;91;0.91;30;0.010806888;0
SAR;10;-0.7;-0.669017041;76;0.76;30;0.035333327;0
SAR;10;-0.7;-0.692753376;86;0.86;30;0.016258195;0
SAR;10;-0.7;-0.743274469;77;0.77;30;0.033146336;0
SAR;10;-0.7;-0.707804099;95;0.95;30;0.007684643;0
SAR;10;-0.7;-0.733220801;55;0.55;30;0.152104857;1
SAR;10;-0.7;-0.692457795;83;0.83;30;0.020661738;0
SAR;10;-0.7;-0.706694043;80;0.8;30;0.026187209;0
SAR;10;-0.7;-0.651477254;97;0.97;30;0.006465648;0
SAR;10;-0.7;-0.676321677;70;0.7;30;0.055042012;0
SAR;10;-0.7;-0.684572681;62;0.62;30;0.096224731;0
SAR;10;-0.7;-0.697149774;93;0.93;30;0.009113753;0
SAR;10;-0.7;-0.725488961;73;0.73;30;0.044576978;0
SAR;10;-0.7;-0.735573989;75;0.75;30;0.038489102;0
SAR;10;-0.7;-0.722166112;83;0.83;30;0.02074913;0
SAR;10;-0.7;-0.671546533;67;0.67;30;0.068096162;0
SAR;10;-0.7;-0.65902552;97;0.97;30;0.006464921;0
SAR;10;-0.7;-0.662580225;76;0.76;30;0.035296125;0
SAR;10;-0.7;-0.673547891;98;0.98;30;0.005924803;0
SAR;10;-0.7;-0.741225362;98;0.98;30;0.005910858;0
SAR;10;-0.7;-0.741539731;92;0.92;30;0.009946213;0
SAR;10;-0.7;-0.671051455;70;0.7;30;0.054996241;0
SAR;10;-0.7;-0.745071264;59;0.59;30;0.118174374;0
SAR;10;-0.7;-0.668668335;78;0.78;30;0.030360181;0
SAR;10;-0.7;-0.73338142;95;0.95;30;0.007688763;0
SAR;10;-0.7;-0.728064902;69;0.69;30;0.059597481;0
SAR;10;-0.7;-0.703560274;84;0.84;30;0.019114682;0
SAR;10;-0.7;-0.685745264;75;0.75;30;0.0381897;0
SAR;10;-0.7;-0.720976581;92;0.92;30;0.009932872;0
SAR;10;-0.7;-0.714645264;94;0.94;30;0.008375727;0
SAR;10;-0.7;-0.729817757;80;0.8;30;0.026278858;0
SAR;10;-0.7;-0.710654382;60;0.6;30;0.11026697;0
SAR;10;-0.7;-0.664641482;81;0.81;30;0.02407367;0
SAR;10;-0.7;-0.726571404;96;0.96;30;0.007048537;0
SAR;10;-0.7;-0.743053846;76;0.76;30;0.035747771;0
SAR;10;-0.7;-0.699226145;82;0.82;30;0.022378303;0
SAR;10;-0.7;-0.712122315;92;0.92;30;0.009927119;0
SAR;10;-0.7;-0.654760643;77;0.77;30;0.032685802;0
SAR;10;-0.7;-0.671810134;48;0.48;30;0.228486444;1
SAR;10;-0.7;-0.675705618;86;0.86;30;0.016223242;0
SAR;10;-0.7;-0.731803366;81;0.81;30;0.024318312;0
SAR;10;-0.7;-0.743155495;2;0.02;30;0.886835052;1
SAR;10;-0.7;-0.714114764;84;0.84;30;0.019142357;0
SAR;10;-0.7;-0.684378247;52;0.52;30;0.181624403;1
SAR;10;-0.7;-0.733958068;73;0.73;30;0.044634391;0
SAR;10;-0.7;-0.732497151;86;0.86;30;0.016338959;0
SAR;10;-0.7;-0.688147716;68;0.68;30;0.06361386;0
SAR;10;-0.7;-0.658121121;97;0.97;30;0.006465008;0
SAR;10;-0.7;-0.696665468;74;0.74;30;0.041214926;0
SAR;10;-0.7;-0.676891908;98;0.98;30;0.005924115;0
SAR;10;-0.7;-0.749012237;69;0.69;30;0.059775982;0
SAR;10;-0.7;-0.742070803;59;0.59;30;0.118135515;0
SAR;10;-0.7;-0.67143728;76;0.76;30;0.035347266;0
