"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_-0.3";5;-0.3;-0.301541960527;22;0.88;30;0.0131984308758391
"2";"SAR1_-0.3";5;-0.3;-0.3316620586;17;0.68;30;0.0593532957134541
"3";"SAR2_-0.3";5;-0.3;-0.267572515121;12;0.48;30;0.215114166318753
"4";"SAR3_-0.3";5;-0.3;-0.330466839156;22;0.88;30;0.0132460715367056
"5";"SAR4_-0.3";5;-0.3;-0.318495973589;20;0.8;30;0.0244568999052263
"6";"SAR5_-0.3";5;-0.3;-0.348238556851;22;0.88;30;0.0132752023779396
"7";"SAR6_-0.3";5;-0.3;-0.323543039857;9;0.36;30;0.399448989459637
"8";"SAR7_-0.3";5;-0.3;-0.289519368301;23;0.92;30;0.0096466131894248
"9";"SAR8_-0.3";5;-0.3;-0.278895896663;15;0.6;30;0.101850123452494
"10";"SAR9_-0.3";5;-0.3;-0.343144535092;21;0.84;30;0.0180994758707051
"11";"SAR10_-0.3";5;-0.3;-0.298999026339;16;0.64;30;0.0779675106900188
"12";"SAR11_-0.3";5;-0.3;-0.319167284414;15;0.6;30;0.102901486391101
"13";"SAR12_-0.3";5;-0.3;-0.299301992336;15;0.6;30;0.102390757874343
"14";"SAR13_-0.3";5;-0.3;-0.32699678847;17;0.68;30;0.0592853084720068
"15";"SAR14_-0.3";5;-0.3;-0.313493205745;8;0.32;30;0.4695082757761
"16";"SAR15_-0.3";5;-0.3;-0.293712842863;2;0.08;30;0.833359907861045
"17";"SAR16_-0.3";5;-0.3;-0.278039269891;20;0.8;30;0.0242555183481162
"18";"SAR17_-0.3";5;-0.3;-0.280128556936;13;0.52;30;0.170217322743427
"19";"SAR18_-0.3";5;-0.3;-0.313509431837;16;0.64;30;0.0782569538049606
"20";"SAR19_-0.3";5;-0.3;-0.262574560548;12;0.48;30;0.214858471324173
"21";"SAR20_-0.3";5;-0.3;-0.328216271765;18;0.72;30;0.0444433082423255
"22";"SAR21_-0.3";5;-0.3;-0.254664501384;20;0.8;30;0.0241373589356429
