"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_-0.5";5;-0.5;-0.483274367794;16;0.64;30;0.0812636988638288
"2";"SAR1_-0.5";5;-0.5;-0.456341167835;14;0.56;30;0.137606630696066
"3";"SAR2_-0.5";5;-0.5;-0.506655858468;2;0.08;30;0.83584204834856
"4";"SAR3_-0.5";5;-0.5;-0.451467567981;21;0.84;30;0.0184188749416293
"5";"SAR4_-0.5";5;-0.5;-0.489332123037;21;0.84;30;0.0185276411405278
"6";"SAR5_-0.5";5;-0.5;-0.45941743529;19;0.76;30;0.034022331665303
"7";"SAR6_-0.5";5;-0.5;-0.518472446101;16;0.64;30;0.0818046810097323
"8";"SAR7_-0.5";5;-0.5;-0.504390337468;16;0.64;30;0.0815914479427969
"9";"SAR8_-0.5";5;-0.5;-0.457112141221;10;0.4;30;0.338774812863954
"10";"SAR9_-0.5";5;-0.5;-0.48630635961;10;0.4;30;0.339850355773442
"11";"SAR10_-0.5";5;-0.5;-0.473464801646;12;0.48;30;0.223490244760155
"12";"SAR11_-0.5";5;-0.5;-0.457417295012;21;0.84;30;0.0184360647572115
"13";"SAR12_-0.5";5;-0.5;-0.466234289679;2;0.08;30;0.835544922631772
"14";"SAR13_-0.5";5;-0.5;-0.487424532573;6;0.24;30;0.61833632706563
"15";"SAR14_-0.5";5;-0.5;-0.52167130629;20;0.8;30;0.0254080173414738
"16";"SAR15_-0.5";5;-0.5;-0.467399139842;19;0.76;30;0.0340760958467054
"17";"SAR16_-0.5";5;-0.5;-0.505006910624;19;0.76;30;0.0343252656754317
"18";"SAR17_-0.5";5;-0.5;-0.503610649042;20;0.8;30;0.0253275393965117
"19";"SAR18_-0.5";5;-0.5;-0.51102761284;22;0.88;30;0.0135370191015482
"20";"SAR19_-0.5";5;-0.5;-0.472061455471;14;0.56;30;0.137990072996604
"21";"SAR20_-0.5";5;-0.5;-0.488204042215;7;0.28;30;0.549055705789994
"22";"SAR21_-0.5";5;-0.5;-0.517288832534;20;0.8;30;0.0253885618587076
"23";"SAR22_-0.5";5;-0.5;-0.455306688738;22;0.88;30;0.0134484284738878
"24";"SAR23_-0.5";5;-0.5;-0.468962744087;20;0.8;30;0.0251709304080952
"25";"SAR24_-0.5";5;-0.5;-0.546303372362;20;0.8;30;0.0255165023992671
"26";"SAR25_-0.5";5;-0.5;-0.48982892183;5;0.2;30;0.683168703162821
"27";"SAR26_-0.5";5;-0.5;-0.489590151336;14;0.56;30;0.138404505726996
"28";"SAR27_-0.5";5;-0.5;-0.530150480284;10;0.4;30;0.34130369169557
"29";"SAR28_-0.5";5;-0.5;-0.537146170386;22;0.88;30;0.0135781737063137
"30";"SAR29_-0.5";5;-0.5;-0.493679145;6;0.24;30;0.618510137593776
"31";"SAR30_-0.5";5;-0.5;-0.545031911744;20;0.8;30;0.0255109385707689
"32";"SAR31_-0.5";5;-0.5;-0.487938109133;20;0.8;30;0.0252570608663328
"33";"SAR32_-0.5";5;-0.5;-0.533962041034;20;0.8;30;0.0254623321837973
"34";"SAR33_-0.5";5;-0.5;-0.537587865624;19;0.76;30;0.0345356259054275
"35";"SAR34_-0.5";5;-0.5;-0.485696557672;16;0.64;30;0.081301787695023
"36";"SAR35_-0.5";5;-0.5;-0.544798579808;6;0.24;30;0.619782097881569
"37";"SAR36_-0.5";5;-0.5;-0.484614267599;17;0.68;30;0.0613996180084786
"38";"SAR37_-0.5";5;-0.5;-0.47577678579;19;0.76;30;0.034132194307591
"39";"SAR38_-0.5";5;-0.5;-0.538491937857;14;0.56;30;0.139490537062373
"40";"SAR39_-0.5";5;-0.5;-0.541978532386;23;0.92;30;0.00981556621682325
"41";"SAR40_-0.5";5;-0.5;-0.541222702581;15;0.6;30;0.107651417988508
"42";"SAR41_-0.5";5;-0.5;-0.499381621793;21;0.84;30;0.0185562566110242
"43";"SAR42_-0.5";5;-0.5;-0.505569226057;19;0.76;30;0.0343289394841511
"44";"SAR43_-0.5";5;-0.5;-0.462881179027;8;0.32;30;0.476791146852845
"45";"SAR44_-0.5";5;-0.5;-0.495482247325;9;0.36;30;0.40734689013476
"46";"SAR45_-0.5";5;-0.5;-0.504592097637;7;0.28;30;0.54956292631591
"47";"SAR46_-0.5";5;-0.5;-0.530945325138;12;0.48;30;0.22519377179484
"48";"SAR47_-0.5";5;-0.5;-0.527041241401;2;0.08;30;0.835971152143805
"49";"SAR48_-0.5";5;-0.5;-0.537359108906;2;0.08;30;0.836031777739364
"50";"SAR49_-0.5";5;-0.5;-0.481618999393;13;0.52;30;0.17710895807338
"51";"SAR50_-0.5";5;-0.5;-0.45667094454;22;0.88;30;0.0134506103329653
"52";"SAR51_-0.5";5;-0.5;-0.503415782118;12;0.48;30;0.224407193841764
"53";"SAR52_-0.5";5;-0.5;-0.485034331307;17;0.68;30;0.0614047646033355
"54";"SAR53_-0.5";5;-0.5;-0.539281763825;19;0.76;30;0.0345464237591326
"55";"SAR54_-0.5";5;-0.5;-0.542396475732;9;0.36;30;0.40885999072482
"56";"SAR55_-0.5";5;-0.5;-0.506739474273;16;0.64;30;0.0816273135797851
"57";"SAR56_-0.5";5;-0.5;-0.450925180008;16;0.64;30;0.0807425511056256
"58";"SAR57_-0.5";5;-0.5;-0.50461678662;15;0.6;30;0.106980657497523
"59";"SAR58_-0.5";5;-0.5;-0.513381497151;14;0.56;30;0.138945503542958
"60";"SAR59_-0.5";5;-0.5;-0.515897586957;12;0.48;30;0.224770301447605
"61";"SAR60_-0.5";5;-0.5;-0.503956750023;23;0.92;30;0.00979038077550713
"62";"SAR61_-0.5";5;-0.5;-0.516952564328;2;0.08;30;0.835908857864871
"63";"SAR62_-0.5";5;-0.5;-0.529251346012;16;0.64;30;0.0819650524475586
"64";"SAR63_-0.5";5;-0.5;-0.522274913134;17;0.68;30;0.0618511501871881
"65";"SAR64_-0.5";5;-0.5;-0.450193757871;18;0.72;30;0.0456695982459315
"66";"SAR65_-0.5";5;-0.5;-0.461128838728;16;0.64;30;0.0809094546703451
