"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_-0.9";5;-0.9;-0.885988260601;18;0.72;30;0.0490417427359824
"2";"SAR1_-0.9";5;-0.9;-0.867592292413;2;0.08;30;0.836972881992723
"3";"SAR2_-0.9";5;-0.9;-0.895715669366;2;0.08;30;0.837003025885766
"4";"SAR3_-0.9";5;-0.9;-0.915754480858;16;0.64;30;0.0863090415373344
"5";"SAR4_-0.9";5;-0.9;-0.92735986335;22;0.88;30;0.0141643126265838
"6";"SAR5_-0.9";5;-0.9;-0.872120993793;23;0.92;30;0.0100302788474287
"7";"SAR6_-0.9";5;-0.9;-0.89307224282;2;0.08;30;0.837000365230173
"8";"SAR7_-0.9";5;-0.9;-0.894821497602;23;0.92;30;0.0100447767238039
"9";"SAR8_-0.9";5;-0.9;-0.913964714276;22;0.88;30;0.0141450937454799
"10";"SAR9_-0.9";5;-0.9;-0.935915819597;20;0.8;30;0.0270410903169955
"11";"SAR10_-0.9";5;-0.9;-0.895012614261;21;0.84;30;0.0195985601897285
"12";"SAR11_-0.9";5;-0.9;-0.918751981047;20;0.8;30;0.0269812888504527
"13";"SAR12_-0.9";5;-0.9;-0.932926921509;21;0.84;30;0.0196898567240431
"14";"SAR13_-0.9";5;-0.9;-0.895589167704;21;0.84;30;0.0195999596566985
"15";"SAR14_-0.9";5;-0.9;-0.904398802352;17;0.68;30;0.0654217558851945
"16";"SAR15_-0.9";5;-0.9;-0.913230598498;21;0.84;30;0.0196426141778043
"17";"SAR16_-0.9";5;-0.9;-0.924043219542;16;0.64;30;0.086376773403602
"18";"SAR17_-0.9";5;-0.9;-0.919882649976;20;0.8;30;0.0269852484412757
"19";"SAR18_-0.9";5;-0.9;-0.854031422357;22;0.88;30;0.0140583133139416
"20";"SAR19_-0.9";5;-0.9;-0.945952030634;17;0.68;30;0.0657139263654618
"21";"SAR20_-0.9";5;-0.9;-0.857958659382;8;0.32;30;0.484898416429205
"22";"SAR21_-0.9";5;-0.9;-0.851229638303;23;0.92;30;0.0100169058547552
"23";"SAR22_-0.9";5;-0.9;-0.863759562491;17;0.68;30;0.0651198543146847
"24";"SAR23_-0.9";5;-0.9;-0.894215778074;23;0.92;30;0.0100443903252177
"25";"SAR24_-0.9";5;-0.9;-0.870994709919;17;0.68;30;0.0651748042339772
"26";"SAR25_-0.9";5;-0.9;-0.913246029668;17;0.68;30;0.0654853371491606
"27";"SAR26_-0.9";5;-0.9;-0.884791285456;16;0.64;30;0.0860479915001062
"28";"SAR27_-0.9";5;-0.9;-0.908140407557;3;0.12;30;0.794794413375075
"29";"SAR28_-0.9";5;-0.9;-0.874511498412;16;0.64;30;0.0859584562698872
"30";"SAR29_-0.9";5;-0.9;-0.855504521449;18;0.72;30;0.0488520528309436
"31";"SAR30_-0.9";5;-0.9;-0.902696278896;21;0.84;30;0.0196171824335842
"32";"SAR31_-0.9";5;-0.9;-0.922345262376;14;0.56;30;0.145184583582856
"33";"SAR32_-0.9";5;-0.9;-0.873073139115;5;0.2;30;0.687584407738481
"34";"SAR33_-0.9";5;-0.9;-0.901544784431;2;0.08;30;0.837008773217562
"35";"SAR34_-0.9";5;-0.9;-0.947855472788;21;0.84;30;0.0197253967128776
"36";"SAR35_-0.9";5;-0.9;-0.910334784644;2;0.08;30;0.837017136842319
"37";"SAR36_-0.9";5;-0.9;-0.938680599038;16;0.64;30;0.0864942203257463
"38";"SAR37_-0.9";5;-0.9;-0.888475469709;19;0.76;30;0.0364921176019482
"39";"SAR38_-0.9";5;-0.9;-0.949281185136;20;0.8;30;0.0270872048898056
"40";"SAR39_-0.9";5;-0.9;-0.877805224402;21;0.84;30;0.0195566340046392
"41";"SAR40_-0.9";5;-0.9;-0.942814578999;17;0.68;30;0.0656924324175608
"42";"SAR41_-0.9";5;-0.9;-0.933408993933;23;0.92;30;0.0100693414319905
"43";"SAR42_-0.9";5;-0.9;-0.903450664376;12;0.48;30;0.231914474266129
"44";"SAR43_-0.9";5;-0.9;-0.914128662438;22;0.88;30;0.0141453293628153
"45";"SAR44_-0.9";5;-0.9;-0.855035907107;21;0.84;30;0.019500683284956
"46";"SAR45_-0.9";5;-0.9;-0.882896874751;21;0.84;30;0.0195690719340753
"47";"SAR46_-0.9";5;-0.9;-0.920168279717;18;0.72;30;0.0492470765376521
"48";"SAR47_-0.9";5;-0.9;-0.934532176564;23;0.92;30;0.0100700549443253
"49";"SAR48_-0.9";5;-0.9;-0.89301836252;22;0.88;30;0.0141149112514299
"50";"SAR49_-0.9";5;-0.9;-0.931504358575;22;0.88;30;0.0141702459159017
"51";"SAR50_-0.9";5;-0.9;-0.855474325147;8;0.32;30;0.48487459354789
"52";"SAR51_-0.9";5;-0.9;-0.904736587307;18;0.72;30;0.0491553220356384
"53";"SAR52_-0.9";5;-0.9;-0.888281657016;20;0.8;30;0.0268735054932012
"54";"SAR53_-0.9";5;-0.9;-0.85030948006;22;0.88;30;0.0140528815679171
"55";"SAR54_-0.9";5;-0.9;-0.913413505626;2;0.08;30;0.837019982494237
"56";"SAR55_-0.9";5;-0.9;-0.921044642383;22;0.88;30;0.0141552598201017
"57";"SAR56_-0.9";5;-0.9;-0.885062544642;11;0.44;30;0.286500098831051
"58";"SAR57_-0.9";5;-0.9;-0.873010306771;12;0.48;30;0.231570691136431
"59";"SAR58_-0.9";5;-0.9;-0.89091420801;22;0.88;30;0.0141118705629812
"60";"SAR59_-0.9";5;-0.9;-0.858029078577;21;0.84;30;0.0195080691448086
"61";"SAR60_-0.9";5;-0.9;-0.882238749618;22;0.88;30;0.014099316951494
"62";"SAR61_-0.9";5;-0.9;-0.946073393255;19;0.76;30;0.036762547952949
"63";"SAR62_-0.9";5;-0.9;-0.887666429822;13;0.52;30;0.184495666503954
"64";"SAR63_-0.9";5;-0.9;-0.885625035717;16;0.64;30;0.0860551898126031
"65";"SAR64_-0.9";5;-0.9;-0.87522385443;21;0.84;30;0.0195503179258212
"66";"SAR65_-0.9";5;-0.9;-0.883023114002;22;0.88;30;0.0141004530593936
"67";"SAR66_-0.9";5;-0.9;-0.859223981403;20;0.8;30;0.0267687728518873
"68";"SAR67_-0.9";5;-0.9;-0.893960772417;20;0.8;30;0.0268937522045538
"69";"SAR68_-0.9";5;-0.9;-0.872434210006;19;0.76;30;0.0364143945068555
"70";"SAR69_-0.9";5;-0.9;-0.871852756553;15;0.6;30;0.1121277339997
"71";"SAR70_-0.9";5;-0.9;-0.94032475683;23;0.92;30;0.0100737333835038
"72";"SAR71_-0.9";5;-0.9;-0.867678916668;16;0.64;30;0.0858981376245614
