"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_0.9";5;0.9;0.882988236926;11;0.44;30;0.0888129877946764
"2";"SAR1_0.9";5;0.9;0.926465636665;15;0.6;30;0.0435010541553464
"3";"SAR2_0.9";5;0.9;0.892378329497;17;0.68;30;0.0311988812275007
"4";"SAR3_0.9";5;0.9;0.859989550889;7;0.28;30;0.158123944710164
"5";"SAR4_0.9";5;0.9;0.929611648032;18;0.72;30;0.0249462651734006
"6";"SAR5_0.9";5;0.9;0.937708772708;22;0.88;30;0.0109244341504921
"7";"SAR6_0.9";5;0.9;0.888608102444;7;0.28;30;0.146186513541406
"8";"SAR7_0.9";5;0.9;0.889730289447;7;0.28;30;0.145730447131946
"9";"SAR8_0.9";5;0.9;0.943404029801;2;0.08;30;0.285966173754774
"10";"SAR9_0.9";5;0.9;0.869834620528;15;0.6;30;0.0466471018946228
"11";"SAR10_0.9";5;0.9;0.861705741254;9;0.36;30;0.122661949028234
"12";"SAR11_0.9";5;0.9;0.89933091781;7;0.28;30;0.141866420419886
"13";"SAR12_0.9";5;0.9;0.876762151101;9;0.36;30;0.118362922722806
"14";"SAR13_0.9";5;0.9;0.889585309533;8;0.32;30;0.129673108887595
"15";"SAR14_0.9";5;0.9;0.879986050979;15;0.6;30;0.046077208708854
"16";"SAR15_0.9";5;0.9;0.875856023761;3;0.12;30;0.270912729651105
"17";"SAR16_0.9";5;0.9;0.874008161464;8;0.32;30;0.13500514394457
"18";"SAR17_0.9";5;0.9;0.906276821668;20;0.8;30;0.0168783861145234
"19";"SAR18_0.9";5;0.9;0.903353304811;5;0.2;30;0.178173865298457
"20";"SAR19_0.9";5;0.9;0.91973265112;13;0.52;30;0.0612469393011223
"21";"SAR20_0.9";5;0.9;0.900210998508;9;0.36;30;0.11185252686429
"22";"SAR21_0.9";5;0.9;0.908961847201;16;0.64;30;0.0371068715927529
"23";"SAR22_0.9";5;0.9;0.855292013635;21;0.84;30;0.013855732745549
"24";"SAR23_0.9";5;0.9;0.903668236283;11;0.44;30;0.0851754426421889
"25";"SAR24_0.9";5;0.9;0.892751931327;23;0.92;30;0.00880553032007853
"26";"SAR25_0.9";5;0.9;0.85657292718;8;0.32;30;0.141131019502693
"27";"SAR26_0.9";5;0.9;0.906906331741;5;0.2;30;0.176203492399218
"28";"SAR27_0.9";5;0.9;0.899805774097;13;0.52;30;0.0632812503246014
"29";"SAR28_0.9";5;0.9;0.916942643581;18;0.72;30;0.0251743001285235
"30";"SAR29_0.9";5;0.9;0.895024658283;6;0.24;30;0.161343792045883
"31";"SAR30_0.9";5;0.9;0.877547404782;9;0.36;30;0.118141227012951
"32";"SAR31_0.9";5;0.9;0.893594419437;10;0.4;30;0.0998833414179982
"33";"SAR32_0.9";5;0.9;0.911146910045;3;0.12;30;0.242372715110457
"34";"SAR33_0.9";5;0.9;0.948996983751;6;0.24;30;0.136912088983305
"35";"SAR34_0.9";5;0.9;0.946434184486;3;0.12;30;0.215605490385006
"36";"SAR35_0.9";5;0.9;0.926712743205;6;0.24;30;0.146664951804795
"37";"SAR36_0.9";5;0.9;0.883330661477;20;0.8;30;0.0170396585832917
"38";"SAR37_0.9";5;0.9;0.882594267189;23;0.92;30;0.00881307174715116
"39";"SAR38_0.9";5;0.9;0.850784591412;7;0.28;30;0.162086342379085
"40";"SAR39_0.9";5;0.9;0.875120998714;22;0.88;30;0.01104834394228
"41";"SAR40_0.9";5;0.9;0.891625344857;9;0.36;30;0.114209725470707
"42";"SAR41_0.9";5;0.9;0.911990738485;13;0.52;30;0.0620332737282752
"43";"SAR42_0.9";5;0.9;0.861432102807;21;0.84;30;0.0138314527923107
"44";"SAR43_0.9";5;0.9;0.852175956951;20;0.8;30;0.0172581923807874
"45";"SAR44_0.9";5;0.9;0.898633663906;14;0.56;30;0.0536608701712402
"46";"SAR45_0.9";5;0.9;0.901001123954;9;0.36;30;0.111637155541662
"47";"SAR46_0.9";5;0.9;0.881705596457;5;0.2;30;0.190484891348926
"48";"SAR47_0.9";5;0.9;0.871767534216;19;0.76;30;0.0211495257773072
"49";"SAR48_0.9";5;0.9;0.892717401731;6;0.24;30;0.162449193212599
"50";"SAR49_0.9";5;0.9;0.9247357861;16;0.64;30;0.0364903344572519
"51";"SAR50_0.9";5;0.9;0.87614606293;6;0.24;30;0.170531658389255
"52";"SAR51_0.9";5;0.9;0.883516466619;4;0.16;30;0.219452514820973
"53";"SAR52_0.9";5;0.9;0.857597313711;19;0.76;30;0.0213131671776755
"54";"SAR53_0.9";5;0.9;0.865136205669;17;0.68;30;0.0319387530370146
"55";"SAR54_0.9";5;0.9;0.921702505167;17;0.68;30;0.0304064684977449
"56";"SAR55_0.9";5;0.9;0.853788003357;10;0.4;30;0.108961177440379
"57";"SAR56_0.9";5;0.9;0.861107015546;17;0.68;30;0.0320484460212541
"58";"SAR57_0.9";5;0.9;0.897405637585;13;0.52;30;0.0635285395338352
"59";"SAR58_0.9";5;0.9;0.868342051426;20;0.8;30;0.0171448619225432
"60";"SAR59_0.9";5;0.9;0.858698711415;12;0.48;30;0.0797479329198393
"61";"SAR60_0.9";5;0.9;0.85120926988;22;0.88;30;0.011095489647573
"62";"SAR61_0.9";5;0.9;0.905489341277;23;0.92;30;0.00879606669602131
"63";"SAR62_0.9";5;0.9;0.941265329262;10;0.4;30;0.0896351471150475
"64";"SAR63_0.9";5;0.9;0.866673587465;21;0.84;30;0.0138107140797891
"65";"SAR64_0.9";5;0.9;0.886130827564;17;0.68;30;0.0313682657094702
"66";"SAR65_0.9";5;0.9;0.855411658838;3;0.12;30;0.288164858952045
"67";"SAR66_0.9";5;0.9;0.887623940044;13;0.52;30;0.0645412598169944
"68";"SAR67_0.9";5;0.9;0.860379064946;10;0.4;30;0.107426849392302
"69";"SAR68_0.9";5;0.9;0.880152579556;17;0.68;30;0.0315305186929407
"70";"SAR69_0.9";5;0.9;0.869731030595;18;0.72;30;0.0260261764750225
"71";"SAR70_0.9";5;0.9;0.898694755975;14;0.56;30;0.0536561942055811
"72";"SAR71_0.9";5;0.9;0.888016304838;8;0.32;30;0.130204052503669
"73";"SAR72_0.9";5;0.9;0.851041534011;10;0.4;30;0.10960407735323
"74";"SAR73_0.9";5;0.9;0.859195213309;23;0.92;30;0.00883042540728322
"75";"SAR74_0.9";5;0.9;0.868292238921;20;0.8;30;0.0171452113518305
"76";"SAR75_0.9";5;0.9;0.890380892628;10;0.4;30;0.10059908024617
"77";"SAR76_0.9";5;0.9;0.900700295895;9;0.36;30;0.111719123762445
"78";"SAR77_0.9";5;0.9;0.94053383393;13;0.52;30;0.0591603177989561
"79";"SAR78_0.9";5;0.9;0.900173858326;20;0.8;30;0.0169213035608652
"80";"SAR79_0.9";5;0.9;0.887993252813;18;0.72;30;0.0256963238531517
"81";"SAR80_0.9";5;0.9;0.927154543214;18;0.72;30;0.0249904692681389
"82";"SAR81_0.9";5;0.9;0.907650480907;16;0.64;30;0.0371582759364589
"83";"SAR82_0.9";5;0.9;0.940563828047;23;0.92;30;0.00876996768647595
"84";"SAR83_0.9";5;0.9;0.940215743621;19;0.76;30;0.020358622595121
"85";"SAR84_0.9";5;0.9;0.869975911654;17;0.68;30;0.0318070788150906
