"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR0_0";5;0;-0.0440599041903;11;0.44;30;0.251198857642501
"2";"SAR1_0";5;0;0.0446496949415;9;0.36;30;0.360816428439759
"3";"SAR2_0";5;0;0.0425320380677;7;0.28;30;0.499787484773976
"4";"SAR3_0";5;0;-0.00137005771934;22;0.88;30;0.0126877817960467
"5";"SAR4_0";5;0;0.0374444776004;23;0.92;30;0.00942192429575255
"6";"SAR5_0";5;0;0.00939033707132;19;0.76;30;0.030313803201512
"7";"SAR6_0";5;0;-0.0470368142925;22;0.88;30;0.0127673374969874
"8";"SAR7_0";5;0;0.00062376033214;17;0.68;30;0.0536338339584884
"9";"SAR8_0";5;0;0.0196081094693;20;0.8;30;0.0226540406511959
"10";"SAR9_0";5;0;0.0366493909074;17;0.68;30;0.0529052983658176
"11";"SAR10_0";5;0;-0.0409917944191;23;0.92;30;0.00947641362280473
"12";"SAR11_0";5;0;-9.15142713527e-05;22;0.88;30;0.0126855450757269
"13";"SAR12_0";5;0;-0.027361500986;21;0.84;30;0.0171003659138825
"14";"SAR13_0";5;0;0.00148027768631;15;0.6;30;0.0926482475963433
"15";"SAR14_0";5;0;0.0162858795905;19;0.76;30;0.0302512560990185
"16";"SAR15_0";5;0;-0.0345136872124;21;0.84;30;0.0171240800653016
"17";"SAR16_0";5;0;-0.0488671119434;22;0.88;30;0.0127705123919864
"18";"SAR17_0";5;0;0.014846001022;4;0.16;30;0.709486788478771
"19";"SAR18_0";5;0;0.0193240891455;15;0.6;30;0.0919448994542133
"20";"SAR19_0";5;0;-0.0408780137351;23;0.92;30;0.00947633484474694
"21";"SAR20_0";5;0;-0.0169378214386;19;0.76;30;0.0305505529448255
"22";"SAR21_0";5;0;0.0219966138526;3;0.12;30;0.767314342068159
"23";"SAR22_0";5;0;0.0418093772341;15;0.6;30;0.0910380964917717
"24";"SAR23_0";5;0;0.012946055943;12;0.48;30;0.195790987240802
