VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;20;-0.7;-0.721564079;292;0.73;30;0.044550209;0
SAR;20;-0.7;-0.699818865;367;0.9175;30;0.010130053;0
SAR;20;-0.7;-0.705443443;372;0.93;30;0.009117678;0
SAR;20;-0.7;-0.709290993;324;0.81;30;0.024237296;0
SAR;20;-0.7;-0.674024787;330;0.825;30;0.021435736;0
SAR;20;-0.7;-0.695489665;393;0.9825;30;0.005791691;0
SAR;20;-0.7;-0.672005677;372;0.93;30;0.009101841;0
SAR;20;-0.7;-0.728821645;296;0.74;30;0.041422003;0
SAR;20;-0.7;-0.721718671;301;0.7525;30;0.037695374;0
SAR;20;-0.7;-0.665452337;302;0.755;30;0.036665027;0
SAR;20;-0.7;-0.713897266;333;0.8325;30;0.020318342;0
SAR;20;-0.7;-0.681292627;372;0.93;30;0.009106243;0
SAR;20;-0.7;-0.737073077;385;0.9625;30;0.006896486;0
SAR;20;-0.7;-0.670485363;384;0.96;30;0.007047091;0
SAR;20;-0.7;-0.675819201;275;0.6875;30;0.060197041;1
SAR;20;-0.7;-0.705605042;262;0.655;30;0.075992596;1
SAR;20;-0.7;-0.738480239;359;0.8975;30;0.012014131;0
SAR;20;-0.7;-0.693630608;368;0.92;30;0.009915086;0
SAR;20;-0.7;-0.654169977;341;0.8525;30;0.017182642;0
SAR;20;-0.7;-0.670850789;356;0.89;30;0.01270067;0
SAR;20;-0.7;-0.749954028;355;0.8875;30;0.013069377;0
SAR;20;-0.7;-0.689193442;346;0.865;30;0.015607054;0
SAR;20;-0.7;-0.674885282;394;0.985;30;0.005670953;0
SAR;20;-0.7;-0.702785941;346;0.865;30;0.015632945;0
SAR;20;-0.7;-0.680704931;280;0.7;30;0.055079871;0
SAR;20;-0.7;-0.686782645;296;0.74;30;0.041150052;0
SAR;20;-0.7;-0.662229983;304;0.76;30;0.035294095;0
SAR;20;-0.7;-0.650246042;353;0.8825;30;0.013476106;0
SAR;20;-0.7;-0.733555988;369;0.9225;30;0.009732593;0
SAR;20;-0.7;-0.708070976;337;0.8425;30;0.0187488;0
SAR;20;-0.7;-0.688625315;309;0.7725;30;0.032247806;0
SAR;20;-0.7;-0.650369459;383;0.9575;30;0.007199139;0
SAR;20;-0.7;-0.719655898;325;0.8125;30;0.023805052;0
SAR;20;-0.7;-0.689578625;315;0.7875;30;0.028761519;0
SAR;20;-0.7;-0.671174757;364;0.91;30;0.010763583;0
SAR;20;-0.7;-0.654042427;308;0.77;30;0.032681941;0
SAR;20;-0.7;-0.683431173;354;0.885;30;0.013250284;0
SAR;20;-0.7;-0.692039079;343;0.8575;30;0.016587897;0
SAR;20;-0.7;-0.748532749;340;0.85;30;0.017749302;0
SAR;20;-0.7;-0.699826906;351;0.8775;30;0.014115017;0
SAR;20;-0.7;-0.720090251;368;0.92;30;0.009932296;0
SAR;20;-0.7;-0.733942321;299;0.7475;30;0.03920465;0
SAR;20;-0.7;-0.711244275;373;0.9325;30;0.008928488;0
SAR;20;-0.7;-0.707992356;368;0.92;30;0.009924433;0
SAR;20;-0.7;-0.708529489;325;0.8125;30;0.023765851;0
