VarName;N;RhoReference;RhoEstimated;k;Theta;counter;Smaup;reject
SAR;20;0.3;0.251622141;367;0.9175;30;0.009433562;0
SAR;20;0.3;0.259264276;315;0.7875;30;0.023121872;0
SAR;20;0.3;0.326435369;373;0.9325;30;0.008466565;0
SAR;20;0.3;0.283921715;303;0.7575;30;0.028132568;0
SAR;20;0.3;0.336777284;255;0.6375;30;0.060722948;0
SAR;20;0.3;0.32222146;227;0.5675;30;0.095488152;0
SAR;20;0.3;0.340367272;265;0.6625;30;0.051540645;0
SAR;20;0.3;0.330190325;357;0.8925;30;0.011107918;0
SAR;20;0.3;0.250005288;261;0.6525;30;0.057870482;0
SAR;20;0.3;0.344509691;257;0.6425;30;0.058519115;0
SAR;20;0.3;0.302995779;313;0.7825;30;0.02358646;0
SAR;20;0.3;0.304716674;339;0.8475;30;0.015153259;0
SAR;20;0.3;0.265821297;329;0.8225;30;0.018147009;0
SAR;20;0.3;0.264965579;327;0.8175;30;0.018785838;0
SAR;20;0.3;0.28812854;255;0.6375;30;0.062524489;0
SAR;20;0.3;0.258846316;253;0.6325;30;0.065703517;0
SAR;20;0.3;0.295394003;303;0.7575;30;0.028011322;0
SAR;20;0.3;0.325204769;375;0.9375;30;0.008183796;0
SAR;20;0.3;0.304231098;333;0.8325;30;0.016786218;0
SAR;20;0.3;0.25629374;347;0.8675;30;0.013331663;0
SAR;20;0.3;0.309237178;241;0.6025;30;0.077332346;0
SAR;20;0.3;0.289102963;287;0.7175;30;0.036774106;0
SAR;20;0.3;0.343491033;171;0.4275;30;0.209871138;1
SAR;20;0.3;0.27916084;327;0.8175;30;0.018715549;0
SAR;20;0.3;0.280854419;203;0.5075;30;0.14167723;1
SAR;20;0.3;0.33781319;213;0.5325;30;0.116784336;1
SAR;20;0.3;0.294760875;243;0.6075;30;0.075606419;0
SAR;20;0.3;0.348548007;381;0.9525;30;0.007386272;0
SAR;20;0.3;0.312134707;323;0.8075;30;0.019853367;0
SAR;20;0.3;0.252423529;389;0.9725;30;0.006439418;0
SAR;20;0.3;0.261381561;319;0.7975;30;0.021574382;0
SAR;20;0.3;0.302931662;281;0.7025;30;0.040394639;0
SAR;20;0.3;0.30410307;321;0.8025;30;0.020586851;0
SAR;20;0.3;0.321708733;351;0.8775;30;0.012314576;0
SAR;20;0.3;0.257901675;247;0.6175;30;0.072502193;0
SAR;20;0.3;0.250372703;333;0.8325;30;0.017002256;0
SAR;20;0.3;0.319105171;305;0.7625;30;0.026841777;0
SAR;20;0.3;0.28747178;355;0.8875;30;0.011559168;0
SAR;20;0.3;0.301310372;273;0.6825;30;0.046171317;0
SAR;20;0.3;0.337801706;381;0.9525;30;0.007387653;0
SAR;20;0.3;0.285417529;363;0.9075;30;0.010077387;0
SAR;20;0.3;0.284276992;361;0.9025;30;0.010431126;0
SAR;20;0.3;0.312066704;307;0.7675;30;0.026020793;0
SAR;20;0.3;0.304580678;281;0.7025;30;0.04036261;0
SAR;20;0.3;0.322927659;333;0.8325;30;0.016710572;0
SAR;20;0.3;0.296623285;385;0.9625;30;0.006902652;0
SAR;20;0.3;0.279279663;339;0.8475;30;0.015234914;0
SAR;20;0.3;0.258016874;279;0.6975;30;0.042669949;0
SAR;20;0.3;0.296341856;279;0.6975;30;0.041896291;0
SAR;20;0.3;0.338246088;339;0.8475;30;0.015044963;0
SAR;20;0.3;0.341187481;387;0.9675;30;0.006672781;0
SAR;20;0.3;0.345931769;287;0.7175;30;0.035826138;0
SAR;20;0.3;0.250472192;317;0.7925;30;0.022402193;0
SAR;20;0.3;0.280316272;233;0.5825;30;0.089491681;0
SAR;20;0.3;0.33143389;285;0.7125;30;0.037286299;0
SAR;20;0.3;0.284265187;285;0.7125;30;0.03811267;0
SAR;20;0.3;0.27368611;307;0.7675;30;0.026381962;0
SAR;20;0.3;0.340481894;215;0.5375;30;0.113093421;1
SAR;20;0.3;0.250143886;257;0.6425;30;0.061822625;0
SAR;20;0.3;0.279884767;203;0.5075;30;0.141781475;1
SAR;20;0.3;0.327330649;381;0.9525;30;0.007388998;0
SAR;20;0.3;0.306343292;245;0.6125;30;0.072683402;0
SAR;20;0.3;0.282130753;295;0.7375;30;0.03223492;0
SAR;20;0.3;0.25762017;317;0.7925;30;0.022353296;0
SAR;20;0.3;0.345493173;333;0.8325;30;0.016618837;0
SAR;20;0.3;0.273934431;295;0.7375;30;0.032343049;0
SAR;20;0.3;0.341555718;367;0.9175;30;0.009364534;0
SAR;20;0.3;0.317093977;381;0.9525;30;0.007390313;0
SAR;20;0.3;0.297123835;283;0.7075;30;0.039177249;0
SAR;20;0.3;0.341344485;251;0.6275;30;0.064563206;0
SAR;20;0.3;0.270427988;373;0.9325;30;0.008492227;0
SAR;20;0.3;0.255818159;257;0.6425;30;0.061629415;0
SAR;20;0.3;0.344399367;287;0.7175;30;0.035852002;0
SAR;20;0.3;0.274241786;341;0.8525;30;0.014735563;0
SAR;20;0.3;0.34188597;221;0.5525;30;0.10317049;1
SAR;20;0.3;0.286714294;279;0.6975;30;0.042092051;0
SAR;20;0.3;0.31991904;319;0.7975;30;0.021194333;0
SAR;20;0.3;0.256539394;307;0.7675;30;0.026541694;0
SAR;20;0.3;0.280298854;281;0.7025;30;0.040831686;0
SAR;20;0.3;0.309287503;309;0.7725;30;0.025182608;0
SAR;20;0.3;0.349545178;221;0.5525;30;0.102558576;1
SAR;20;0.3;0.260439596;253;0.6325;30;0.065643754;0
SAR;20;0.3;0.278013562;355;0.8875;30;0.011574124;0
SAR;20;0.3;0.296238699;269;0.6725;30;0.049459986;0
SAR;20;0.3;0.291537666;297;0.7425;30;0.031045433;0
SAR;20;0.3;0.269790399;383;0.9575;30;0.007145178;0
SAR;20;0.3;0.270206701;233;0.5825;30;0.090087779;0
SAR;20;0.3;0.343498208;193;0.4825;30;0.155538441;1
SAR;20;0.3;0.327171784;253;0.6325;30;0.063084511;0
SAR;20;0.3;0.347880307;281;0.7025;30;0.03951285;0
SAR;20;0.3;0.271568479;365;0.9125;30;0.009749027;0
SAR;20;0.3;0.285736235;305;0.7625;30;0.027176027;0
SAR;20;0.3;0.29603503;303;0.7575;30;0.028004531;0
SAR;20;0.3;0.32792442;387;0.9675;30;0.006671901;0
SAR;20;0.3;0.301786217;255;0.6375;30;0.062024002;0
SAR;20;0.3;0.278256295;331;0.8275;30;0.017480021;0
SAR;20;0.3;0.302902436;327;0.8175;30;0.01859739;0
SAR;20;0.3;0.308622629;253;0.6325;30;0.063806602;0
SAR;20;0.3;0.288156744;257;0.6425;30;0.060514617;0
SAR;20;0.3;0.287471068;335;0.8375;30;0.016286733;0
SAR;20;0.3;0.317548371;261;0.6525;30;0.055736426;0
SAR;20;0.3;0.320100461;337;0.8425;30;0.015625135;0
SAR;20;0.3;0.297165954;315;0.7875;30;0.022843632;0
SAR;20;0.3;0.261661991;387;0.9675;30;0.006667502;0
SAR;20;0.3;0.311825365;363;0.9075;30;0.01005076;0
SAR;20;0.3;0.299990222;257;0.6425;30;0.060101019;0
SAR;20;0.3;0.27057425;299;0.7475;30;0.030262354;0
SAR;20;0.3;0.286422032;333;0.8325;30;0.016857964;0
SAR;20;0.3;0.32792375;373;0.9325;30;0.008465882;0
SAR;20;0.3;0.346103201;307;0.7675;30;0.025696439;0
SAR;20;0.3;0.264977699;371;0.9275;30;0.008793653;0
SAR;20;0.3;0.268357163;335;0.8375;30;0.016357974;0
SAR;20;0.3;0.331604624;285;0.7125;30;0.037283276;0
SAR;20;0.3;0.29620129;251;0.6275;30;0.066404653;0
SAR;20;0.3;0.288646479;225;0.5625;30;0.100881983;1
SAR;20;0.3;0.252402939;277;0.6925;30;0.044246643;0
SAR;20;0.3;0.284129868;235;0.5875;30;0.086483809;0
SAR;20;0.3;0.328471238;341;0.8525;30;0.014574426;0
SAR;20;0.3;0.306594311;393;0.9825;30;0.006019593;0
SAR;20;0.3;0.325195326;369;0.9225;30;0.009063461;0
SAR;20;0.3;0.286375377;213;0.5325;30;0.12148694;1
SAR;20;0.3;0.323039229;223;0.5575;30;0.101502501;1
SAR;20;0.3;0.251427217;305;0.7625;30;0.027515409;0
SAR;20;0.3;0.274747329;327;0.8175;30;0.018737431;0
SAR;20;0.3;0.286431273;387;0.9675;30;0.006669146;0
SAR;20;0.3;0.272132734;281;0.7025;30;0.04098819;0
