"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"1";"SAR1_0";10;-0.9;-0.905190244148;77;0.77;30;0.0339122252687191
"2";"SAR1_1";10;-0.9;-0.927691516158;80;0.8;30;0.0270125172869714
"3";"SAR1_2";10;-0.9;-0.947471931595;70;0.7;30;0.0570545206378325
"4";"SAR1_3";10;-0.9;-0.880298302572;71;0.71;30;0.0526896447960377
"5";"SAR1_4";10;-0.9;-0.798538982524;84;0.84;30;0.0193595212314588
"6";"SAR1_0";10;-0.9;-0.873492573947;72;0.72;30;0.0489647439544216
"7";"SAR1_1";10;-0.9;-0.885822471582;71;0.71;30;0.0527253727274326
"8";"SAR1_2";10;-0.9;-0.930534934306;73;0.73;30;0.0458390007077693
"9";"SAR1_3";10;-0.9;-0.922982158669;72;0.72;30;0.049263640530016
"10";"SAR1_4";10;-0.9;-0.873368101805;98;0.98;30;0.00588354887044838
"11";"SAR1_0";10;-0.9;-0.951489628815;71;0.71;30;0.0531330664430613
"12";"SAR1_1";10;-0.9;-0.919452830072;81;0.81;30;0.0249554809344005
"13";"SAR1_2";10;-0.9;-0.867098357321;67;0.67;30;0.0698728763551319
"14";"SAR1_3";10;-0.9;-0.916334909146;90;0.9;30;0.0119492198626386
"15";"SAR1_4";10;-0.9;-0.943948649135;82;0.82;30;0.0231352157513188
"16";"SAR1_0";10;-0.9;-0.957539901022;80;0.8;30;0.0271155028067476
"17";"SAR1_1";10;-0.9;-0.855636035581;90;0.9;30;0.0118873739079708
"18";"SAR1_2";10;-0.9;-0.908523068959;91;0.91;30;0.0109613835870815
"19";"SAR1_3";10;-0.9;-0.882744979582;81;0.81;30;0.0248361292688763
"20";"SAR1_4";10;-0.9;-0.889799378828;95;0.95;30;0.00771389991953652
"21";"SAR1_0";10;-0.9;-0.839652720722;64;0.64;30;0.0856438293419766
"22";"SAR1_1";10;-0.9;-0.924942074374;65;0.65;30;0.080707048909852
"23";"SAR1_2";10;-0.9;-0.820958335532;63;0.63;30;0.0914533594450387
"24";"SAR1_3";10;-0.9;-0.943048469044;83;0.83;30;0.021362871166506
"25";"SAR1_4";10;-0.9;-0.879984236938;72;0.72;30;0.0490048762819621
